"participant_id","id","degree","type","origin_id","network_id","register_trial","max_num_diff_pitches_allowed","reference_pitch","target_pitches","num_target_pitches","target_intervals","sung_pitches","num_sung_pitches","sung_intervals","sung_intervals2reference","save_plot","stats","max_abs_pitch_error","max_abs_interval_error","direction_accuracy","root_mean_squared_pitch","root_mean_squared_interval","full","trial_maker_id","net_n_trials","net_n_failed_trials","net_num_notes","register_source","sung_median_pitch","register","predicted_register","singing_performance","GMSI_SA","GMSI_MT","gender","age","mt","sung_intervals_confirm","pitch_RMSE","interval_RMSE","int_class"
"77b2",1190,5,"custom_trial",737,"54b2","low",3,61.2611480197928,"57.744234028944,65.69739086675,57.9632407588758,60.1454793499127",4,"7.95315683780598,-7.7341501078742,2.18223859103684","56.1617439602063,64.3160687424066,56.8960140100354,57.3645872428209",4,"8.15432478220023,-7.42005473237113,0.468573232785438","-5.0994040595865,3.05492072261373,-4.3651340097574,-3.89656077697197",TRUE,"4,4,-1.58249006873771,-1.38132212434346,-1.06722674884039,-2.78089210709179,-1.70298276225333,2.78089210709179,1.82240634008857,0.20116794439425,0.314095375503065,-1.7136653582514,-0.399467346118027,1.7136653582514,1.01255014803138,66.6666666666667",2.78089210709179,1.7136653582514,66.6666666666667,1.82240634008857,1.01255014803138,TRUE,"singing_block1",10,0,4,NA,49.5423742924265,"low","low",9,2,1,"male",40,0,"8.15432478220023,-7.42005473237113,0.468573232785438",1.82240634008857,1.01255014803138,"middle"
"77b2",1233,2,"custom_trial",756,"26b2","low",5,58.6906216576007,"62.1640224646696,57.5378795922618,56.4761581321392,63.9689740468849,58.6702777181681,56.810686739696,55.6522945441627,58.5212539109735,62.2568734594677,63.5583095108494,56.4069983691486,60.2772962784236",12,"-4.62614287240783,-1.06172146012258,7.49281591474569,-5.29869632871683,-1.85959097847208,-1.15839219553327,2.86895936681076,3.73561954849421,1.30143605138174,-7.15131114170087,3.87029790927502","55.6231851527676,62.7406381127345,58.2596514553298,61.2856455839505,58.6935426183045,56.0545950826814,59.9475503405039,63.1928342697989,58.9023558563923,56.7918938547703,58.9438750115812,62.7923360162814",12,"7.11745295996688,-4.48098665740473,3.02599412862076,-2.59210296564604,-2.63894753562309,3.89295525782246,3.24528392929497,-4.29047841340657,-2.11046200162195,2.15198115681092,3.84846100470012","-3.06743650483304,4.05001645513384,-0.430970202270885,2.59502392634987,0.00292096070383252,-2.63602657491926,1.25692868290321,4.50221261219818,0.211734198791603,-1.89872780283035,0.253253353980568,4.10171435868069",TRUE,"12,12,-6.540837311902,5.20275852047272,1.78349332319058,-2.68332846293436,0.0232649001364322,-0.756091657014579,4.29525579634115,4.67158035882536,-3.35451760307542,-6.76641565607912,2.53687664243267,2.51503973785778,0.077256549020935,6.76641565607912,3.98827226015466,11.7435958323747,-3.41926519728214,-4.46682178612493,2.70659336307079,-0.779356557151011,5.05134745335573,0.376324562484207,-8.02609796190078,-3.4118980530037,9.30329229851179,-0.0218369045748972,0.823261549978161,11.7435958323747,5.76634208331282,54.5454545454545",6.76641565607912,11.7435958323747,54.5454545454545,3.98827226015466,5.76634208331282,TRUE,"singing_block1",10,0,12,NA,49.5423742924265,"low","low",9,2,1,"male",40,0,"7.11745295996688,-4.48098665740473,3.02599412862076,-2.59210296564604,-2.63894753562309,3.89295525782246,3.24528392929497,-4.29047841340657,-2.11046200162195,2.15198115681092,3.84846100470012",3.98827226015466,5.76634208331281,"first3"
"85b2",1191,4,"custom_trial",602,"86b2","low",5,59.2924430264996,"54.6550415204404,61.1576828417686,52.3963989649043,56.3522474830956,54.7785778350666,54.7021628262427,52.1772215798778,57.1129313731557,54.7286964539055",9,"6.50264132132821,-8.76128387686438,3.95584851819132,-1.57366964802899,-0.0764150088239006,-2.5249412463649,4.93570979327791,-2.38423491925025","55.7380540634062,60.8261434334785,53.2640347414368,56.0118498345718,55.9306194771814,59.2580497445325,60.5517008633863,53.736911545315,53.9408440909239",9,"5.0880893700723,-7.56210869204167,2.74781509313501,-0.0812303573904458,3.32743026735114,1.2936511188538,-6.81478931807137,0.203932545608964","-3.55438896309338,1.53370040697892,-6.02840828506275,-3.28059319192774,-3.36182354931819,-0.0343932819670485,1.25925783688675,-5.55553148118462,-5.35159893557565",TRUE,"9,9,1.08301254296577,-0.331539408290148,0.867635776532566,-0.340397648523748,1.1520416421148,4.55588691828984,8.37447928350854,-3.37601982784074,-0.787852362981525,1.24413854619726,8.37447928350854,3.43810230276439,-1.41455195125592,1.19917518482271,-1.20803342505631,1.49243929063854,3.40384527617504,3.81859236521871,-11.7504991113493,2.58816746485921,-0.233858113243412,11.7504991113493,4.71786960193387,37.5",8.37447928350854,11.7504991113493,37.5,3.43810230276439,4.71786960193387,TRUE,"singing_block1",10,0,9,NA,47.9960840121538,"low","low",9,2,1.285714,"male",48,0,"5.0880893700723,-7.56210869204167,2.74781509313501,-0.0812303573904458,3.32743026735114,1.2936511188538,-6.81478931807137,0.203932545608964",3.43810230276439,4.71786960193387,"middle"
"77b2",1205,2,"custom_trial",850,"8b2","low",5,62.8352450549661,"56.4931148419182,59.599619603728,62.2631244232232,55.7462776609593,58.3217770647415,61.2259854045444,56.7411145325207,58.6199055046345,59.5570983242847,61.3755663199568,62.7514595449404",11,"3.1065047618098,2.66350481949522,-6.51684676226394,2.57549940378227,2.90420833980284,-4.48487087202368,1.87879097211382,0.937192819650235,1.81846799567204,1.37589322498361","56.0916446563889,62.8400772404747,57.3589954484015,62.3600383626317,62.5190831525513,60.2341042174472,57.460741609688,60.6002429410624,56.5638612702967,59.5115265944895,57.5964889379694",11,"6.74843258408586,-5.4810817920732,5.00104291423021,0.159044789919555,-2.28497893510413,-2.77336260775917,3.1395013313744,-4.03638167076566,2.94766532419272,-1.91503765652001","-6.74360039857719,0.00483218550866837,-5.47624960656453,-0.475206692334318,-0.316161902414763,-2.60114083751889,-5.37450344527806,-2.23500211390366,-6.27138378466933,-3.32371846047661,-5.23875611699661",TRUE,"11,11,-0.401470185529313,3.24045763674675,-4.90412897482167,6.61376070167248,4.19730608780976,-0.991881187097206,0.71962707716731,1.98033743642789,-2.99323705398801,-1.86403972546734,-5.15497060697095,0.0401601096317918,6.61376070167248,3.57392953993609,3.64192782227606,-8.14458661156841,11.5178896764941,-2.41645461386272,-5.18918727490697,1.71150826426452,1.26071035926058,-4.9735744904159,1.12919732852068,-3.29093088150361,-0.475350042144164,11.5178896764941,5.35151414503124,40",6.61376070167248,11.5178896764941,40,3.57392953993609,5.35151414503124,TRUE,"singing_block1",10,0,12,NA,49.5423742924265,"low","low",9,2,1,"male",40,0,"6.74843258408586,-5.4810817920732,5.00104291423021,0.159044789919555,-2.28497893510413,-2.77336260775917,3.1395013313744,-4.03638167076566,2.94766532419272,-1.91503765652001",3.57392953993609,5.35151414503124,"first3"
"75b2",1211,3,"custom_trial",760,"5b2","low",4,61.9645496150658,"59.5129846085916,58.3957275344938,61.9835078590046,58.8430820181705,61.6145983256625,59.5963426858645,58.4070724424802,61.2173320632903",8,"-1.11725707409782,3.58778032451079,-3.1404258408341,2.77151630749202,-2.01825563979804,-1.18927024338424,2.81025962081001","57.3235795268127,64.8779854606406,64.1816802478165,53.6383763035515,63.4991729765781,62.2402724226649",6,"7.55440593382794,-0.696305212824129,-10.543303944265,9.86079667302657,-1.25890055391311","-4.64097008825313,2.91343584557481,2.21713063275068,-8.32617331151432,1.53462336151225,0.275722807599138",TRUE,"6,8,-2.18940508177896,6.48225792614681,2.19817238881189,-5.20470571461902,1.88457465091553,2.64392973680047,0.969137317712787,6.48225792614681,3.85737544469351,8.67166300792577,-4.28408553733492,-7.40287810343091,7.08928036553455,0.759355085884934,0.966666963715885,8.67166300792577,6.31170735500467,42.8571428571429",6.48225792614681,8.67166300792577,42.8571428571429,3.85737544469351,6.31170735500467,TRUE,"singing_block1",10,0,9,NA,46.6459881259756,"low","low",5,1.428571,1,"male",63,0,"7.55440593382794,-0.696305212824129,-10.543303944265,9.86079667302657,-1.25890055391311",3.60295732908713,6.41355839163662,"first3"
"77b2",1215,4,"custom_trial",789,"104b2","low",5,63.2752193746459,"68.5204191301229,61.1349086713216,62.6887059637262,67.307398813671,64.654473099072,60.5695255751535,61.8214105239582,67.1765716657696,64.5664548179003",9,"-7.38551045880134,1.55379729240466,4.61869284994475,-2.65292571459895,-4.08494752391849,1.25188494880465,5.35516114181138,-2.61011684786922","58.0268358776787,67.4015980186787,63.7851789156876,59.4951218471078,63.2469325803732,62.5902238855057,58.5808877690097,64.4248532059898,63.2911247879185",9,"9.37476214099999,-3.61641910299109,-4.29005706857981,3.75181073326542,-0.656708694867504,-4.00933611649602,5.8439654369801,-1.13372841807126","-5.2483834969672,4.12637864403279,0.509959541041702,-3.7800975275381,-0.028286794272681,-0.684995489140185,-4.6943316056362,1.1496338313439,0.0159054132726411",TRUE,"9,9,-10.4935832524442,6.26668934735711,1.09647295196136,-7.8122769665632,-1.40754051869882,2.02069831035217,-3.2405227549485,-2.75171845977978,-1.27533002998182,-1.95523459697175,10.4935832524442,5.13576143932348,16.7602725998013,-5.17021639539575,-8.90874991852456,6.40473644786437,3.42823882905099,-5.26122106530067,0.48880429516872,1.47638842979796,1.1522816528078,16.7602725998013,7.66384588729671,37.5",10.4935832524442,16.7602725998013,37.5,5.13576143932348,7.66384588729671,TRUE,"singing_block1",10,0,9,NA,49.5423742924265,"low","low",9,2,1,"male",40,0,"9.37476214099999,-3.61641910299109,-4.29005706857981,3.75181073326542,-0.656708694867504,-4.00933611649602,5.8439654369801,-1.13372841807126",5.13576143932348,7.66384588729671,"middle"
"77b2",1219,3,"custom_trial",772,"46b2","low",4,59.5859040472037,"64.7424734485459,59.6331156066975,56.7296753091573,63.0805449272284,65.215170303482,59.7831908347517",6,"-5.1093578418484,-2.90344029754021,6.35086961807116,2.13462537625357,-5.43197946873035","64.1723914493639,59.08143172525,55.8654076481858,61.8500269378752,64.1971691533569,59.330876397401",6,"-5.09095972411394,-3.2160240770642,5.98461928968942,2.34714221548168,-4.86629275595585","4.58648740216022,-0.50447232195372,-3.72049639901793,2.26412289067149,4.61126510615318,-0.255027649802678",TRUE,"6,6,-0.570081999181966,-0.551683881447509,-0.8642676609715,-1.23051798935324,-1.01800115012513,-0.45231443735063,-0.781144519738329,1.23051798935324,0.829798810420864,0.0183981177344563,-0.31258377952399,-0.366250328381739,0.212516839228108,0.5656867127745,0.0235535123662672,0.5656867127745,0.345644695305029,100",1.23051798935324,0.5656867127745,100,0.829798810420864,0.345644695305029,TRUE,"singing_block1",10,0,5,NA,49.5423742924265,"low","low",9,2,1,"male",40,0,"-5.09095972411394,-3.2160240770642,5.98461928968942,2.34714221548168,-4.86629275595585",0.829798810420864,0.345644695305029,"first3"
"89b2",1508,5,"custom_trial",853,"75b2","low",4,59.4978542013416,"61.2381856839974,55.8861479711371,55.138384617471,53.5069170455431,54.9823592058127,59.6956403298366,62.8031581126472",7,"-5.35203771286032,-0.74776335366608,-1.63146757192793,1.47544216026964,4.71328112402385,3.10751778281063","67.3428455152686,72.0427835196313,74.88009183495,72.1358543233438,67.3587630926808,71.4138026234996,74.7694195703015",7,"4.69993800436269,2.83730831531862,-2.74423751160612,-4.77709123066301,4.05503953081877,3.35561694680192","7.84499131392705,12.5449293182897,15.3822376336084,12.6380001220022,7.86090889133924,11.915948422158,15.2715653689599",TRUE,"7,7,6.10465983127123,16.1566355484942,19.7417072174789,18.6289372778008,12.3764038868681,11.718162293663,11.9662614576543,13.8132525018901,19.7417072174789,14.485254403051,10.051975717223,3.5850716689847,-1.11276993967819,-6.25253339093265,-0.658241593205076,0.248099163991284,0.97693360439718,10.051975717223,5.07809381272434,50",19.7417072174789,10.051975717223,50,14.485254403051,5.07809381272434,TRUE,"singing_block1",10,0,7,NA,54.3646330845871,"low","low",10,4,2.428571,"female",38,0,"4.69993800436269,2.83730831531862,-2.74423751160612,-4.77709123066302,4.05503953081877,3.35561694680192",14.485254403051,5.07809381272434,"middle"
"75b2",1189,2,"custom_trial",383,"49b2","low",4,62.82958036204,"67.2766079198842,60.994818446494,57.3915510248807,54.445628311536,54.1078329528218,67.5733775176561,64.1230578578446",7,"-6.28178947339018,-3.60326742161332,-2.94592271334464,-0.337795358714253,13.4655445648343,-3.4503196598115","58.5097510438242,61.4535298858934,62.7091091662412,64.0741990546167,64.3827987935933,60.3210414667435,57.7022273430871",7,"2.94377884206914,1.25557928034781,1.36508988837549,0.308599738976589,-4.06175732684981,-2.61881412365638","-4.31982931821581,-1.37605047614667,-0.120471195798856,1.24461869257664,1.55321843155323,-2.50853889529658,-5.12735301895296",TRUE,"7,7,-8.76685687605995,0.458711439399373,5.3175581413605,9.62857074308064,10.2749658407715,-7.25233605091262,-6.4208305147575,0.462826103268847,10.2749658407715,7.53517807671687,9.22556831545932,4.85884670196113,4.31101260172014,0.646395097690842,-17.5273018916841,0.83150553615512,0.391004393550408,17.5273018916841,8.52075770642654,33.3333333333333",10.2749658407715,17.5273018916841,33.3333333333333,7.53517807671687,8.52075770642654,TRUE,"singing_block1",10,0,8,NA,46.6459881259756,"low","low",5,1.428571,1,"male",63,0,"2.94377884206914,1.25557928034781,1.36508988837549,0.308599738976582,-4.0617573268498,-2.61881412365638",7.53517807671687,8.52075770642654,"first3"
"85b2",1209,3,"custom_trial",722,"50b2","low",5,62.5752856140212,"68.4849336393487,62.6189140667598,60.6885823250593,59.9805421086837,65.2143799177075,60.4188703286459,59.7569682946178,62.5296343980771,65.0252821320243",9,"-5.86601957258895,-1.93033174170051,-0.708040216375572,5.23383780902379,-4.79550958906163,-0.661902034028117,2.77266610345937,2.49564773394717","63.3115036787843,57.9309643867999,62.3177380486303,64.8438151196734,66.2924718313502,59.3602397310388,59.6324021301223,60.1871138654043,62.4907522748438",9,"-5.38053929198444,4.38677366183043,2.52607707104308,1.44865671167682,-6.93223210031136,0.272162399083456,0.554711735282012,2.30363840943946","0.736218064763129,-4.64432122722131,-0.25754756539088,2.2685295056522,3.71718621732902,-3.21504588298234,-2.94288348389888,-2.38817174861687,-0.0845333391774119",TRUE,"9,9,-5.17342996056444,-4.68794967995994,1.629155723571,4.86327301098966,1.07809191364269,-1.05863059760704,-0.124566164495469,-2.34252053267283,-2.53452985718054,-0.927900682697435,5.17342996056444,3.14918974056095,0.485480280604506,6.31710540353094,3.23411728741866,-3.78518109734697,-2.13672251124973,0.934064433111573,-2.21795436817736,-0.192009324507715,0.329862512922987,6.31710540353094,3.06844567668162,62.5",5.17342996056444,6.31710540353094,62.5,3.14918974056095,3.06844567668162,TRUE,"singing_block1",10,0,9,NA,47.9960840121538,"low","low",9,2,1.285714,"male",48,0,"-5.38053929198444,4.38677366183043,2.52607707104308,1.44865671167682,-6.93223210031135,0.272162399083456,0.554711735282012,2.30363840943946",3.14918974056095,3.06844567668162,"first3"
"85b2",1213,6,"custom_trial",778,"78b2","low",4,63.2437526926809,"60.1375965578672,65.0525418067498,66.6592515785791,59.2969511933246,60.2781984720532,63.6126224662389,60.877797958456,60.885199168183",8,"4.91494524888258,1.60670977182932,-7.36230038525446,0.981247278728532,3.33442399418574,-2.73482450778292,0.0074012097270284","61.6139042946969,64.6653040390111,67.4919956800446,57.5506162436509,60.4351771786601,53.7905953846138,57.2179536999544,60.431372982446",8,"3.05139974431419,2.82669164103358,-9.94137943639373,2.8845609350092,-6.6445817940463,3.42735831534056,3.21341928249167","-1.62984839798401,1.42155134633018,4.24824298736375,-5.69313644902998,-2.80857551402078,-9.45315730806708,-6.02579899272652,-2.81237971023485",TRUE,"8,8,1.47630773682967,-0.387237767738725,0.832744101465536,-1.74633494967373,0.156978706606935,-9.82202708162511,-3.65984425850162,-0.453826185736979,-1.70040496229675,9.82202708162511,3.81067353999619,-1.86354550456839,1.21998186920426,-2.57907905113927,1.90331365628067,-9.97900578823204,6.16218282312349,3.20601807276464,-0.275733417509521,9.97900578823204,4.8265192247039,57.1428571428571",9.82202708162511,9.97900578823204,57.1428571428571,3.81067353999619,4.8265192247039,TRUE,"singing_block1",10,0,10,NA,47.9960840121538,"low","low",9,2,1.285714,"male",48,0,"3.05139974431419,2.82669164103358,-9.94137943639373,2.8845609350092,-6.6445817940463,3.42735831534056,3.21341928249167",3.81067353999619,4.8265192247039,"middle"
"77b2",1225,4,"custom_trial",915,"5b2","low",4,58.5804468832414,"53.9394767949883,61.4938827288162,60.7975775159921,50.2542735717271,60.1150702447537,58.8561696908406",6,"7.55440593382794,-0.696305212824129,-10.543303944265,9.86079667302657,-1.25890055391311","63.4272975445956,61.2967239357496,54.5492797931698,61.1303507256389,60.169422210545",5,"-2.13057360884596,-6.74744414257982,6.5810709324691,-0.960928515093883","4.84685066135415,2.71627705250819,-4.03116709007163,2.54990384239748,1.58897532730359",TRUE,"5,6,9.48782074960729,-0.19715879306662,-6.24829772282231,10.8760771539118,0.0543519657913478,2.7945586706843,10.8760771539118,7.03407203536353,-9.68497954267391,-6.05113892975569,17.1243748767341,-10.8217251881205,-2.35836719595398,17.1243748767341,11.627220885226,20",10.8760771539118,17.1243748767341,20,7.03407203536353,11.627220885226,TRUE,"singing_block1",10,0,9,NA,49.5423742924265,"low","low",9,2,1,"male",40,0,"-2.13057360884596,-6.74744414257982,6.5810709324691,-0.960928515093883",6.68687840536463,10.407006062937,"middle"
"75b2",1214,4,"custom_trial",798,"43b2","low",5,62.169857927238,"60.3573081250538,66.949729198127,60.0389195655551,65.2659378371742,63.4540214734267,59.0971416359274,60.5138203763325,66.8448712829664,60.3630227956693,64.5994293049235,62.9385137364903",11,"6.59242107307323,-6.9108096325719,5.22701827161907,-1.81191636374749,-4.35687983749933,1.41667874040511,6.33105090663387,-6.48184848729711,4.23640650925428,-1.66091556843321","58.8281762894264,64.9975614134938,62.801105044717,64.9402206895672,57.4338123156583,58.5458486101632,62.85788837317,62.7300300686349,62.1936600633936,62.9913866492104,67.1142899725414",11,"6.16938512406742,-2.19645636877676,2.13911564485017,-7.5064083739089,1.11203629450495,4.31203976300677,-0.127858304535089,-0.536370005241331,0.797726585816804,4.12290332333102","-3.34168163781161,2.82770348625581,0.631247117479056,2.77036276232923,-4.73604561157968,-3.62400931707473,0.688030445932036,0.560172141396947,0.0238021361556164,0.82152872197242,4.94443204530344",TRUE,"11,11,-1.52913183562747,-1.95216778463327,2.76218547916187,-0.32571714760703,-6.02020915776845,-0.551293025764167,2.34406799683749,-4.11484121433147,1.83063726772431,-1.60804265571316,4.17577623605106,-0.453521440151843,6.02020915776845,2.95777127350775,-0.423035949005801,4.71435326379514,-3.0879026267689,-5.69449201016142,5.46891613200428,2.89536102260166,-6.45890921116896,5.94547848205578,-3.43867992343748,5.78381889176423,0.570490807167853,6.45890921116896,4.74343683707916,70",6.02020915776845,6.45890921116896,70,2.95777127350775,4.74343683707916,TRUE,"singing_block1",10,0,11,NA,46.6459881259756,"low","low",5,1.428571,1,"male",63,0,"6.16938512406742,-2.19645636877675,2.13911564485016,-7.5064083739089,1.11203629450495,4.31203976300677,-0.127858304535089,-0.536370005241331,0.797726585816804,4.12290332333102",2.95777127350775,4.74343683707916,"middle"
"87b2",1234,4,"custom_trial",906,"42b2","high",5,59.1678174798029,"54.9814822103655,59.7869770262966,52.816201140925,53.6326997182979,54.5751042304079,58.2956446374573,53.7756723055961,53.7723421834771,55.6387953200888,59.3707082706026",10,"4.80549481593116,-6.97077588537158,0.816498577372883,0.942404512110016,3.72054040704937,-4.51997233186125,-0.00333012211891059,1.86645313661161,3.73191295051389","54.7161950324304,59.906929417117,48.720123691289,46.5673415833526,52.8394823981402,59.1639871770924,61.2839945262575,61.9506589812785,57.964682572461,47.9735716090785",10,"5.19073438468659,-11.186805725828,-2.15278210793641,6.27214081478763,6.32450477895217,2.12000734916506,0.666664455020992,-3.98597640881742,-9.99111096338252","-4.45162244737248,0.739111937314114,-10.4476937885139,-12.6004758964503,-6.32833508166265,-0.00383030271047602,2.11617704645459,2.78284150147558,-1.20313490734184,-11.1942458707244",TRUE,"10,10,-0.265287177935072,0.119952390820366,-4.09607744963604,-7.06535813494533,-1.73562183226772,0.868342539635087,7.50832222066141,8.17831679780131,2.32588725237228,-11.3971366615241,-0.555866005501786,11.3971366615241,5.73683316498538,0.385239568755438,-4.21602984045641,-2.96928068530929,5.32973630267762,2.6039643719028,6.63997968102632,0.669994577139903,-5.85242954542903,-13.7230239138964,-1.23687216484323,13.7230239138964,6.0464608956052,44.4444444444444",11.3971366615241,13.7230239138964,44.4444444444444,5.73683316498538,6.0464608956052,TRUE,"singing_block1",10,0,10,NA,56.5496442297899,"high","high",5,4.428571,4,"male",40,5,"5.19073438468659,-11.186805725828,-2.15278210793641,6.27214081478763,6.32450477895217,2.12000734916506,0.666664455020992,-3.98597640881742,-9.99111096338252",5.73683316498538,6.04646089560521,"middle"
"75b2",1245,5,"custom_trial",886,"61b2","low",5,63.2830007847833,"60.7791224093755,65.1530879557558,60.6882807161772,64.0672000812729,59.1337672181105,60.3309691445983,59.1180248194886,58.2515034537972,59.556030918211",9,"4.37396554638036,-4.46480723957863,3.37891936509568,-4.93343286316239,1.19720192648781,-1.21294432510966,-0.866521365691412,1.30452746441375","55.8077151996773,60.7232729177259,60.5430883990452,59.2954968481176,60.201258670619,53.2699069287193,60.5808248958081,59.4406954076618",8,"4.9155577180486,-0.180184518680726,-1.24759155092755,0.905761822501397,-6.9313517418997,7.31091796708882,-1.14012948814633","-7.47528558510604,-2.55972786705744,-2.73991238573817,-3.98750393666572,-3.08174211416432,-10.013093856064,-2.7021758889752,-3.84230537712153",TRUE,"8,9,-4.97140720969817,-4.42981503802994,-0.145192317132029,-4.77170323315526,1.06749145250853,-7.06106221587899,1.46280007631949,1.18919195386457,-2.20746206640023,7.06106221587899,3.90000773483468,0.541592171668235,4.28462272089791,-4.62651091602324,5.83919468566379,-8.12855366838752,8.52386229219848,-0.273608122454917,0.880085594794678,8.52386229219848,5.51564769276473,25",7.06106221587899,8.52386229219848,25,3.90000773483468,5.51564769276473,TRUE,"singing_block1",10,0,11,NA,46.6459881259756,"low","low",5,1.428571,1,"male",63,0,"4.9155577180486,-0.180184518680726,-1.24759155092755,0.905761822501397,-6.9313517418997,7.31091796708882,-1.14012948814633",3.88344568335289,5.31502734926609,"middle"
"85b2",1231,2,"custom_trial",753,"32b2","low",5,60.4679689970758,"58.4719260682547,63.5632350134969,57.1507134432063,54.3408519579365,58.2046381426071,64.1631300530392,57.8228765848309,57.1445519310544,54.7934770709341,58.7875991858092",10,"5.0913089452422,-6.41252157029064,-2.80986148526979,3.86378618467065,5.95849191043206,-6.34025346820827,-0.678324653776528,-2.35107486012026,3.9941221148751","58.3148449131888,62.4228495306374,56.5602983501341,56.1389895416485,53.2458834046775,58.2892608755988,54.319035194228,58.7794223977199,63.1578501557692,54.8913433368609,53.2781468783343",11,"4.10800461744856,-5.8625511805033,-0.421308808485641,-2.89310613697096,5.04337747092129,-3.97022568137083,4.46038720349189,4.37842775804933,-8.2665068189083,-1.61319645852658","-2.15312408388693,1.95488053356163,-3.90767064694167,-4.32897945542731,-7.22208559239827,-2.17870812147697,-6.1489338028478,-1.68854659935591,2.68988115869342,-5.57662566021488,-7.18982211874146",TRUE,"11,10,-0.157081155065846,-1.14038548285949,-0.590415093072153,1.798137583712,-4.95875473792961,-5.87386917744038,-3.50384139060294,1.63487046666548,8.36437308483507,-3.89625584894834,-0.83232217507062,8.36437308483507,4.05082562734508,-0.983304327793647,0.54997038978734,2.38855267678415,-6.75689232164161,-0.915114439510766,2.37002778683744,5.13871185726842,6.72950261816958,-12.2606289337834,-0.415463854875832,12.2606289337834,5.58868087801311,44.4444444444444",8.36437308483507,12.2606289337834,44.4444444444444,4.05082562734508,5.58868087801311,TRUE,"singing_block1",10,0,9,NA,47.9960840121538,"low","low",9,2,1.285714,"male",48,0,"4.10800461744856,-5.8625511805033,-0.421308808485641,-2.89310613697096,5.04337747092129,-3.97022568137083,4.46038720349189,4.37842775804933,-8.2665068189083,-1.61319645852658",4.16770293071077,5.71008387255029,"first3"
"77b2",1250,4,"custom_trial",564,"44b2","low",4,62.4204136306586,"55.9326142582964,55.803773787602,55.8985109613333,56.2564599915555,56.0791953811753,56.0392264073083,55.9627496265127",7,"-0.128840470694435,0.0947371737313034,0.357949030222237,-0.177264610380178,-0.0399689738670048,-0.0764767807955948","56.3754433983682,55.8875426027331,55.7473088014997,55.681828629812,55.801264554314,55.8100549440268,56.1005657411807",7,"-0.487900795635056,-0.14023380123345,-0.0654801716877174,0.119435924502085,0.00879038971280721,0.290510797153885","-6.04497023229045,-6.53287102792551,-6.67310482915896,-6.73858500084668,-6.61914907634459,-6.61035868663178,-6.3198478894779",TRUE,"7,7,0.442829140071773,0.0837688151311511,-0.151202159833602,-0.574631361743556,-0.277930826861294,-0.229171463281482,0.137816114667999,-0.0812173916927159,0.574631361743556,0.317340858268776,-0.359060324940621,-0.234970974964753,-0.423429201909954,0.296700534882262,0.048759363579812,0.36698757794948,-0.0508355042339623,0.423429201909954,0.313186986308448,100",0.574631361743556,0.423429201909954,100,0.317340858268776,0.313186986308448,TRUE,"singing_block1",10,0,12,NA,49.5423742924265,"low","low",9,2,1,"male",40,0,"-0.487900795635056,-0.14023380123345,-0.0654801716877174,0.119435924502085,0.00879038971280721,0.290510797153885",0.317340858268776,0.313186986308448,"middle"
"87b2",1249,5,"custom_trial",907,"51b2","high",5,58.5236812722471,"60.9391924166948,56.1590094292155,52.0784658214198,51.1362792820843,54.6047578120857,57.2389349606805,60.4347622748187,52.7500515782061,51.2980991232969",9,"-4.78018298747934,-4.08054360779575,-0.942186539335452,3.46847853000139,2.63417714859482,3.19582731413819,-7.68471069661259,-1.45195245490926","60.5932833685296,52.011116023386,48.1812875299002,56.144077669309,60.1598789580698,55.3833018694471,47.6158942552141",7,"-8.5821673451436,-3.82982849348583,7.96279013940886,4.01580128876076,-4.77657708862269,-7.76740761423306","2.06960209628245,-6.51256524886114,-10.342393742347,-2.37960360293811,1.63619768582265,-3.14037940280004,-10.9077870170331",TRUE,"7,9,-0.34590904816524,-4.1478934058295,-3.89717829151958,5.00779838722473,5.5551211459841,-1.85563309123341,-12.8188680196047,-1.78608033187765,12.8188680196047,6.0499921902971,-3.80198435766426,0.250715114309919,8.90497667874431,0.547322758759371,-7.41075423721751,-10.9632349283712,-2.0788264952399,10.9632349283712,6.69860574342153,37.5",12.8188680196047,10.9632349283712,37.5,6.0499921902971,6.69860574342153,TRUE,"singing_block1",10,0,10,NA,56.5496442297899,"high","high",5,4.428571,4,"male",40,5,"-8.5821673451436,-3.82982849348583,7.96279013940886,4.01580128876076,-4.77657708862269,-7.76740761423306",5.9464416674096,5.87034535105931,"middle"
"87b2",1380,2,"custom_trial",670,"82b2","high",3,62.2452906134415,"67.0260222469772,60.024610689235,64.3474238131125,56.7729401710901,61.739126707923",5,"-7.00141155774217,4.32281312387749,-7.57448364202234,4.96618653683284","61.3730903631675,55.3228240028806,60.8717729661056,64.3635015695718,60.5899333205853",5,"-6.05026636028691,5.54894896322495,3.49172860346629,-3.77356824898655","-0.872200250273998,-6.92246661056091,-1.37351764733596,2.11821095613033,-1.65535729285622",TRUE,"5,5,-5.65293188380965,-4.7017866863544,-3.47565084700693,7.5905613984817,-1.14919338733769,-1.47780028120539,7.5905613984817,5.00159681547588,0.951145197455254,1.22613583934746,11.0662122454886,-8.73975478581939,1.12593462411799,11.0662122454886,7.09317371600382,50",7.5905613984817,11.0662122454886,50,5.00159681547588,7.09317371600382,TRUE,"singing_block1",10,0,5,NA,56.5496442297899,"high","high",5,4.428571,4,"male",40,5,"-6.05026636028691,5.54894896322495,3.49172860346629,-3.77356824898655",5.00159681547588,7.09317371600382,"first3"
