-15,-13.08,NaN,-11.2,-10.16,-9.12,-8.5,-7.55,NaN,-5.46,-3.45,NaN,NaN,0.00999999999999801,2.13,3.38,4.41,5.53,6.85,7.83,9.26,10.12,NaN,11.85,12.72,13.95
NaN,-13.38,-12.72,-11.52,NaN,-9.08,NaN,-7.59,-6.11,-5.57,-3.3,NaN,NaN,0.0399999999999991,1.76,3.02,4.51,5.88,6.91,NaN,9.06,10.19,11.25,NaN,12.64,NaN
-15.03,-13.3,NaN,-11.15,NaN,NaN,-8.25,-7.36,NaN,NaN,-3.53,NaN,NaN,0.0399999999999991,1.86,2.85,NaN,5.54,6.95,8.02,9.24,10.37,NaN,11.82,12.75,13.95
-15.04,NaN,-12.81,-11.13,NaN,-9.55,-8.5,NaN,NaN,-5.11,-3.01,-1.72,NaN,0.00999999999999801,1.99,2.81,NaN,5.36,6.92,NaN,8.76,10.29,11,12.03,NaN,13.95
-15.12,-13.16,NaN,-11.15,NaN,-9.58,-8.09,NaN,NaN,-5.16,-3.4,NaN,NaN,0.0700000000000003,2.08,3.21,NaN,NaN,6.89,7.9,9.36,10.06,11.21,NaN,12.73,NaN
-15.04,-13.32,-12.67,-11.07,NaN,NaN,NaN,-7.36,NaN,-5.4,-3.5,NaN,NaN,-0.0199999999999996,1.58,3.16,4.49,5.61,6.96,NaN,9.31,10.1,NaN,12.28,NaN,13.95
-15.12,-13.36,-12.59,-11.5,NaN,-9.1,-8.18,NaN,-6.22,NaN,-3.44,NaN,NaN,0,2.11,2.61,4.45,5.75,6.94,8.02,9.26,9.99,NaN,11.65,12.65,NaN
-15,-13.39,NaN,-11.62,NaN,-9.55,-8.21,-7.3,NaN,-5.45,-3.3,NaN,NaN,0,1.68,2.99,NaN,5.89,6.96,7.96,9.08,10,NaN,12.17,NaN,13.95
-15.12,-13.15,-12.71,-11.6,NaN,-9.11,-8.46,-7.33,NaN,NaN,-3.28,-1.68,NaN,0.0599999999999987,1.92,3.27,4.36,5.85,6.82,8.01,9.03,10.15,NaN,NaN,12.59,NaN
-15.08,NaN,-12.64,NaN,NaN,NaN,NaN,-7.29,NaN,-5.38,-3.35,NaN,NaN,0.0799999999999983,1.94,3.08,NaN,5.6,NaN,7.95,9.11,10.1,NaN,NaN,12.78,13.95
-15,-13.32,NaN,-11.13,-9.92,-9.08,-8.19,-7.43,NaN,-5.22,-3.31,NaN,NaN,0.0599999999999987,NaN,3.1,NaN,5.67,7.02,8.01,NaN,10.07,10.86,11.85,12.66,13.95
-15.12,-13.07,NaN,NaN,NaN,NaN,-8.41,NaN,NaN,NaN,-3.15,NaN,NaN,0.0799999999999983,2.01,3.32,4.58,5.6,6.92,7.99,NaN,10.16,11.29,12.05,12.66,NaN
-15.06,NaN,-12.95,-11.58,-10.08,NaN,-8.37,-7.41,NaN,-5.32,-3.09,-1.87,NaN,-0.00999999999999801,NaN,2.87,4.04,5.69,7.04,NaN,NaN,10.24,NaN,12.02,12.68,13.95
-15.12,NaN,-12.6,-11.56,NaN,-9.28,-8.46,-7.09,NaN,-5.33,-3.28,NaN,NaN,0,NaN,3.24,NaN,5.84,6.81,7.91,NaN,10.12,11.17,NaN,12.78,NaN
-15.06,-13.26,-12.63,NaN,NaN,-9.47,-8.33,NaN,-6.15,-5.27,-3.46,NaN,NaN,0.0700000000000003,NaN,3.25,4.59,5.78,6.79,7.95,9.03,10.08,11.19,11.64,12.69,13.95
-15.08,NaN,-12.67,-11.26,NaN,-9.06,-8.05,-7.01,NaN,-5.3,-3.42,NaN,NaN,0.0799999999999983,2.16,3.13,4.62,5.8,6.91,7.85,NaN,9.92,10.8,11.97,12.73,13.95
-15.12,NaN,-12.65,-11.18,NaN,-9.09,-8.28,-7.2,NaN,NaN,-3.55,NaN,NaN,0.0899999999999999,1.74,3.19,NaN,5.67,6.95,8.1,9.12,10.04,11.16,NaN,NaN,NaN
NaN,NaN,-12.64,-11.65,-10.12,-9.09,-8.3,-7.45,NaN,-5.49,-3.18,NaN,NaN,0.0300000000000011,1.69,3.12,4.43,5.85,6.82,7.87,NaN,10.24,NaN,11.98,NaN,NaN
-15.06,-13.15,-12.77,-11.13,NaN,-9.32,NaN,-7.62,NaN,-5.39,-3.06,NaN,NaN,0.0899999999999999,2.11,3.16,4.4,5.62,6.91,8.02,NaN,10.15,NaN,11.89,12.75,13.95
NaN,-13.36,-12.6,-11.27,NaN,-9.32,-8.19,-7.42,NaN,NaN,-3.31,-2.22,NaN,0.0500000000000007,NaN,2.87,4.21,5.31,6.8,8.18,NaN,9.98,10.9,12.1,NaN,NaN
-15.12,NaN,-12.62,-11.58,-10.2,-9.16,NaN,-7.14,NaN,NaN,-3.14,-1.6,NaN,0.0399999999999991,1.95,3.18,NaN,5.85,6.98,7.98,9.04,10.05,11.06,12.02,12.68,NaN
-15.06,NaN,-12.62,-11.14,-10.15,-9.25,-8.42,-7.03,NaN,NaN,-3.38,-1.68,NaN,0.0899999999999999,NaN,2.76,4.5,5.73,6.98,NaN,NaN,10.45,11.15,11.96,12.73,13.95
-15.12,-13.22,-12.6,-11.11,-10.25,NaN,-8.36,NaN,NaN,-5.36,-3.5,NaN,NaN,0,1.7,2.71,NaN,5.81,7,NaN,NaN,10.06,NaN,11.87,12.72,NaN
