NaN,-10.21,-8.82,-7.46,NaN,-5.62,-4.66,-3.6,-2.08,-1.01,-0.0700000000000003,NaN,2.7,4.05,NaN,5.61,7.08,NaN,8.5,10.54,11.37,NaN
-11.77,-10.63,NaN,NaN,-6.83,NaN,-4.62,-3.42,-1.92,NaN,-0.120000000000001,1.2,3.11,3.99,4.78,5.55,6.84,NaN,8.42,10.75,NaN,12.35
NaN,-10.68,-8.79,-7.45,-6.64,-5.25,NaN,-3.54,-1.97,NaN,-0.140000000000001,NaN,NaN,3.45,NaN,5.46,6.57,7.71,NaN,10.51,NaN,12.48
NaN,-10.28,-9.08,-7.49,-6.62,-5.41,-4.73,-3.58,-2.07,NaN,-0.00999999999999801,NaN,2.81,4.02,NaN,5.57,6.53,7.85,NaN,10.67,11.54,12.47
-11.77,-10.84,-8.83,-7.44,NaN,NaN,-4.69,-3.53,-2.03,-0.98,-0.0300000000000011,NaN,2.71,3.52,4.87,5.48,6.55,7.82,8.89,10.72,NaN,12.44
-11.77,-10.85,-8.45,-7.54,-6.38,-5.21,NaN,-3.61,-2.29,-1.01,-0.120000000000001,1.73,2.93,3.96,4.83,5.46,6.55,7.45,8.44,10.7,11.45,NaN
NaN,-10.79,-9.08,-7.38,-6.35,NaN,-4.73,-3.55,-1.93,-0.960000000000001,-0.0500000000000007,NaN,2.52,3.89,NaN,5.79,6.38,NaN,8.25,10.71,NaN,12.33
-11.77,-10.81,-9.02,-7.41,NaN,-5.22,NaN,-3.84,-1.84,-1.09,-0.109999999999999,NaN,2.87,4.03,4.92,5.58,7.08,NaN,8.25,10.67,NaN,12.21
NaN,-10.74,NaN,-7.31,NaN,-5.16,-4.8,-3.61,-1.81,NaN,0.0300000000000011,NaN,2.6,3.96,4.96,5.58,6.53,7.87,8.59,10.29,11.55,NaN
NaN,-10.84,NaN,NaN,-6.75,-5.55,-4.4,-3.16,-2.1,NaN,-0.129999999999999,NaN,2.72,3.68,NaN,5.51,NaN,7.51,8.5,NaN,NaN,12.16
-11.77,-10.21,-8.86,-7.45,NaN,NaN,-4.89,-3.34,-1.84,NaN,0.0500000000000007,NaN,2.61,3.56,NaN,5.63,6.25,7.23,8.36,10.96,NaN,12.08
-11.77,-10.28,-8.83,-7.52,-6.37,NaN,-4.76,-3.49,-2.19,-0.949999999999999,-0.120000000000001,1.27,2.57,3.84,NaN,5.42,6.89,NaN,8.42,10.79,11.49,NaN
NaN,-10.63,NaN,-7.44,NaN,NaN,-4.76,-3.4,-1.85,NaN,-0.0300000000000011,NaN,2.91,3.46,NaN,5.52,6.96,7.96,NaN,10.61,11.54,NaN
NaN,-10.23,-8.87,-7.44,NaN,-5.24,-4.6,NaN,-2.38,-1.05,-0.0199999999999996,NaN,NaN,3.42,NaN,5.41,7.16,7.74,8.4,NaN,11.63,12.17
-11.77,-10.74,NaN,-7.22,NaN,NaN,-4.73,-3.73,-2.07,-0.899999999999999,-0.0899999999999999,1.11,2.8,3.99,NaN,5.53,6.88,NaN,8.32,10.58,11.58,12.3
