iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11
29,30,25,21,18,22,20,21,22,18,19
30,24,24,23,20,20,19,19,18,20,19
29,27,22,23,20,19,17,21,22,19,20
33,28,24,22,22,16,20,21,19,22,20
33,31,24,23,20,20,22,18,19,18,19
28,28,23,26,21,17,17,22,21,16,17
29,24,24,22,20,17,19,22,21,18,19
31,25,22,24,23,19,19,19,20,20,17
26,27,25,23,20,17,21,22,15,17,19
30,30,23,21,22,19,19,20,24,19,16
31,26,24,20,18,18,19,24,21,18,18
31,26,23,23,18,18,19,21,18,18,22
38,28,24,25,20,19,18,20,20,17,18
35,27,19,25,21,20,19,21,19,19,17
31,24,25,24,20,22,17,19,17,12,15
31,30,24,23,18,20,21,19,19,19,19
30,27,23,24,20,19,21,17,18,19,16
29,22,23,21,22,16,19,17,21,22,19
32,26,21,21,21,18,22,20,21,21,19
27,27,25,20,21,18,17,22,15,18,18
32,26,24,21,22,20,17,19,19,18,20
32,28,25,23,21,17,22,22,19,16,17
29,27,25,24,18,23,20,20,18,19,20
32,30,22,23,24,18,21,20,22,19,19
30,26,23,22,18,22,18,16,18,20,20
31,26,19,22,21,23,23,18,18,19,18
36,29,21,24,23,17,20,18,23,16,17
33,25,23,23,23,20,18,19,17,19,22
30,29,24,26,19,19,22,17,21,18,18
28,30,26,21,17,19,17,16,17,18,22
30,27,21,23,21,22,19,20,24,18,20
31,25,23,24,22,17,18,21,20,17,22
29,23,22,24,20,18,23,24,19,18,21
31,27,23,22,18,20,20,20,18,16,19
31,31,22,20,20,20,21,19,17,17,20
28,31,26,23,20,20,18,21,19,20,19
31,29,22,21,21,19,22,19,18,20,22
31,28,23,23,20,16,18,20,20,21,17
26,27,24,21,19,20,18,22,23,23,19
30,24,22,20,19,17,18,21,19,16,19
29,27,24,22,22,20,18,19,20,18,16
33,29,23,26,22,20,20,18,18,17,16
32,28,23,21,18,23,18,22,19,15,17
30,32,24,24,18,19,19,22,19,19,18
28,26,27,19,21,19,20,21,19,20,21
30,24,22,20,21,17,17,21,23,21,17
30,30,24,18,19,20,18,20,20,19,19
29,29,22,23,21,20,21,18,19,20,18
30,26,22,22,20,17,20,21,20,20,18
