iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11
31,24,22,18,19,17,20,22,18,15,21
28,28,24,15,15,19,20,17,20,16,23
32,27,23,19,19,22,21,17,18,17,22
33,28,22,16,20,21,20,23,18,15,19
33,27,23,18,19,20,19,15,23,19,22
28,25,25,17,20,18,24,20,22,15,19
30,25,22,19,17,20,17,20,19,16,22
30,26,24,19,17,21,20,19,22,18,25
28,23,23,19,20,21,16,15,21,15,21
30,30,25,19,19,20,19,18,21,15,23
29,24,20,17,19,23,24,20,17,18,20
27,25,21,18,18,18,21,22,20,19,22
30,26,24,15,19,20,19,16,19,15,19
32,29,23,17,16,20,16,19,18,15,20
27,28,24,19,21,21,18,19,20,19,20
29,28,25,17,22,19,19,20,19,15,23
31,24,20,17,22,18,18,18,17,17,24
34,26,25,16,20,20,21,17,19,17,20
31,24,22,16,21,18,18,18,21,15,22
30,27,27,18,21,19,18,20,16,16,19
30,29,24,19,17,21,21,20,19,16,24
31,25,21,18,20,21,21,19,17,15,23
34,24,20,19,19,20,19,22,17,16,21
30,25,22,21,22,17,19,17,21,16,16
32,24,20,17,21,21,16,21,19,14,18
30,24,22,16,18,19,21,21,21,17,21
28,28,24,17,20,22,18,19,22,17,21
29,26,25,18,17,19,18,21,22,19,25
31,23,22,20,17,21,20,17,18,17,20
28,25,22,19,19,21,16,18,20,16,21
30,26,22,19,19,15,22,15,19,15,20
30,25,21,21,22,15,20,21,19,17,20
30,28,20,16,16,18,19,20,17,16,20
31,25,18,19,20,24,20,17,19,18,19
31,27,24,19,21,19,21,19,19,14,18
35,26,24,20,18,18,18,19,18,19,20
28,25,24,18,22,19,19,18,18,14,22
29,26,24,19,16,20,19,21,20,20,20
28,26,25,20,17,19,19,16,20,17,15
26,25,22,20,20,19,20,22,19,18,20
31,19,25,16,19,20,20,20,19,17,20
30,27,27,20,22,21,19,20,14,17,17
31,25,21,18,19,22,21,19,17,15,21
34,26,24,19,16,22,18,18,18,18,20
28,31,21,14,18,19,22,18,18,17,18
30,32,23,20,19,19,18,18,19,14,20
28,27,25,17,18,17,17,18,20,17,17
33,27,27,18,22,18,20,19,21,17,22
32,27,23,19,19,20,19,20,20,17,23
30,29,21,20,17,18,17,18,19,17,25
29,29,24,20,21,20,23,18,20,16,23
29,25,24,20,20,18,18,18,17,17,16
30,29,22,21,19,20,23,19,20,15,21
27,26,22,18,20,22,21,18,16,18,19
33,29,23,20,19,20,18,16,17,16,19
32,27,23,21,17,14,21,18,24,15,19
28,30,22,19,22,19,20,18,18,18,19
28,26,22,20,22,21,21,17,18,16,18
30,29,24,16,19,22,24,18,17,16,19
31,25,23,21,19,15,19,19,17,13,22
33,28,20,16,20,20,21,20,16,15,22
30,25,21,18,16,17,18,18,16,17,18
31,23,19,20,20,18,22,19,19,13,18
32,28,22,16,20,18,20,17,21,14,21
31,25,25,18,19,19,19,22,16,17,21
32,28,22,20,18,20,22,20,16,19,24
32,29,23,18,21,16,21,19,18,16,24
30,29,22,17,21,17,16,19,21,15,18
30,28,25,19,20,22,20,15,20,18,19
28,27,24,17,22,18,18,17,20,19,21
28,27,24,21,19,18,18,20,21,16,21
28,24,21,20,20,21,18,17,21,20,20
28,28,23,21,19,19,19,20,19,17,22
28,29,21,18,18,19,21,20,19,16,22
29,33,23,18,21,21,20,16,19,15,21
30,29,26,21,20,19,23,21,18,15,22
31,28,24,20,22,19,17,19,18,17,21
30,25,22,21,21,21,20,15,20,19,19
32,26,23,19,21,17,19,21,20,17,20
27,23,22,20,20,19,20,20,19,15,21
31,29,26,19,20,15,19,18,21,18,20
30,26,25,18,19,17,21,19,20,16,19
32,29,24,19,22,21,18,17,19,18,25
26,32,22,17,23,19,18,18,19,16,22
31,24,24,17,20,18,19,19,20,15,19
35,22,21,19,18,20,20,20,19,16,20
29,25,22,17,15,19,21,20,17,18,14
30,26,19,19,21,19,21,20,20,18,25
31,22,28,17,19,18,20,18,20,17,20
35,26,25,20,21,22,21,18,19,17,21
32,26,23,20,19,16,18,18,16,17,22
31,25,24,19,20,19,20,23,20,15,21
27,24,23,20,15,17,17,19,21,16,18
33,27,24,19,20,19,19,19,20,14,23
31,30,23,18,20,20,18,18,17,15,25
30,24,18,20,22,17,20,17,20,15,20
31,28,23,19,22,21,17,18,18,14,20
31,26,22,18,20,22,18,18,18,16,23
29,26,22,20,20,22,20,20,19,16,24
32,25,23,20,21,19,19,20,18,21,22
30,27,24,19,21,19,19,19,18,17,21
28,28,21,19,21,20,18,20,20,15,21
29,30,23,15,22,18,23,18,18,16,22
30,30,23,19,16,17,23,20,20,15,20
29,24,21,20,18,19,18,17,20,19,23
27,28,19,18,23,19,24,18,16,16,21
30,30,25,17,20,19,20,19,16,18,22
28,26,23,16,16,19,18,21,19,17,21
31,25,21,20,20,22,21,19,19,17,21
32,25,23,20,17,18,19,20,23,18,20
29,30,25,16,18,19,23,20,20,16,18
33,24,24,18,22,21,21,19,22,15,22
31,22,22,19,21,20,21,17,17,15,22
32,28,24,19,19,20,20,20,21,16,19
34,28,22,20,20,20,20,22,22,16,21
32,28,26,19,19,18,19,19,20,17,22
30,25,23,16,20,21,22,17,19,16,23
30,26,22,17,20,19,16,17,17,14,21
31,23,25,21,17,19,18,20,21,13,22
33,28,22,21,17,20,22,19,18,18,22
29,27,22,18,19,20,20,20,17,14,17
25,23,24,21,20,19,24,19,17,15,22
29,29,24,19,20,19,20,21,16,18,22
30,28,23,20,18,19,21,19,17,14,21
28,25,24,19,21,18,19,19,20,17,20
30,26,24,18,18,16,18,18,16,14,23
29,26,22,18,22,17,19,18,17,12,22
27,27,21,17,19,19,19,19,21,19,20
27,25,19,20,19,18,18,16,18,16,19
34,27,24,20,18,19,21,18,16,17,22
29,26,23,16,20,19,22,16,19,17,18
26,27,21,22,19,20,19,19,18,18,20
33,27,27,18,20,23,17,17,22,15,24
33,32,23,16,20,21,16,18,18,15,23
31,25,24,17,19,22,18,20,20,15,21
26,28,22,18,21,20,22,19,21,17,23
29,25,23,19,20,19,19,20,17,15,18
32,24,26,18,21,20,16,21,18,16,20
29,26,23,17,17,20,22,14,20,18,22
30,26,22,17,18,20,21,20,19,16,21
31,24,24,19,19,21,24,17,17,15,24
28,28,22,18,22,19,20,19,19,14,23
30,28,22,18,18,16,21,19,18,17,20
28,23,22,16,21,21,18,18,20,13,19
31,28,25,19,19,15,20,20,19,17,21
32,28,23,19,18,18,19,18,18,15,20
32,25,23,17,24,19,20,18,21,17,21
29,24,23,18,15,18,20,18,17,18,21
31,24,26,16,17,20,20,16,18,17,21
29,26,22,18,18,18,17,18,16,15,19
33,26,21,20,19,20,21,18,19,18,19
26,26,21,15,19,22,17,18,22,14,22
31,29,26,21,19,19,20,19,19,17,23
32,25,24,15,15,18,19,20,22,19,21
28,25,22,20,21,20,21,22,20,15,18
30,24,22,20,18,17,22,19,16,13,17
34,26,24,17,18,18,18,21,22,17,18
29,27,23,16,16,17,18,19,16,18,19
32,23,25,17,21,20,22,20,18,17,23
30,27,22,19,21,17,15,19,18,17,20
32,25,25,20,20,20,17,20,17,18,22
30,26,24,16,20,18,19,19,20,16,21
25,23,20,15,19,16,16,19,21,16,20
31,29,25,21,19,20,18,18,20,17,22
28,26,23,19,19,20,21,19,19,15,23
30,29,23,19,21,23,20,16,18,18,23
29,24,25,19,19,22,21,22,17,18,16
34,27,21,19,18,22,20,20,16,13,22
31,26,25,19,18,19,21,19,20,13,23
34,27,24,21,18,17,20,17,19,17,21
30,28,25,21,18,22,17,19,19,12,20
30,28,25,18,17,19,20,18,19,15,23
32,26,26,22,20,18,18,23,17,16,23
32,28,19,18,19,20,19,19,18,18,22
31,28,25,18,19,20,16,21,22,14,21
29,28,20,18,20,17,18,17,19,15,18
26,26,26,18,21,19,19,21,18,17,20
31,26,23,20,23,21,19,22,22,18,21
29,27,24,19,16,20,19,16,19,16,23
30,24,23,19,17,19,20,19,19,19,20
30,24,22,18,21,22,23,18,18,16,19
33,31,23,20,18,20,19,20,19,15,21
30,25,22,16,22,20,22,19,17,18,20
24,28,24,21,21,19,20,18,16,20,25
28,26,24,17,17,20,22,20,17,15,22
30,25,20,18,20,20,25,18,21,15,20
31,28,25,16,22,19,20,21,18,15,19
31,25,24,18,19,22,19,21,23,16,20
30,27,25,18,21,18,19,17,22,19,21
26,27,22,22,20,20,19,19,19,15,17
31,29,24,21,21,18,17,20,20,13,20
32,27,20,16,19,18,19,17,24,14,16
29,29,23,16,19,22,22,18,18,18,17
32,31,25,18,23,19,21,22,21,17,20
32,27,24,20,19,21,20,18,18,14,21
31,26,22,16,20,18,22,17,20,16,23
29,28,24,18,17,15,21,19,18,16,23
33,28,25,17,22,18,16,18,16,15,18
31,24,24,23,19,19,18,19,19,16,20
29,28,24,17,23,20,21,20,19,17,19
29,26,25,17,19,22,17,16,20,15,20
31,24,21,19,19,18,21,20,20,15,21
26,26,23,19,21,21,20,21,18,15,19
29,23,26,19,19,22,20,18,17,17,17
29,29,23,18,20,21,23,18,19,17,21
31,26,23,18,19,24,22,18,17,18,18
28,28,22,18,21,20,22,20,20,19,19
31,24,23,17,20,19,21,20,22,15,21
30,28,24,19,21,18,21,19,20,15,21
27,29,23,17,18,16,19,19,19,14,21
30,27,22,16,20,20,14,20,18,14,20
26,28,19,16,20,17,18,19,19,15,22
32,27,22,18,19,17,21,18,20,15,24
31,28,25,17,18,18,23,21,18,16,21
33,28,21,15,23,19,20,20,23,14,22
26,23,21,18,18,20,19,17,17,16,19
28,21,28,17,18,21,19,22,17,19,21
28,27,23,17,21,17,21,17,21,16,25
30,30,23,17,19,17,19,23,19,15,20
29,24,23,15,18,16,21,17,18,18,20
29,29,22,18,20,18,19,17,18,16,21
28,25,25,20,18,19,21,22,17,15,18
30,28,24,19,19,22,18,22,18,13,19
28,27,23,19,22,19,22,21,19,14,21
30,28,22,16,19,21,19,20,20,18,21
33,25,21,18,20,20,20,19,20,16,22
31,27,25,20,19,19,16,22,19,17,17
31,26,24,17,21,18,19,19,20,18,21
30,24,22,19,23,21,20,18,18,15,21
29,31,25,18,19,19,19,23,19,16,22
27,26,23,16,24,20,20,19,18,15,18
29,25,19,18,21,18,22,18,21,15,21
28,29,23,19,20,22,21,20,15,17,19
30,30,23,20,21,22,22,17,21,15,15
29,29,22,18,18,19,22,20,21,18,18
33,23,20,15,21,20,16,21,18,14,23
30,32,23,21,23,20,19,19,16,16,21
