NaN,-13.67,-12.03,-10.01,-8.54,-7.49,-6.21,-4.83,-3.22,NaN,-1.37,NaN,1.6,2.88,3.95,NaN,6.88,8.2,NaN,10.79,12.06,13.24,13.91
NaN,-13.6,-12.1,-9.99,-8.49,-7.45,-6.26,-4.74,-3.11,-2.43,NaN,0.0199999999999996,NaN,2.8,3.9,5.86,6.93,NaN,NaN,10.84,12.3,NaN,NaN
NaN,-13.82,NaN,NaN,NaN,-7.41,-6.25,-4.85,-3.22,-2.56,-1.52,0.27,1.87,NaN,3.94,5.92,6.99,8.24,NaN,10.82,12.23,NaN,14
NaN,-13.59,-11.94,-10.15,NaN,-7.33,-6.25,-4.38,-3.03,NaN,-1.29,0.460000000000001,1.59,2.95,4.27,5.75,7.19,NaN,NaN,10.67,12.19,NaN,13.76
NaN,NaN,-11.77,-10.17,-8.49,-7.21,-6.5,-4.76,-3.23,NaN,NaN,NaN,1.66,2.96,NaN,5.44,7.27,NaN,10.09,10.87,12.18,NaN,13.91
NaN,-13.67,-12.09,-10.13,-8.7,-7.51,-6.06,-4.91,NaN,-2.42,-1.02,NaN,1.6,2.93,NaN,5.78,7.44,NaN,NaN,10.68,12.11,NaN,13.96
NaN,-13.73,-12.11,-10.08,-8.18,-7.24,NaN,-5.06,-3.32,-2.52,-1.5,NaN,1.78,2.87,3.89,5.64,6.89,8.43,NaN,10.82,12.24,NaN,14.26
NaN,NaN,-11.87,-9.96,-8.22,-7.22,-6.6,-4.4,NaN,-2.64,-1.72,NaN,1.72,2.74,3.91,5.26,6.84,7.81,NaN,10.73,12.25,NaN,NaN
NaN,-13.93,-12.55,-10.12,NaN,NaN,-6.27,-4.95,-3.31,NaN,-1.47,-0.0799999999999983,1.69,NaN,4.08,5.92,NaN,8.37,NaN,10.73,12.2,13.15,NaN
NaN,-13.81,-12.14,-10.13,-8.54,-7.32,-6.15,-4.47,NaN,-2.59,-1.51,NaN,1.66,NaN,3.74,5.84,6.95,NaN,NaN,10.86,12.18,13.1,13.75
NaN,-13.86,-12.17,-10.13,-8.45,-7.38,-6.31,-5.11,-3.22,NaN,NaN,NaN,1.79,2.85,3.69,5.89,NaN,7.99,9.72,10.82,12.12,13.26,NaN
NaN,-13.57,-12.1,-10.37,NaN,-7.42,NaN,-4.33,-3.23,-2.5,-1.35,NaN,1.61,2.95,3.53,5.87,7,8.16,9.34,10.97,12.26,12.74,NaN
NaN,NaN,-11.82,-10.04,-8.75,-7.19,NaN,-4.68,-3.3,-2.56,-1.29,0.629999999999999,NaN,2.69,3.7,5.36,6.95,NaN,NaN,10.77,12.23,12.9,13.72
NaN,NaN,-12.17,-10.18,-8.48,NaN,-6.06,-5.06,NaN,-2.52,-1.36,NaN,1.64,2.9,3.78,5.63,7.31,8.1,NaN,10.69,12.06,13.06,13.94
NaN,NaN,-12.1,-10.08,NaN,-7.33,-6.23,-4.81,-3.11,NaN,NaN,NaN,1.87,NaN,3.54,5.72,NaN,8.15,NaN,10.4,12.23,NaN,13.92
