NaN,-13.47,NaN,-11.75,NaN,-9.31,-7.58,-6.52,-5.22,-4.47,-3.21,NaN,0.0899999999999999,1.71,2.54,3.21,4.03,5.14,NaN,7.3,NaN,10.9,11.91,14.18,NaN,18.97
NaN,NaN,-12.62,-11.51,-10.63,NaN,-7.74,-6.7,-5.45,-4.48,-3.13,-1.11,0.00999999999999801,1.7,NaN,3.19,4.01,5.25,NaN,7.24,9.37,NaN,NaN,NaN,NaN,18.97
-19.8,-13.91,-12.42,-11.47,-10.71,-9,-7.69,-6.36,NaN,-4.92,-2.99,NaN,0.109999999999999,1.66,2.37,3.29,NaN,5.19,6.08,7.37,9.77,10.94,12.29,14.18,17.37,18.43
NaN,-13.67,-12.42,-11.34,-10.73,-8.77,-7.81,-6.65,-5.55,-4.4,-3.1,NaN,0.00999999999999801,1.41,NaN,3.29,NaN,5.31,NaN,NaN,9.52,NaN,NaN,14.18,17.37,NaN
-19.8,NaN,-12.87,-11.49,-10.71,-8.92,-7.65,-6.56,-5.56,-4.55,-2.83,NaN,0.129999999999999,1.62,2.32,3.42,NaN,5.18,6,7.32,9.56,NaN,12.23,NaN,NaN,18.43
NaN,-13.87,-12.52,-11.22,NaN,-8.95,-7.82,-6.43,-5.42,-4.46,-3.36,-1.23,0,1.56,NaN,3.37,NaN,5.03,6.51,7.41,9.78,NaN,12.4,NaN,17.37,18.97
-19.8,-13.54,NaN,-11.67,-10.62,-8.88,-7.79,-6.69,-5.36,-4.54,-3.25,NaN,0.0599999999999987,1.69,2.41,3.34,NaN,5.16,6.73,NaN,9.52,NaN,12.32,14.18,NaN,18.41
-19.8,NaN,-12.98,-11.46,-10.68,-8.61,-7.76,-6.68,-5.54,-4.52,-3.28,NaN,0.00999999999999801,1.55,2.25,3.28,NaN,5.14,NaN,7.76,NaN,NaN,12.23,NaN,17.37,18.43
-19.8,-13.67,-12.85,-11.45,NaN,-8.75,-7.69,NaN,-5.45,-4.53,-2.97,NaN,0.0799999999999983,1.63,NaN,3.05,3.95,5.14,6.24,7.36,9.68,NaN,12.28,NaN,17.37,18.43
-19.8,-13.9,-12.88,-11.45,-10.64,-9.31,-7.47,-6.59,-5.08,-4.26,-3.23,NaN,0.0700000000000003,NaN,2.44,3.48,NaN,5.05,5.91,7.37,9.78,11.41,12.09,NaN,17.37,18.41
-19.8,NaN,NaN,-11.39,-10.48,-9.17,-7.43,-6.26,-5.47,-4.66,-3.02,NaN,0.199999999999999,1.69,NaN,3.27,NaN,5.23,6.47,7.31,9.82,NaN,12.33,NaN,NaN,18.43
-19.8,-13.72,-12.83,-11.3,NaN,-8.91,-7.83,-6.75,-5.66,-4.51,-3.19,-0.989999999999998,0.0700000000000003,1.63,NaN,3.26,4.06,5.17,NaN,7.87,9.44,NaN,12.4,NaN,17.37,18.96
-19.8,-13.57,-12.6,-11.18,NaN,NaN,-7.71,-6.68,NaN,-4.98,-3.07,NaN,0.0700000000000003,NaN,2.16,3.15,4,5.17,NaN,7.18,NaN,11.21,12.1,NaN,17.37,18.48
NaN,-13.72,-12.44,-11.53,-10.57,-8.71,-7.76,-6.6,-5.57,-4.55,-3.06,NaN,0,1.65,NaN,2.9,NaN,5.25,NaN,7.31,9.54,NaN,12.44,14.18,17.37,NaN
-19.8,-13.83,-12.63,-11.33,NaN,-8.49,-7.72,-6.56,-5.47,-4.59,-2.95,NaN,0.0300000000000011,1.62,2.31,3.16,4.35,5.12,6.3,7.4,9.44,NaN,12.32,14.18,17.37,18.48
