NaN,-7.85,-6.08,-5.11,-3.76,-2.66,-0.919999999999998,-0.289999999999999,NaN,2.4,3.9,5.02,7.16,NaN,8.94,10.69
NaN,-7.66,-6.04,NaN,-3.83,-3.05,-0.68,-0.0700000000000003,NaN,2.52,3.85,4.86,7.21,8.02,8.96,10.69
-11.79,NaN,-6.27,NaN,NaN,-3.14,-0.84,NaN,NaN,2.41,3.85,NaN,6.88,7.89,8.75,10.69
-11.79,-7.51,-5.74,-5.13,-3.85,-3.11,-0.719999999999999,NaN,0.870000000000001,2.52,3.96,NaN,7.07,8.18,NaN,10.69
-11.79,NaN,-6.04,-5.03,NaN,-2.96,-0.539999999999999,NaN,NaN,2.44,3.97,5.12,6.99,8.2,NaN,10.69
-11.79,NaN,NaN,-5.16,-3.76,NaN,-0.75,NaN,NaN,2.44,NaN,4.52,6.96,8.02,NaN,10.69
NaN,-7.7,-6.29,-5.13,-3.85,-3,-0.949999999999999,-0.27,0.93,2.45,4.05,4.88,NaN,8.18,NaN,10.69
NaN,-7.68,-6.21,NaN,-4.03,-2.44,-0.890000000000001,NaN,NaN,2.36,3.74,NaN,7.16,8.12,8.97,10.69
-11.79,-7.69,-6.43,-5.26,-3.83,-3.03,-0.800000000000001,-0.219999999999999,NaN,2.45,3.7,4.88,NaN,8.36,NaN,10.69
-11.79,-7.72,-6.42,-5.04,-3.87,-2.98,-0.640000000000001,-0.0899999999999999,NaN,2.43,4,4.97,6.98,NaN,8.9,10.69
NaN,-7.53,NaN,-5.09,NaN,-2.82,-0.739999999999998,-0.16,0.870000000000001,2.4,3.97,NaN,NaN,8.13,NaN,10.69
-11.79,-7.71,-6.24,-5.08,NaN,-3.11,-0.759999999999998,NaN,NaN,2.52,3.98,5.06,7.1,8,8.78,10.69
NaN,NaN,-6.22,-5.17,-3.92,-2.91,-0.739999999999998,-0.169999999999998,NaN,2.61,3.76,5.21,6.7,8.28,NaN,10.69
-11.79,-7.66,-5.73,-4.72,-3.87,NaN,-0.899999999999999,-0.140000000000001,NaN,2.23,3.81,5.03,7.02,8.23,8.9,10.69
NaN,-7.73,-6.42,-5.33,NaN,-3.05,-0.91,-0.23,NaN,2.5,4.09,NaN,7.08,8.05,NaN,NaN
NaN,-7.68,-5.91,NaN,NaN,NaN,-0.849999999999998,-0.300000000000001,NaN,2.29,3.76,NaN,7.05,8.09,NaN,10.69
