NaN,-9.05,-8.11,-6.76,-6.01,-5.36,-4.34,-3.35,NaN,-0.989999999999998,-0.0199999999999996,NaN,2.49,3.22,4.79,6.53,NaN,9.72,11.21,11.92,NaN
-11.54,NaN,-7.79,NaN,-6.15,-5.22,-4.35,-3.43,NaN,NaN,-0.0300000000000011,NaN,2.1,3.52,5.29,6.73,NaN,9.33,11.03,12.4,18.97
-11.54,-9.08,-7.9,-6.79,-5.95,-5.26,-4.33,-3.5,-2.34,NaN,-0.210000000000001,NaN,2.26,3.41,5.23,6.73,7.7,9.42,11.21,12.17,NaN
NaN,NaN,-8.12,NaN,-6.06,-5.38,-4.35,NaN,-2.62,NaN,0.00999999999999801,NaN,2.35,3.78,5.11,6.65,NaN,9.21,11.03,12.4,NaN
-11.54,-9.05,-8.11,-6.77,-5.91,-5.17,-4.4,-3.31,-2.75,NaN,-0.0599999999999987,1.42,NaN,2.97,5.5,6.59,7.85,9.39,11.03,12.4,18.97
-11.54,-9.09,NaN,NaN,-6.18,NaN,-4.26,NaN,-2.82,NaN,-0.00999999999999801,NaN,2.31,3.37,5.26,6.78,8.03,9.45,11.11,12,18.97
-11.54,-9.05,-8.4,-6.82,-6.13,-5.22,-4.34,NaN,NaN,-0.989999999999998,0.0199999999999996,NaN,2.34,3.28,5.19,6.64,NaN,9.58,11.21,12,18.97
-11.54,-9.05,-7.8,-6.75,-5.98,-5.22,-4.26,-3.51,NaN,-1.05,0.0599999999999987,NaN,2.4,3.19,5.24,6.83,NaN,9.59,NaN,12.4,NaN
NaN,-9.09,-8.07,NaN,-6,-5.35,-4.28,-3.46,-2.55,NaN,-0.0799999999999983,NaN,2.42,3.13,5.25,6.8,7.91,9.66,11.15,11.91,18.97
NaN,-9.06,-7.82,-6.78,NaN,-5.35,-4.36,NaN,-2.54,NaN,-0.0399999999999991,NaN,NaN,3.2,5.19,6.85,8.32,9.46,11.32,12,NaN
-11.54,NaN,-8.11,NaN,-5.97,-5.3,-4.32,-3.51,NaN,NaN,-0.109999999999999,1.46,2.36,3.53,5.27,6.51,7.8,9.3,11.43,11.92,18.97
-11.54,-9.09,-7.96,-6.74,-6.15,-5.28,-4.28,NaN,-2.48,NaN,0.0300000000000011,NaN,2.36,3.25,4.98,6.83,7.49,9.64,11.43,12.17,18.97
NaN,-9.09,-7.79,NaN,-6.06,-5.44,-4.21,NaN,NaN,NaN,0.0199999999999996,NaN,2.32,3.64,5.18,6.93,7.7,NaN,11.03,12.4,NaN
-11.54,-9.09,-7.96,-6.7,-6.02,-5.33,-4.33,-3.29,NaN,NaN,0.0700000000000003,NaN,NaN,3.03,5.11,6.33,7.58,9.6,11.03,NaN,NaN
NaN,-9.09,-8.12,NaN,-6.17,-5.34,-4.29,NaN,NaN,NaN,-0.0199999999999996,NaN,2.34,3.48,5.24,6.6,7.95,10.04,NaN,12.4,18.97
-11.54,-9.08,-8.3,-6.84,-5.93,-5.07,-4.34,-3.4,NaN,NaN,0.0399999999999991,NaN,2.3,3.21,5.21,6.68,7.94,10.06,11.43,11.92,18.97
NaN,NaN,-7.94,-6.62,NaN,-5.33,-4.26,NaN,-2.81,NaN,-0.00999999999999801,NaN,NaN,3.73,5.07,NaN,7.79,NaN,11.43,12,NaN
-11.54,-9.09,-7.96,-6.76,-6.22,-5.2,-4.33,-3.31,NaN,NaN,-0.129999999999999,NaN,NaN,3.59,5.18,NaN,7.66,9.74,11.43,12.36,18.97
NaN,-9.08,-7.9,-6.74,-6.15,-5.34,-4.34,NaN,-2.89,NaN,-0.0300000000000011,NaN,2.35,3.19,5.21,6.65,7.88,NaN,NaN,12.4,NaN
-11.54,-9.05,-8.12,-6.78,NaN,-5.17,-4.38,-3.38,NaN,NaN,-0.129999999999999,1.58,NaN,3.61,5.17,6.64,8.02,10.1,11.21,12.33,18.97
-11.54,NaN,-8.11,NaN,-6.2,-5.21,-4.26,NaN,-2.94,-1.13,0,NaN,2.41,NaN,5.11,6.9,7.85,9.52,11.43,11.97,NaN
-11.54,-9.09,-7.79,NaN,-6.2,-5.16,-4.35,NaN,-2.6,NaN,0.00999999999999801,1.51,NaN,3.57,NaN,6.92,7.96,9.61,NaN,NaN,NaN
-11.54,-9.07,-8.05,-6.78,NaN,-5.31,-4.39,NaN,-2.62,NaN,-0.0700000000000003,NaN,2.36,3.16,5.33,6.75,7.94,9.87,11.43,12.17,18.97
-11.54,NaN,-8.33,NaN,-6.04,-5.27,-4.37,-3.36,NaN,NaN,0.0399999999999991,NaN,2.36,3.36,5.12,6.68,7.61,9.67,11.21,12.17,NaN
-11.54,NaN,-8.38,NaN,-6.06,-5.16,-4.31,NaN,NaN,NaN,-0.0399999999999991,1.5,2.32,3.15,NaN,6.56,7.78,9.43,11.03,NaN,18.97
NaN,-9.09,-7.96,NaN,-6.2,-5.35,-4.29,NaN,NaN,NaN,0.0199999999999996,NaN,2.37,3.27,5.22,6.61,8.06,9.57,11.43,12.33,18.97
NaN,-9.08,-8.12,-6.76,-6.13,-5.35,-4.21,NaN,NaN,NaN,0.0199999999999996,NaN,NaN,NaN,5.19,6.46,NaN,9.7,11.21,12.33,NaN
NaN,NaN,-8.12,NaN,-6.04,-5.4,-4.24,-3.49,NaN,NaN,-0.0599999999999987,NaN,2.46,3.08,5.21,7.01,7.82,9.53,11.03,12.4,18.97
NaN,-9.05,-8.3,NaN,-6.06,-5.42,-4.24,-3.46,NaN,NaN,0.0599999999999987,NaN,2.31,3.41,5.19,6.98,7.92,NaN,11.21,12.17,18.97
-11.54,-9.05,-8.3,NaN,-6.17,-5.22,-4.3,NaN,NaN,NaN,0.0300000000000011,NaN,2.43,3.23,5.17,6.61,NaN,10.08,11.43,11.92,18.97
NaN,-9.09,-7.96,-6.77,-5.97,-5.35,-4.32,-3.45,-2.51,NaN,0.0999999999999979,NaN,2.26,3.14,4.96,6.83,7.76,9.9,11.36,11.97,18.97
-11.54,NaN,-8.47,-6.84,NaN,-5.04,-4.35,NaN,-2.5,NaN,-0.0199999999999996,1.59,2.24,3.37,5.27,6.7,7.93,9.47,11.03,NaN,18.97
-11.54,NaN,-8.29,NaN,-5.96,-5.16,-4.36,-3.5,NaN,-0.629999999999999,0.0999999999999979,NaN,2.28,3.44,5.02,NaN,7.86,NaN,11.43,12.33,NaN
-11.54,-9.09,-8.04,-6.78,NaN,-5.2,-4.39,-3.34,NaN,NaN,0.0500000000000007,NaN,NaN,3.09,4.71,6.48,8.08,NaN,11.21,11.92,18.97
-11.54,-9.05,-8.2,-6.76,-6.05,-5.19,-4.31,-3.42,NaN,NaN,-0.210000000000001,NaN,NaN,3.72,5.32,7.21,7.94,9.76,11.03,12.4,18.97
NaN,-9.08,-7.86,-6.76,NaN,-5.37,-4.39,-3.34,NaN,NaN,-0.0799999999999983,NaN,2.49,3.32,5.09,6.5,7.84,9.87,NaN,12.4,18.97
NaN,-9.05,-7.9,-6.69,-6.01,-5.44,-4.3,-3.5,-2.6,-1.06,0,NaN,NaN,3.2,4.98,6.55,7.71,NaN,NaN,NaN,18.97
NaN,NaN,-8,NaN,-6.22,-5.33,-4.27,NaN,NaN,NaN,-0.0500000000000007,NaN,2.31,3.32,5.01,7.16,NaN,9.63,11.43,11.92,18.97
-11.54,-9.09,-7.79,-6.74,-6.16,-5.3,-4.33,NaN,NaN,NaN,0,1.5,2.38,3.17,5.19,NaN,NaN,9.78,11.08,12.17,NaN
-11.54,-9.08,-8.12,-6.75,-6.08,-5.18,-4.31,NaN,-2.6,NaN,-0.0799999999999983,NaN,2.41,3.2,5.22,6.62,7.83,NaN,11.11,12.33,18.97
-11.54,NaN,-8.36,-6.72,-6.04,-5.27,-4.34,-3.45,NaN,NaN,-0.00999999999999801,NaN,2.34,3.35,5.1,6.53,NaN,10.11,11.21,11.97,NaN
-11.54,-9.05,-7.99,-6.75,NaN,-5.29,-4.34,NaN,NaN,-1.12,-0.199999999999999,NaN,NaN,3.09,5.23,6.55,7.91,9.95,11.43,11.92,NaN
NaN,NaN,-8.29,NaN,-6.03,-5.22,-4.32,-3.39,-2.62,NaN,-0.0199999999999996,NaN,2.17,3.49,5.3,6.77,7.73,NaN,11.03,NaN,18.97
NaN,NaN,-8.35,NaN,-6.28,-5.3,-4.34,NaN,NaN,NaN,0,NaN,2.38,3.4,5.2,6.87,7.99,9.56,11.11,12.17,18.97
NaN,NaN,-7.96,-6.76,NaN,-5.32,-4.35,-3.37,NaN,NaN,-0.0199999999999996,NaN,2.3,3.04,5.37,6.92,7.9,9.64,11.43,12,18.97
-11.54,-9.05,-8.3,-6.77,-6.06,-5.23,-4.29,NaN,-2.52,NaN,-0.16,NaN,NaN,3,5.3,NaN,7.44,9.61,11.43,12.17,18.97
-11.54,NaN,-8.29,NaN,-6.16,-5.1,-4.26,-3.46,NaN,NaN,-0.0399999999999991,NaN,NaN,3.18,5.18,NaN,8.06,NaN,NaN,12.4,18.97
NaN,NaN,-8.11,-6.48,NaN,-5.3,-4.24,NaN,NaN,-1.13,-0.0399999999999991,1.49,NaN,3.24,5.1,6.59,7.81,9.43,11.03,12.4,18.97
NaN,NaN,-8.04,-6.72,NaN,-5.28,-4.36,NaN,NaN,NaN,0.0399999999999991,NaN,2.26,3.16,5.25,6.78,7.93,9.53,11.11,11.91,18.97
NaN,-9.05,-8,-6.68,-6.13,-5.32,-4.3,NaN,-2.65,NaN,-0.0199999999999996,NaN,2.41,3.22,5.24,6.67,7.86,9.61,NaN,12.4,18.97
-11.54,NaN,-8.46,NaN,-6.16,NaN,-4.33,NaN,NaN,-1.06,0,NaN,2.35,3.18,5.26,6.57,NaN,NaN,NaN,12.4,18.97
NaN,NaN,-8.19,-6.72,-6.01,-5.32,-4.32,-3.34,NaN,NaN,-0.0799999999999983,NaN,2.37,3.18,5.28,6.92,7.39,9.6,NaN,NaN,NaN
-11.54,NaN,-8.36,-6.74,-6.14,-5.21,-4.26,NaN,NaN,NaN,-0.129999999999999,NaN,NaN,3.18,5.19,7.12,7.9,9.26,11.03,12.4,NaN
NaN,-9.09,-8.12,-6.84,NaN,NaN,-4.35,-3.45,-2.31,NaN,-0.0300000000000011,NaN,2.43,3.12,5.01,7.02,7.81,9.65,11.43,11.92,18.97
-11.54,-9.05,-8.4,-6.84,-5.96,-5.16,-4.32,-3.5,-2.45,NaN,0.120000000000001,1.57,NaN,3.49,5.19,6.71,8.11,9.59,11.08,12.17,NaN
-11.54,-9.05,-8.2,-6.83,-5.95,-5.22,-4.38,-3.43,NaN,NaN,-0.120000000000001,NaN,2.34,3.24,5.35,6.95,NaN,9.55,11.32,12.3,18.97
-11.54,NaN,-8.45,NaN,-6.28,-5.2,-4.28,NaN,NaN,NaN,0.0300000000000011,NaN,2.32,3.12,5.34,6.72,7.86,9.33,11.03,NaN,18.97
-11.54,NaN,-7.96,-6.76,NaN,-5.26,-4.24,-3.51,NaN,NaN,-0.0399999999999991,1.46,2.36,3.28,5.41,6.71,7.39,9.58,11.03,12.4,NaN
NaN,NaN,-8.33,NaN,-6.12,-5.34,-4.25,NaN,NaN,NaN,0,NaN,2.31,3.77,5.16,6.52,7.42,9.64,NaN,12.4,18.97
-11.54,-9.09,NaN,-6.78,-6.12,NaN,-4.33,NaN,NaN,NaN,-0.199999999999999,1.36,2.37,3.1,5.24,6.67,7.96,10,NaN,NaN,NaN
NaN,-9.09,-7.79,-6.77,-5.98,-5.41,-4.36,-3.38,NaN,NaN,-0.16,NaN,2.21,3.45,5.29,6.54,7.81,9.98,11.03,12.4,18.97
NaN,NaN,-8.46,NaN,-6.12,-5.44,-4.29,-3.46,-2.5,-1.23,0.0399999999999991,NaN,NaN,3.22,5.11,NaN,8.04,9.62,NaN,NaN,18.97
-11.54,NaN,-8.35,NaN,-6.02,-5.22,-4.24,-3.46,NaN,NaN,0.0599999999999987,NaN,NaN,3.4,5.26,6.43,NaN,9.7,NaN,12.4,18.97
-11.54,-9.09,-7.85,-6.72,-6.02,-5.33,-4.33,NaN,NaN,NaN,-0.0199999999999996,1.42,2.32,3.12,NaN,6.96,7.84,NaN,NaN,12.4,18.97
NaN,NaN,-8.48,NaN,-6.05,NaN,-4.32,-3.35,NaN,NaN,-0.00999999999999801,1.43,NaN,3.43,5.09,6.73,7.5,9.76,11.21,12.17,18.97
NaN,NaN,-8.04,NaN,-6.08,-5.35,-4.28,NaN,-2.65,NaN,-0.0399999999999991,1.42,NaN,3.08,5.08,7.05,NaN,9.61,11.21,12.36,18.97
-11.54,NaN,-8.16,NaN,NaN,-5.27,-4.4,-3.36,NaN,NaN,-0.0599999999999987,NaN,2.37,3.15,5.07,6.98,NaN,9.37,11.32,11.92,18.97
NaN,-9.09,-7.96,-6.66,-6.33,-5.3,-4.32,NaN,-2.72,NaN,0,NaN,2.42,3.6,5.14,6.91,NaN,9.45,11.21,12.17,NaN
-11.54,-9.09,-7.96,-6.78,-6.15,-5.27,-4.32,NaN,NaN,NaN,0.0300000000000011,1.5,NaN,3.09,5.04,7.09,8,NaN,11.43,11.92,18.97
-11.54,-9.05,-8.3,-6.82,-5.97,-5.34,-4.35,NaN,-2.74,NaN,-0.0899999999999999,NaN,2.41,3.78,5.18,6.91,7.78,9.33,NaN,12.4,NaN
-11.54,NaN,-7.96,-6.69,-6.1,-5.32,-4.28,-3.37,NaN,NaN,0.0799999999999983,NaN,2.32,3.67,5.1,7.03,NaN,9.59,11.21,11.92,NaN
-11.54,-9.05,-8.12,-6.73,-6.05,-5.27,-4.34,-3.36,-2.49,NaN,-0.0700000000000003,NaN,2.38,3.09,5.19,NaN,NaN,9.56,11.03,NaN,NaN
-11.54,-9.09,-8.12,-6.79,-6.28,-5.09,-4.3,NaN,-2.48,NaN,-0.120000000000001,NaN,2.23,3.44,5.21,7.02,7.85,9.91,NaN,12.4,18.97
NaN,NaN,-8.46,NaN,-5.99,-5.43,-4.37,-3.32,NaN,NaN,0.0300000000000011,NaN,2.48,2.98,5.26,6.52,7.71,9.37,NaN,12.4,18.97
NaN,-9.05,-8.12,-6.78,NaN,-5.28,-4.38,-3.49,-2.39,NaN,-0.0799999999999983,NaN,2.23,3.48,5.18,6.62,NaN,10.05,11.21,11.92,18.97
-11.54,-9.05,-8.3,NaN,-6.26,-5.1,-4.32,-3.31,NaN,NaN,0.0399999999999991,NaN,2.39,3.18,5.15,6.7,NaN,9.56,11.03,12.4,NaN
NaN,-9.09,-7.79,NaN,-6.12,NaN,-4.08,NaN,NaN,-1.1,-0.0300000000000011,NaN,2.44,2.92,5.18,NaN,7.79,9.26,11.03,12.4,18.97
NaN,NaN,-8.2,NaN,-5.96,-5.2,-4.39,-3.39,-2.51,NaN,-0.0700000000000003,NaN,NaN,3.07,5.29,6.72,7.88,9.47,NaN,12.4,18.97
-11.54,-9.09,-7.85,-6.74,-5.96,-5.35,-4.37,-3.43,NaN,NaN,0,NaN,2.36,3.27,5.15,6.9,7.9,9.58,NaN,NaN,NaN
NaN,-9.06,-7.87,-6.8,-5.98,-5.4,-4.33,NaN,NaN,-1.1,0.0500000000000007,NaN,2.28,3.61,5.17,NaN,NaN,10.07,11.21,11.92,18.97
-11.54,NaN,-8.29,-6.77,-6.05,-5.17,-4.3,NaN,NaN,NaN,-0.0300000000000011,NaN,NaN,3.37,5.18,6.9,8.01,NaN,11.21,11.92,NaN
-11.54,NaN,-8.42,NaN,-6.09,-5.17,-4.32,-3.31,-2.47,NaN,-0.0899999999999999,1.52,2.31,3.38,5.15,6.43,7.92,10.08,11.32,12,NaN
NaN,NaN,-8.12,NaN,-6.05,-5.35,-4.36,NaN,-2.67,-1.21,-0.0500000000000007,NaN,NaN,3.52,5.31,6.5,8.03,10.04,11.43,11.92,NaN
-11.54,NaN,-8.35,-6.67,-5.97,-5.2,-4.36,-3.32,-2.65,NaN,0.0300000000000011,1.59,2.36,3.22,5.3,6.55,7.97,9.89,11.03,NaN,18.97
NaN,-9.05,-7.81,-6.75,-6.11,-5.38,NaN,-3.49,-2.62,NaN,-0.0500000000000007,1.41,2.32,3.53,5.08,7.22,NaN,9.68,11.03,12.4,NaN
-11.54,NaN,-8.48,-6.79,-6.28,-5.04,-4.29,NaN,NaN,NaN,0.0399999999999991,NaN,2.42,3.69,5.16,6.42,7.77,9.64,11.43,12.17,18.97
-11.54,NaN,-8.46,NaN,-6.04,-5.02,-4.35,-3.41,NaN,-1.11,-0.0500000000000007,NaN,NaN,3.37,5.27,6.51,8.1,10.07,11.43,11.92,18.97
NaN,NaN,-8.18,NaN,-6.26,-5.26,-4.28,NaN,NaN,NaN,0.0300000000000011,NaN,2.29,3.43,5.11,6.63,7.93,9.77,11.21,12,18.97
-11.54,-9.09,-8.12,-6.83,-5.98,-5.32,-4.36,-3.5,NaN,NaN,-0.0500000000000007,1.47,2.47,2.95,5.28,7.18,8.14,9.47,NaN,12.4,18.97
-11.54,NaN,-8.29,NaN,-5.96,-5.22,-4.38,-3.34,NaN,NaN,-0.0500000000000007,NaN,2.34,3.12,NaN,6.74,7.7,10.05,11.03,12.4,18.97
NaN,NaN,-8.09,-6.69,NaN,-5.3,-4.34,-3.47,-2.58,NaN,0.0799999999999983,NaN,2.37,3.63,5.19,6.5,7.81,9.66,11.43,12,18.97
-11.54,-9.09,-7.87,-6.75,-5.98,-5.27,-4.32,-3.53,NaN,NaN,0.00999999999999801,NaN,2.35,3.3,5.17,6.45,7.67,9.7,11.21,12,18.97
-11.54,-9.09,-7.79,-6.76,-6.04,-5.26,-4.33,-3.33,NaN,NaN,-0.00999999999999801,NaN,2.28,3.56,5.13,7,7.81,9.15,11.36,11.92,18.97
-11.54,-9.09,-7.79,-6.73,-6.09,-5.33,-4.19,NaN,-2.53,NaN,-0.00999999999999801,NaN,NaN,3.26,5.28,7.15,NaN,9.75,11.21,12.33,NaN
NaN,-9.05,-8.12,NaN,-6.12,-5.33,-4.31,NaN,NaN,NaN,-0.0799999999999983,NaN,2.33,3.28,5.14,6.57,NaN,NaN,11.03,NaN,NaN
NaN,-9.08,-7.82,-6.74,-6.1,-5.42,-4.3,-3.4,NaN,NaN,0,NaN,2.42,3.13,5.11,6.59,8.02,NaN,11.43,12.17,18.97
NaN,NaN,-7.96,-6.69,-6.26,-5.33,-4.29,-3.36,-2.5,NaN,-0.0300000000000011,NaN,2.37,3.44,5.27,6.58,8.06,9.91,11.21,12,NaN
NaN,NaN,-8.39,NaN,-6.14,-5.39,-4.25,NaN,-2.43,NaN,0.0500000000000007,NaN,2.3,3.23,5.01,NaN,NaN,9.79,11.21,12.17,18.97
NaN,NaN,-8.19,-6.77,NaN,-5.31,-4.34,-3.42,NaN,NaN,0.00999999999999801,NaN,2.35,3.66,5.21,6.76,8,9.44,11.03,NaN,NaN
-11.54,-9.09,-8.08,-6.78,NaN,-5.21,-4.43,NaN,NaN,NaN,-0.0199999999999996,1.69,NaN,3.07,5.28,7.13,7.81,10.09,11.43,11.92,18.97
-11.54,-9.08,NaN,-6.78,-6.13,-5.15,-4.24,NaN,NaN,NaN,0,NaN,2.32,3.58,5.21,NaN,7.92,9.48,11.32,12,NaN
NaN,-9.06,-7.82,-6.73,-6.08,-5.41,-4.3,NaN,NaN,NaN,0.00999999999999801,NaN,2.31,3.51,5.13,6.7,7.63,9.62,11.43,11.92,18.97
-11.54,NaN,-7.96,-6.68,NaN,-5.32,-4.35,-3.28,NaN,NaN,-0.0500000000000007,NaN,2.39,3.1,5.15,6.77,NaN,9.51,11.03,NaN,18.97
-11.54,NaN,-8.46,NaN,-6.03,-5.25,-4.31,-3.38,NaN,-1.1,-0.0300000000000011,NaN,NaN,3.25,5.1,6.65,7.81,9.94,11.43,12.17,NaN
-11.54,NaN,-8.35,NaN,-6.19,-5.1,-4.24,NaN,-2.36,NaN,-0.0300000000000011,NaN,NaN,3.18,5.07,7.06,7.79,10.02,NaN,NaN,NaN
NaN,-9.08,-8.2,-6.78,-6.12,-5.31,-4.33,NaN,-2.82,NaN,0.0300000000000011,NaN,2.35,3.18,4.99,6.79,7.77,9.16,11.11,11.91,18.97
NaN,-9.09,-7.96,-6.68,-6.14,-5.34,-4.28,NaN,NaN,NaN,0.0700000000000003,NaN,2.37,3.56,5.21,6.75,7.96,NaN,NaN,NaN,18.97
NaN,NaN,-8.17,NaN,-6,-5.33,-4.36,-3.36,NaN,NaN,0.0199999999999996,NaN,2.44,NaN,NaN,6.81,7.95,9.48,11.43,12.3,NaN
-11.54,NaN,-8.24,-6.74,-6.14,-5.21,-4.35,-3.35,NaN,NaN,0.0599999999999987,NaN,2.3,3.65,5.09,6.53,NaN,9.63,11.07,12.17,NaN
NaN,-9.09,-7.96,-6.78,NaN,-5.35,-4.34,NaN,-2.57,NaN,-0.0199999999999996,1.61,2.22,3.22,NaN,7.05,7.85,NaN,11.32,12,NaN
-11.54,NaN,-8.36,-6.66,-6.33,-5.15,-4.32,NaN,NaN,NaN,-0.0300000000000011,NaN,2.34,3.25,5.13,6.63,NaN,9.86,11.03,12.4,18.97
NaN,-9.05,-7.9,-6.73,-6.07,-5.36,-4.31,NaN,NaN,NaN,-0.0300000000000011,NaN,NaN,3.19,5.3,7.17,7.99,9.44,11.21,12,NaN
-11.54,-9.09,-7.96,-6.81,NaN,-5.28,-4.37,-3.27,-2.65,NaN,-0.0599999999999987,1.54,2.41,3.1,5.32,6.56,8.08,9.41,11.03,NaN,18.97
-11.54,NaN,-7.96,-6.72,NaN,-5.26,NaN,-3.5,NaN,NaN,-0.129999999999999,1.37,2.35,3.08,5.24,6.7,7.79,9.44,11.03,12.4,NaN
-11.54,NaN,-8.46,NaN,-6.07,-5.17,-4.33,-3.44,NaN,NaN,0.0799999999999983,NaN,2.53,NaN,5.11,7.02,8.03,9.91,11.11,11.91,NaN
NaN,-9.02,-8.43,-6.81,-6.04,-5.4,-4.26,-3.48,NaN,NaN,-0.0700000000000003,NaN,2.32,3.48,5.13,6.79,7.8,9.4,11.21,12,NaN
-11.54,NaN,-7.82,NaN,-5.98,-5.28,-4.34,-3.52,NaN,NaN,-0.109999999999999,1.57,NaN,3.24,5.09,7.16,8.07,9.5,11.21,12.33,18.97
-11.54,-9.05,-8.12,-6.75,NaN,-5.2,-4.34,NaN,NaN,NaN,-0.109999999999999,1.38,2.43,3.33,5.28,6.36,7.92,9.49,11.21,12.17,18.97
-11.54,NaN,-7.86,-6.67,-6.03,-5.32,-4.29,NaN,-2.55,-1.02,-0.00999999999999801,1.41,2.39,3.28,5.34,6.71,7.97,9.57,11.32,11.92,18.97
NaN,-9.08,-8.17,-6.82,-6.01,-5.34,-4.33,-3.39,-2.58,NaN,-0.0500000000000007,NaN,2.43,3.18,5.35,6.54,7.9,9.67,11.15,12,18.97
-11.54,-9.05,-8.3,-6.76,-6.06,-5.3,-4.31,NaN,-2.67,NaN,0.0599999999999987,1.49,2.34,3.41,5.28,NaN,NaN,9.6,11.03,12.4,18.97
-11.54,-9.08,-7.82,-6.8,-5.98,-5.14,-4.38,-3.39,NaN,NaN,0.0399999999999991,1.68,2.32,3.23,4.98,6.76,7.91,10.01,11.28,11.97,NaN
-11.54,-9.06,-8.5,-6.79,-6.28,-5.04,-4.35,-3.3,NaN,NaN,-0.00999999999999801,NaN,2.48,3.21,5.06,6.8,7.52,9.58,11.21,12.17,NaN
-11.54,NaN,-8.11,NaN,-6.02,-5.35,-4.32,NaN,NaN,-1,0.0899999999999999,NaN,2.33,3.67,5.05,6.84,7.98,NaN,11.43,12.33,18.97
-11.54,-9.05,-8.12,-6.74,-6.12,-5.25,-4.36,NaN,-2.71,-1.07,-0.0199999999999996,NaN,2.34,3.39,5.2,6.64,NaN,9.18,NaN,12.4,18.97
-11.54,NaN,-7.9,NaN,-6.22,-5.3,-4.31,NaN,-2.64,NaN,0.0300000000000011,NaN,NaN,2.97,5.25,6.89,7.79,9.92,11.03,12.4,NaN
-11.54,NaN,-8.11,-6.73,NaN,-5.29,-4.3,-3.45,NaN,NaN,-0.149999999999999,NaN,2.45,3.61,5.24,6.72,7.92,9.91,11.03,NaN,18.97
-11.54,-9.05,-8.4,-6.81,-6.04,-5.24,-4.27,-3.49,NaN,NaN,0.0199999999999996,NaN,2.25,3.06,5.16,6.83,7.87,9.43,NaN,NaN,18.97
-11.54,NaN,-8.12,NaN,-6.1,-5.25,-4.35,NaN,NaN,NaN,0,1.58,2.15,3.26,5.2,6.9,8.16,9.46,NaN,NaN,18.97
-11.54,-9.09,NaN,-6.82,-6.07,NaN,-4.32,-3.32,NaN,NaN,-0.219999999999999,1.5,NaN,3.42,5.16,6.76,7.92,9.72,11.03,12.4,18.97
-11.54,NaN,-8.42,NaN,NaN,-5.21,-4.38,-3.37,NaN,NaN,-0.0799999999999983,1.56,NaN,3.52,5.2,6.62,7.95,9.48,11.11,12.17,NaN
-11.54,-9.06,-7.87,-6.8,NaN,-5.3,-4.41,-3.29,NaN,NaN,-0.0500000000000007,1.22,2.47,3.66,5.2,6.62,7.75,10.02,11.11,12.17,NaN
-11.54,NaN,-8.12,NaN,-6.05,-5.18,-4.36,-3.34,NaN,NaN,-0.129999999999999,NaN,2.35,NaN,5.12,NaN,7.96,9.62,11.11,11.91,18.97
-11.54,NaN,-8.11,NaN,-6.06,-5.29,-4.22,-3.48,NaN,-1.14,0,NaN,2.29,3.29,5.18,6.67,7.95,9.74,11.03,NaN,NaN
NaN,NaN,-8.36,-6.73,-6.06,-5.36,-4.33,NaN,NaN,NaN,0.140000000000001,NaN,2.34,3.79,5.2,6.78,8.06,9.47,11.08,12.17,NaN
NaN,-9.09,-8.12,-6.81,-6.05,-5.34,-4.32,NaN,-2.61,NaN,0.0500000000000007,1.59,NaN,3.36,4.82,7.09,NaN,9.64,11.21,12.33,18.97
NaN,NaN,-8.41,-6.75,NaN,-5.3,-4.34,NaN,NaN,NaN,-0.129999999999999,1.48,2.34,3.14,5.32,6.85,7.9,9.45,11.03,NaN,18.97
NaN,-9.09,-7.79,NaN,-6.22,-5.4,-4.25,NaN,-2.65,NaN,0.0399999999999991,NaN,2.33,3.6,5.25,6.93,7.96,9.6,11.43,12,NaN
NaN,-9.09,-8.01,-6.75,NaN,-5.35,-4.39,NaN,-2.45,NaN,-0.0999999999999979,1.51,2.41,3.2,5.12,6.73,7.83,9.67,11.03,12.4,18.97
-11.54,-9.06,-8.5,-6.78,-6.13,-5.14,-4.31,NaN,NaN,NaN,-0.129999999999999,1.57,2.29,3.27,5.14,6.59,7.87,9.96,11.21,11.92,NaN
-11.54,NaN,-7.85,-6.74,NaN,-5.26,-4.35,-3.41,NaN,NaN,0.0799999999999983,NaN,2.25,3.2,5.1,NaN,NaN,9.7,11.03,NaN,18.97
NaN,-9.07,-8.53,-6.81,-6.2,-5.45,-4.27,NaN,NaN,NaN,0.0799999999999983,NaN,2.15,3.47,5.3,7.07,7.82,9.76,11.03,12.4,NaN
NaN,NaN,-8.36,NaN,-6.2,-5.32,-4.29,NaN,-2.84,-1.07,0.0300000000000011,NaN,NaN,3.63,5.26,6.49,NaN,9.81,11.21,12.17,18.97
-11.54,-9.06,-7.82,-6.78,NaN,-5.3,-4.35,-3.41,NaN,NaN,0.0300000000000011,NaN,2.34,3.4,5.13,6.96,NaN,9.74,NaN,NaN,18.97
-11.54,NaN,-7.87,-6.63,-6.07,-5.33,-4.31,NaN,NaN,NaN,0.0300000000000011,NaN,NaN,3.26,5.24,6.48,7.46,9.94,11.43,11.92,NaN
NaN,NaN,-8.46,-6.66,-6.33,-5.35,-4.29,NaN,-2.42,-1.05,0.00999999999999801,1.58,2.43,2.97,5.15,6.75,7.73,9.68,11.21,12.17,NaN
NaN,-9.09,-8.08,-6.73,-5.98,-5.26,-4.31,-3.45,-2.49,NaN,0.120000000000001,NaN,NaN,3.4,5.27,6.59,7.92,10.08,11.11,12.33,18.97
