-11.61,NaN,-9.04,-7.54,-6.74,-5.83,-4.56,NaN,-2.89,-1.51,0.18,NaN,3.6,NaN,5.61,NaN,7.34,8.21,9.67,12.91,NaN,18.41
-11.41,-9.97,-8.88,-7.63,NaN,-5.57,-4.71,-3.77,-2.68,-1.5,0.699999999999999,NaN,3.39,NaN,5.21,6.35,7.45,NaN,NaN,12.91,14.18,18.41
-11.64,NaN,-9.03,-7.64,-6.73,-5.9,-4.73,-3.72,-2.92,-1.53,0.690000000000001,NaN,3.6,NaN,5.55,6.39,NaN,7.99,9.79,NaN,NaN,NaN
-11.86,-9.95,-9,-7.58,-6.83,-5.92,-4.71,NaN,-2.84,-1.52,0.710000000000001,NaN,3.13,3.8,5.13,NaN,7.3,8.18,9.63,NaN,14.18,NaN
-11.3,-9.97,-8.82,-7.56,-6.75,-5.65,-4.66,-3.88,-2.74,-1.56,0.68,NaN,NaN,4.1,5.12,6.18,7.39,8.21,NaN,12.91,NaN,18.41
-11.6,-10.1,-9,-7.64,NaN,-5.75,-4.65,-3.83,-2.96,-1.45,0.629999999999999,NaN,2.96,4.09,5.26,6.28,7.38,8.51,9.76,12.91,NaN,18.41
-11.4,-9.89,-8.87,-7.41,NaN,-5.86,-4.76,NaN,-2.77,-1.61,0.149999999999999,1.64,3.22,4.14,5.22,6.34,7.37,NaN,9.72,NaN,14.18,18.41
-11.6,-9.99,-9.09,-7.73,-6.76,-6.01,-4.79,-3.78,-2.96,-1.4,0.68,NaN,3.59,NaN,5.35,6.28,7.21,8.04,NaN,12.91,14.18,18.41
-11.5,NaN,-9.06,-7.98,-6.92,-6.04,-4.62,-3.84,-2.88,-1.44,0.640000000000001,1.23,3.27,NaN,5.26,NaN,7.32,8.14,9.48,NaN,NaN,18.41
-11.7,NaN,-9.03,-7.54,NaN,-6.05,-4.74,NaN,-2.95,-1.45,0.66,NaN,3.39,NaN,5.22,6.16,7.38,NaN,9.72,12.91,NaN,18.41
-11.55,-9.91,-8.95,-7.59,-6.52,-6.09,-4.87,NaN,-2.66,-1.44,0.73,NaN,3.44,NaN,NaN,6.26,7.37,NaN,9.72,NaN,14.18,NaN
-11.77,-10.07,NaN,-7.45,NaN,-5.81,-4.84,NaN,-2.73,-1.41,0.59,NaN,NaN,3.97,4.98,6.22,7.36,NaN,NaN,12.91,14.18,18.41
-11.68,-10.11,-9.1,-7.42,-6.68,-6.04,-4.7,NaN,-2.96,-1.16,0.969999999999999,NaN,3.47,NaN,5.26,6,7.29,8.53,9.72,NaN,NaN,NaN
-11.66,-9.9,-8.93,-7.52,-6.76,-5.74,-4.68,NaN,-2.87,-1.4,0.5,NaN,3.38,4.04,5.2,6.64,NaN,NaN,NaN,NaN,NaN,18.41
-11.32,-10.01,-8.92,-7.65,-6.6,NaN,-4.57,-3.89,-2.73,-1.58,0.66,1.69,3.36,NaN,5.08,5.93,NaN,8,9.75,12.91,14.18,NaN
-11.79,NaN,-8.98,-7.68,-6.66,NaN,-4.37,NaN,-3.02,-1.35,0.27,1.58,3.54,4.15,5.15,6.48,NaN,NaN,9.84,NaN,14.18,18.41
-11.81,NaN,-9.06,-8.05,-6.9,-5.56,-4.62,-3.9,-2.79,-1.55,NaN,NaN,NaN,3.8,5.23,6.6,7.36,NaN,9.81,12.91,NaN,18.41
