iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11
33,25,20,18,22,19,12,15,15,14,14
29,28,26,22,22,20,14,14,14,14,13
32,24,21,21,19,17,14,14,12,11,12
28,26,23,18,21,20,15,14,13,13,12
33,24,21,22,22,19,11,14,13,13,12
27,25,24,21,21,23,15,13,13,13,12
30,22,23,20,18,18,14,14,18,12,11
32,26,22,19,19,17,16,12,14,14,12
28,25,21,20,19,21,15,12,16,10,16
31,25,25,23,16,18,13,13,13,12,13
32,24,23,19,17,18,12,13,17,12,14
32,24,24,19,17,18,14,14,12,11,10
32,27,19,20,20,17,10,14,12,14,12
31,24,23,22,23,18,15,13,12,14,15
30,25,23,23,22,22,13,12,14,12,11
30,23,24,23,20,19,15,14,15,10,12
30,23,25,21,18,18,16,15,14,9,14
28,29,19,20,19,18,16,15,12,13,12
34,27,24,23,19,19,17,13,13,13,12
34,23,22,17,23,20,16,12,14,14,14
28,27,23,22,21,20,16,16,14,12,12
32,25,24,22,22,18,16,12,13,16,12
31,26,24,24,22,17,14,15,16,10,10
29,24,24,21,21,18,16,16,16,15,14
30,23,23,18,21,20,13,13,14,12,12
28,24,23,22,18,18,14,11,13,11,14
30,23,22,22,19,19,16,13,12,11,12
31,24,23,20,21,18,12,14,15,12,15
31,25,23,20,21,17,14,15,11,13,11
32,24,19,22,20,17,15,16,11,15,15
33,25,24,19,18,18,15,13,15,15,12
33,24,23,17,20,16,15,14,16,14,11
30,26,22,17,20,20,16,13,14,12,12
35,26,21,21,22,19,14,14,13,17,11
30,24,24,23,16,18,16,12,13,13,11
29,27,26,21,19,18,15,14,17,13,12
30,23,22,20,20,16,14,12,11,13,16
34,24,19,22,22,21,16,13,12,13,12
30,27,25,23,22,20,12,12,13,14,11
32,30,25,21,21,15,13,14,15,13,10
31,25,22,24,20,17,14,15,14,14,11
29,27,25,19,17,18,15,15,16,14,16
32,25,25,21,22,17,16,14,15,14,15
30,26,24,18,19,16,15,14,13,11,16
30,26,20,23,20,19,15,14,17,15,14
32,25,23,24,19,18,15,12,14,11,15
32,25,26,17,21,16,12,14,13,12,12
32,22,21,19,22,19,16,15,15,11,15
35,25,23,19,18,19,14,13,12,13,13
31,24,24,24,20,16,14,13,15,15,14
32,23,25,21,18,18,16,10,15,14,11
33,24,21,20,19,15,16,13,15,15,12
31,22,23,21,20,20,14,11,17,15,12
30,22,27,19,21,19,14,14,16,16,8
31,24,24,20,24,17,12,14,11,11,13
30,27,23,21,18,19,15,13,12,14,10
31,22,20,25,19,20,14,15,13,14,14
32,24,23,20,19,15,15,10,15,13,12
34,24,23,18,20,19,13,15,16,15,14
31,26,24,20,16,21,16,13,13,12,14
31,25,26,23,18,21,12,12,14,13,14
29,22,24,18,20,16,15,13,14,12,11
33,25,25,22,23,17,16,13,13,14,14
32,23,23,18,17,18,13,13,14,10,10
28,21,19,21,18,20,13,13,14,12,12
31,28,25,24,22,18,16,13,13,14,12
31,24,24,24,19,19,14,13,14,12,13
31,24,21,20,19,19,13,14,15,13,13
30,23,18,18,19,18,14,13,15,13,14
28,26,22,20,19,18,15,11,14,13,12
31,26,25,20,20,19,16,14,14,14,15
31,26,26,20,21,20,14,12,11,11,12
34,24,20,22,21,17,15,13,15,15,14
31,27,22,21,21,17,16,13,10,12,12
30,24,22,22,18,18,16,15,16,14,15
30,25,22,21,18,21,17,15,13,14,12
29,23,25,24,19,19,13,14,13,13,14
30,25,24,24,21,17,15,12,12,12,14
28,26,22,23,22,17,15,14,11,11,13
33,25,25,24,17,16,15,14,15,12,12
32,22,26,20,17,20,15,14,10,14,11
29,27,21,18,18,19,14,12,11,11,12
32,24,23,18,17,15,13,13,10,11,12
33,23,20,19,18,16,13,11,16,12,16
30,28,23,20,22,19,15,11,16,11,11
34,27,24,19,22,19,11,19,13,10,14
30,27,22,20,18,19,13,13,13,10,12
32,25,24,19,20,19,13,14,13,10,14
30,27,24,22,19,17,14,13,12,11,12
29,28,25,22,18,17,14,10,12,14,12
32,24,25,19,20,17,15,14,14,12,15
29,27,22,23,20,20,13,13,11,13,15
31,25,22,23,20,17,16,12,12,14,11
29,27,23,23,21,15,13,16,14,14,13
28,23,25,21,19,18,13,13,12,10,10
30,26,22,19,23,23,14,13,13,11,11
30,25,23,23,20,18,13,14,14,15,14
31,24,25,22,18,13,15,14,14,14,11
24,25,25,23,23,20,13,14,11,11,14
31,27,23,23,20,18,14,12,14,13,14
34,28,20,18,16,17,15,9,16,12,12
29,25,23,21,18,17,14,14,14,11,10
32,26,23,18,17,18,12,13,15,15,14
33,24,23,20,20,20,12,14,14,11,14
32,23,24,21,21,20,15,11,14,14,12
34,25,22,19,18,19,16,14,14,14,14
31,25,20,18,19,16,17,11,13,13,13
31,25,24,21,19,19,14,12,13,14,11
32,26,24,20,19,20,11,14,11,12,14
28,26,24,21,19,17,15,13,14,14,12
31,28,23,22,21,17,16,15,13,14,15
29,24,25,22,21,19,15,13,14,13,12
31,25,20,23,22,19,14,15,15,15,14
28,28,23,23,23,19,16,11,13,15,12
32,21,22,19,21,20,13,13,14,14,10
29,26,22,21,17,21,16,15,13,14,17
30,25,23,20,20,19,13,15,11,13,14
30,22,21,20,20,17,14,13,15,11,11
34,25,24,19,16,21,16,17,15,9,15
33,24,20,19,18,20,12,16,17,12,12
29,24,27,19,19,21,17,14,14,13,14
33,27,24,23,18,18,13,13,13,11,10
28,25,22,18,17,21,15,13,15,11,11
33,24,24,22,18,20,13,15,13,13,14
31,25,20,22,20,19,15,14,14,13,12
32,22,21,16,20,14,16,15,14,12,13
26,27,24,24,19,19,15,17,16,10,13
29,24,21,19,20,18,15,14,12,12,13
31,24,24,22,20,20,14,12,13,16,12
32,24,24,20,20,17,13,13,14,14,13
27,22,23,21,20,18,16,11,15,10,13
31,28,23,22,19,19,16,15,16,10,13
31,24,20,19,21,22,14,12,17,11,13
28,22,21,23,17,19,14,11,15,14,11
34,25,24,25,18,19,15,17,12,14,11
32,25,22,20,20,20,14,14,13,12,13
33,24,19,17,20,18,12,14,12,11,12
31,26,25,19,20,19,15,13,11,12,13
28,24,24,21,19,16,14,14,15,13,14
32,23,21,21,19,19,13,14,13,12,14
28,26,25,19,18,18,15,13,15,13,11
30,25,24,20,20,23,15,14,16,13,13
32,25,28,18,23,18,15,14,13,13,17
27,21,24,22,21,16,12,16,12,13,8
28,24,20,20,22,20,13,16,15,13,13
34,24,21,24,23,19,17,11,12,12,13
32,27,21,21,20,19,13,16,14,14,13
31,24,21,23,18,17,15,13,14,12,13
29,22,23,19,18,20,13,15,15,11,11
29,23,21,18,16,15,17,15,13,13,14
32,23,19,23,19,16,15,11,15,13,13
31,24,24,17,18,20,16,12,12,12,14
26,19,23,20,20,20,14,12,12,14,14
30,26,24,18,20,19,14,15,13,12,16
33,27,16,18,22,20,13,11,13,12,13
30,26,22,19,16,18,15,13,12,12,10
32,24,22,18,15,18,14,16,14,14,10
33,24,23,22,20,21,14,14,13,12,13
31,23,23,19,22,16,15,15,15,10,13
27,25,22,19,19,16,12,15,16,14,12
26,25,21,22,20,18,15,12,11,13,14
32,25,23,20,21,19,16,17,12,13,14
29,24,21,22,17,19,14,14,12,14,11
33,25,23,18,17,16,14,13,15,14,11
31,24,21,19,19,19,14,13,14,12,13
31,23,25,22,18,17,16,13,14,12,12
30,26,21,18,19,20,16,16,11,13,11
31,19,24,20,20,17,16,14,13,12,12
31,24,22,19,21,17,12,15,15,11,12
34,24,23,21,20,19,14,13,11,9,13
30,25,24,25,22,20,16,11,14,17,14
30,27,24,20,18,20,14,13,14,9,12
35,24,23,20,17,21,15,13,14,14,13
33,26,23,22,16,16,14,16,12,13,10
28,24,24,23,23,19,12,16,16,13,12
32,23,22,19,17,19,14,13,16,12,14
28,23,24,22,19,19,14,15,11,9,13
28,21,21,23,22,17,14,13,15,15,14
32,27,23,20,19,19,11,15,13,12,15
32,24,26,22,20,19,14,13,14,8,13
34,26,22,19,17,19,14,16,14,13,14
31,21,22,20,23,20,15,11,11,11,15
32,24,24,20,23,21,12,10,12,13,14
31,25,23,21,17,17,14,14,15,12,12
29,25,23,21,23,19,16,12,14,13,11
29,24,24,21,20,21,15,13,16,14,10
30,27,23,21,24,18,14,13,14,11,12
31,25,21,20,19,19,15,13,11,13,11
31,24,26,24,18,17,16,15,13,13,11
33,22,24,21,18,20,15,17,11,16,13
30,22,21,23,21,20,14,14,13,12,14
28,22,23,17,17,19,15,16,13,13,15
33,28,23,21,18,20,12,15,12,14,16
33,27,23,17,17,19,12,12,13,11,14
30,24,22,23,21,19,14,12,15,11,12
31,22,22,19,20,20,15,10,11,13,12
30,24,23,21,16,20,15,13,12,13,8
31,23,24,17,20,15,14,11,12,11,12
