NaN,-12.41,-10,NaN,NaN,-7.02,-5.76,-4.78,-3.05,-1.96,0.489999999999998,1.14,2.32,NaN,3.73,5.09,6.73,8.35,NaN,10.84,11.83,14.15
-13.52,-12.41,NaN,-9.3,-7.54,NaN,-5.76,-4.75,-3.11,-1.81,NaN,1.23,1.99,NaN,NaN,4.65,6.7,8.25,9.41,10.7,NaN,14.15
-13.52,NaN,-10.37,-9.07,-7.76,NaN,-5.82,-4.39,NaN,-1.97,-0.0300000000000011,NaN,1.96,NaN,3.8,4.83,7.21,NaN,9.51,11.1,12.01,NaN
-13.52,NaN,-10.24,NaN,NaN,-6.66,NaN,-4.73,NaN,-1.54,0.0700000000000003,NaN,1.92,3.08,NaN,5,6.68,NaN,9.53,10.82,11.94,14.15
NaN,-12.41,-10.02,-8.98,-7.56,-6.56,-5.62,-4.53,-3.11,-1.96,0.300000000000001,1.2,1.89,NaN,3.75,5.06,6.77,8.27,9.29,10.44,NaN,14.15
NaN,NaN,-10.3,NaN,NaN,NaN,-5.74,NaN,-3.13,-1.83,0.329999999999998,1.18,NaN,NaN,3.79,4.58,6.69,8.13,NaN,10.85,NaN,14.15
-13.52,-12.41,-10.13,NaN,-7.67,NaN,-5.83,-4.8,NaN,-1.72,0.43,NaN,1.64,NaN,3.82,4.58,6.78,8.31,9.57,10.68,11.98,14.15
-13.52,-12.41,-9.99,-8.96,NaN,-6.31,NaN,-4.71,NaN,-2.22,0.460000000000001,NaN,2.39,NaN,NaN,5.03,6.73,8.22,9.95,10.82,12.05,14.15
NaN,-12.41,-10.17,-9.39,NaN,-6.58,NaN,NaN,NaN,-1.49,0.469999999999999,1.17,NaN,NaN,NaN,4.67,6.82,7.84,NaN,10.7,11.84,14.15
-13.52,-12.41,-10.15,-9,NaN,-7.1,-5.77,-4.76,-2.86,-2.01,0.440000000000001,NaN,1.7,NaN,3.84,4.7,7.22,8.19,NaN,10.91,NaN,14.15
NaN,-12.41,-10.05,NaN,-7.51,NaN,-5.88,-4.72,-3.29,-1.95,0.449999999999999,1.15,1.9,3.07,3.95,4.86,6.96,7.92,NaN,11.16,12.07,14.15
