-17.81,-14.74,-11.99,NaN,-9.82,-9.22,-6.97,-5.92,-4.42,NaN,-2.67,-1.7,0.0799999999999983,1.84,NaN,NaN,5.05,NaN,8.29,9.84,NaN,12.02,NaN,30.45
-17.81,-14.74,-11.99,NaN,-9.79,NaN,-7.02,-5.9,-4.83,-3.79,-2.28,-1.19,0.120000000000001,1.64,2.29,4.23,4.96,7.16,8.38,NaN,10.46,11.68,NaN,NaN
NaN,NaN,-11.99,-10.78,-9.76,-8.88,NaN,-5.83,-4.78,-3.57,-2.07,-1.15,0.0899999999999999,NaN,2.35,NaN,4.93,NaN,8.33,9.92,10.94,11.96,13.87,30.45
-17.81,-14.74,-11.99,-10.78,-9.84,-8.79,-6.93,-5.89,-4.33,NaN,-2.26,NaN,0.0999999999999979,NaN,2.28,4.25,5.37,7.03,8.22,NaN,10.29,11.84,NaN,NaN
-17.81,-14.74,-11.99,NaN,NaN,-9.06,NaN,-6.03,NaN,-3.84,-2.26,-1.38,0.0700000000000003,1.7,2.6,NaN,4.85,NaN,8.23,NaN,10.52,11.65,NaN,30.45
-17.81,NaN,-11.99,-10.78,-9.75,-8.61,-7.02,-5.97,-4.21,NaN,-2.35,-1.65,0.0799999999999983,1.72,2.85,NaN,4.86,7.25,8.31,9.66,NaN,11.51,13.87,30.45
-17.81,NaN,-11.99,-10.78,-9.85,-8.78,-7.1,-5.95,-4.3,NaN,NaN,-1.19,0.0399999999999991,1.62,2.53,NaN,5.32,NaN,NaN,9.83,NaN,12.01,NaN,30.45
NaN,-14.74,-11.99,-10.78,-9.83,-8.89,-7,-5.68,-4.7,-3.37,-2.36,-1.45,0.109999999999999,1.63,2.23,4.37,4.96,7.16,8.24,9.86,10.8,11.79,NaN,30.45
-17.81,-14.74,-11.99,-10.77,-9.75,NaN,-7.09,-5.93,-4.45,-3.77,-2.06,NaN,0.0799999999999983,1.59,2.38,4.2,5.26,7.15,8.32,9.89,10.75,11.92,13.87,30.45
NaN,-14.74,NaN,-10.78,-9.74,-8.93,-6.91,-5.94,-4.22,NaN,NaN,-1.7,0.0599999999999987,1.72,2.31,4.11,5.2,7.04,8.09,9.64,10.8,11.87,NaN,NaN
NaN,-14.74,-11.99,-10.78,-9.76,-8.82,-6.99,-5.92,-4.24,-3.67,-2.37,-1.31,0.0399999999999991,1.69,2.68,4.23,5.2,7.04,NaN,10.17,NaN,11.96,13.87,NaN
-17.81,-14.74,-11.99,NaN,-9.77,NaN,-7.07,-6.03,-4.24,NaN,NaN,-1.72,0.0599999999999987,NaN,2.56,4.69,5.14,7.37,NaN,9.79,NaN,NaN,13.87,30.45
NaN,-14.74,-11.99,NaN,-9.69,-8.64,-7.02,-5.9,-4.53,-3.71,NaN,-1.57,0.0899999999999999,1.81,NaN,4.22,5.25,7.13,8.31,NaN,10.51,11.96,13.87,30.45
-17.81,-14.74,-11.99,-10.77,-9.74,-8.74,-6.9,-6.01,-4.37,-3.32,-2.24,-1.13,0.109999999999999,1.83,NaN,4.3,4.96,7.08,NaN,9.74,NaN,11.92,13.87,30.45
NaN,NaN,NaN,-10.78,NaN,-8.9,-7.05,-5.96,-4.78,-3.5,-2.11,NaN,-0.0299999999999976,NaN,NaN,4.17,5.42,7.03,8.39,9.91,10.6,12.09,13.87,NaN
-17.81,-14.74,NaN,-10.77,-9.8,-8.96,NaN,-6.06,-4.23,-3.32,-2.28,NaN,0.0700000000000003,1.76,NaN,NaN,5.32,7.18,8.33,9.89,10.55,12.03,NaN,NaN
-17.81,NaN,NaN,-10.78,NaN,-8.9,-7.05,-5.94,-4.63,-3.44,-2.14,-1.32,-0.0199999999999996,1.61,NaN,4.35,5.48,7.18,8.22,NaN,10.38,11.78,13.87,30.45
-17.81,-14.74,-11.99,-10.77,-9.82,-8.79,-6.94,-5.94,-4.18,NaN,NaN,NaN,0.0799999999999983,1.72,NaN,3.74,5.31,7.03,NaN,9.75,10.64,11.9,13.87,30.45
NaN,-14.74,NaN,NaN,-9.86,-8.97,-6.87,-6.06,-3.97,NaN,-2.34,NaN,0.0599999999999987,1.73,2.75,4.23,5.31,7.32,8.12,9.87,10.72,11.42,NaN,30.45
-17.81,NaN,NaN,-10.78,-9.66,-8.9,-7.04,-5.86,-4.73,-3.45,-2.28,NaN,0.0299999999999976,NaN,2.31,4.23,5.3,NaN,8.23,9.76,10.53,11.76,13.87,30.45
NaN,-14.74,-11.99,-10.77,-9.66,-8.88,-7.07,-5.95,-4.51,-3.39,-2.19,NaN,0.0700000000000003,NaN,2.31,4.22,5.06,7.04,NaN,NaN,10.59,11.84,NaN,NaN
-17.81,-14.74,-11.99,-10.78,-9.75,-8.82,-7.35,-5.51,-4.42,-3.51,-2.42,-1.18,0.0700000000000003,1.7,2.85,NaN,4.85,7.15,8.39,NaN,10.51,11.64,13.87,NaN
