-8.66,-7.87,-6.37,-5.48,NaN,-4.19,NaN,NaN,NaN,0.0599999999999987,1.7,3.17,NaN,5.82,7.83,NaN,17.37
-8.67,NaN,NaN,-5.47,NaN,-3.68,NaN,NaN,NaN,0.0199999999999996,1.64,NaN,3.93,5.82,7.83,12.23,17.37
-8.66,-7.87,NaN,-5.46,-4.77,NaN,-3.25,NaN,-1.03,0.210000000000001,1.69,3.14,NaN,NaN,NaN,NaN,NaN
-8.66,-7.87,NaN,-5.47,NaN,-3.83,NaN,-2.04,NaN,-0.190000000000001,1.75,3.3,NaN,5.82,NaN,12.23,NaN
-8.66,-7.87,NaN,-5.5,NaN,-3.99,NaN,NaN,NaN,0.289999999999999,1.62,NaN,NaN,5.82,NaN,12.23,NaN
NaN,-7.86,-6.37,-5.48,-4.73,NaN,NaN,NaN,NaN,0.210000000000001,1.67,3.1,NaN,5.82,7.83,12.23,17.37
NaN,NaN,-6.37,-5.54,NaN,NaN,-3.1,NaN,NaN,0.190000000000001,1.69,NaN,4.27,5.82,7.83,12.23,17.37
-8.66,-7.87,NaN,-5.41,-4.81,NaN,NaN,NaN,NaN,0.18,1.81,3.2,NaN,NaN,7.83,12.23,17.37
-8.66,-7.87,-6.37,-5.44,-4.66,-3.86,NaN,NaN,NaN,0.169999999999998,1.69,3.26,NaN,NaN,7.83,12.23,17.37
-8.67,NaN,NaN,-5.47,NaN,-4.2,-3.38,NaN,NaN,0.0899999999999999,1.65,NaN,NaN,NaN,NaN,12.23,NaN
NaN,-7.86,NaN,-5.5,-4.56,NaN,NaN,NaN,NaN,0.239999999999998,1.74,NaN,4.12,5.82,7.83,12.23,17.37
NaN,NaN,-6.37,-5.36,-4.92,NaN,-2.76,NaN,NaN,0.18,1.71,2.96,3.82,5.82,7.83,NaN,17.37
NaN,-7.86,-6.37,-5.53,-4.34,NaN,NaN,NaN,NaN,0.0799999999999983,1.74,3.04,NaN,5.82,7.83,NaN,17.37
-8.67,NaN,NaN,-5.52,-4.63,NaN,-3.29,NaN,-0.890000000000001,0.16,1.62,3.12,NaN,NaN,7.83,12.23,17.37
-8.67,NaN,NaN,-5.46,NaN,-4.24,-3.44,NaN,NaN,0.0599999999999987,NaN,3.18,3.9,NaN,7.83,12.23,17.37
NaN,-7.86,-6.37,NaN,NaN,NaN,-2.98,NaN,-0.989999999999998,0.370000000000001,1.71,3.24,NaN,NaN,7.83,12.23,17.37
-8.66,-7.87,-6.37,-5.42,NaN,-4.03,NaN,NaN,-1.03,0.0300000000000011,1.61,3.19,NaN,5.82,7.83,NaN,17.37
-8.67,NaN,-6.36,-5.48,NaN,-4.18,-3.02,NaN,NaN,0.199999999999999,1.72,3.2,NaN,5.82,7.83,12.23,17.37
-8.67,NaN,-6.37,NaN,-4.82,NaN,NaN,NaN,NaN,-0.0700000000000003,1.74,3.27,3.91,5.82,7.83,NaN,17.37
-8.67,NaN,NaN,-5.49,NaN,NaN,-3.33,NaN,-1.02,0.210000000000001,1.64,3.22,3.93,NaN,7.83,NaN,17.37
NaN,-7.86,NaN,-5.45,-4.77,NaN,NaN,-2.28,-1.3,-0.0700000000000003,1.73,3.28,NaN,NaN,7.83,NaN,17.37
NaN,NaN,NaN,-5.44,NaN,-4.07,NaN,NaN,-1.21,0.0500000000000007,1.7,NaN,NaN,NaN,7.83,12.23,17.37
-8.66,-7.87,NaN,-5.48,NaN,-4.02,NaN,NaN,NaN,0.0500000000000007,1.77,NaN,3.94,5.82,7.83,NaN,17.37
-8.67,NaN,NaN,-5.46,NaN,NaN,-3.4,NaN,-1.04,0.00999999999999801,1.57,2.98,4.26,5.82,NaN,12.23,NaN
-8.66,-7.87,NaN,-5.48,-4.66,NaN,-3.03,NaN,NaN,0.329999999999998,1.67,NaN,4.25,5.82,NaN,12.23,NaN
-8.67,NaN,NaN,-5.54,NaN,-4.22,-3,NaN,NaN,-0.0199999999999996,1.8,3.18,NaN,5.82,NaN,12.23,NaN
-8.67,NaN,-6.37,-5.45,NaN,-4.2,-2.92,-2.21,NaN,-0.0300000000000011,1.72,3.22,3.84,NaN,7.83,12.23,17.37
-8.66,-7.87,-6.37,-5.39,-4.78,-3.93,-2.86,NaN,NaN,0.0199999999999996,1.69,NaN,3.92,NaN,7.83,12.23,17.37
-8.66,-7.87,-6.36,-5.5,NaN,-3.99,NaN,NaN,NaN,-0.00999999999999801,1.9,3.13,3.97,5.82,7.83,12.23,17.37
-8.66,-7.87,NaN,-5.49,-4.77,NaN,-3.27,NaN,NaN,0.0700000000000003,1.65,3.17,NaN,5.82,NaN,12.23,NaN
-8.67,NaN,NaN,NaN,-4.77,-4.2,-3.12,NaN,NaN,0.109999999999999,1.78,3.3,NaN,5.82,NaN,12.23,NaN
-8.66,-7.87,NaN,NaN,-4.66,NaN,-3.32,NaN,NaN,0.0599999999999987,NaN,3.03,4.09,NaN,7.83,12.23,17.37
NaN,-7.86,-6.36,-5.47,-4.7,NaN,NaN,-2.16,NaN,0,1.77,NaN,NaN,5.82,7.83,NaN,17.37
NaN,-7.86,NaN,NaN,NaN,-4.08,-2.69,NaN,NaN,0.0799999999999983,1.82,NaN,4.07,5.82,7.83,NaN,17.37
NaN,NaN,-6.37,NaN,-4.78,-4.02,-2.88,NaN,-1.18,0.210000000000001,1.78,NaN,4.01,5.82,7.83,12.23,17.37
-8.66,-7.87,NaN,-5.51,-4.33,NaN,-3.14,NaN,-0.809999999999999,0.210000000000001,1.8,3.23,NaN,NaN,NaN,12.23,NaN
-8.67,NaN,NaN,-5.46,NaN,NaN,NaN,NaN,NaN,0.190000000000001,1.58,3.2,3.89,5.82,7.83,12.23,17.37
NaN,NaN,-6.36,-5.54,NaN,-4.05,NaN,NaN,NaN,0.25,1.64,3.19,4.35,NaN,NaN,12.23,NaN
-8.66,-7.87,NaN,NaN,NaN,NaN,-3.38,NaN,NaN,-0.0599999999999987,1.67,3.18,NaN,5.82,NaN,12.23,NaN
-8.66,-7.87,-6.37,-5.48,-4.48,NaN,-2.96,NaN,NaN,0.0399999999999991,1.69,3.08,4.06,NaN,7.83,12.23,17.37
-8.67,NaN,-6.36,-5.49,NaN,NaN,NaN,-2.19,NaN,0.32,NaN,3.26,NaN,NaN,7.83,12.23,17.37
NaN,-7.86,-6.37,NaN,NaN,-4.02,NaN,NaN,NaN,0.0899999999999999,1.73,NaN,4.05,5.82,7.83,NaN,17.37
-8.67,NaN,NaN,-5.52,NaN,-4.31,-3.29,NaN,NaN,0.210000000000001,1.65,NaN,3.89,5.82,7.83,NaN,17.37
NaN,NaN,-6.36,-5.49,NaN,-3.97,-3.11,NaN,-0.98,0.109999999999999,1.7,3.25,3.9,5.82,7.83,12.23,17.37
-8.66,-7.87,NaN,-5.4,-4.82,NaN,NaN,-2.22,-1.04,0.219999999999999,NaN,3.26,3.92,NaN,NaN,NaN,NaN
-8.67,NaN,-6.37,-5.48,NaN,NaN,-2.99,NaN,NaN,0.169999999999998,1.63,3.19,4.3,5.82,NaN,12.23,NaN
-8.67,NaN,NaN,-5.54,NaN,-3.88,NaN,NaN,NaN,0.0199999999999996,1.53,3.21,4.14,5.82,7.83,12.23,17.37
NaN,-7.86,-6.37,-5.51,NaN,NaN,-3.32,NaN,-0.899999999999999,0.23,1.65,3.15,4.31,5.82,NaN,12.23,NaN
NaN,-7.86,-6.35,-5.5,NaN,-4.31,-3.04,NaN,NaN,0.190000000000001,1.74,NaN,4.25,NaN,7.83,12.23,17.37
-8.65,-7.87,-6.37,NaN,-4.71,-3.81,-2.98,NaN,NaN,0.0300000000000011,1.81,3.13,4.32,NaN,NaN,12.23,NaN
-8.67,NaN,NaN,-5.5,NaN,-4.28,-3.13,NaN,NaN,0.0599999999999987,1.72,3.11,4.05,NaN,7.83,12.23,17.37
-8.66,-7.87,NaN,-5.4,-4.78,NaN,-3.34,NaN,NaN,0.219999999999999,1.67,3.18,4.32,5.82,7.83,12.23,17.37
-8.67,NaN,-6.36,-5.51,NaN,-3.81,-2.96,NaN,NaN,0.00999999999999801,1.77,NaN,3.92,NaN,7.83,NaN,17.37
-8.67,-7.88,-6.37,-5.49,NaN,-4.31,-3,-2.4,-0.940000000000001,0.219999999999999,1.71,3.21,3.85,NaN,NaN,12.23,NaN
-8.66,-7.87,NaN,-5.51,-4.69,-4.11,NaN,NaN,NaN,0.140000000000001,1.74,3.38,NaN,5.82,7.83,NaN,17.37
NaN,NaN,-6.37,-5.46,NaN,NaN,-3.12,NaN,NaN,0.259999999999998,1.7,3.25,NaN,5.82,NaN,12.23,NaN
NaN,-7.86,-6.37,NaN,-4.73,-3.97,NaN,-2.32,-0.649999999999999,0.16,1.74,3.16,4.26,5.82,NaN,NaN,NaN
-8.67,NaN,-6.36,-5.48,NaN,NaN,-3.19,NaN,-1.05,-0.0300000000000011,1.55,NaN,NaN,NaN,NaN,12.23,NaN
-8.67,NaN,-6.37,-5.44,NaN,NaN,-3.11,NaN,NaN,0.210000000000001,NaN,3.24,NaN,NaN,NaN,12.23,NaN
NaN,-7.86,-6.36,-5.49,NaN,-4.16,NaN,NaN,NaN,0.210000000000001,1.74,NaN,NaN,5.82,7.83,NaN,17.37
-8.67,NaN,-6.36,-5.53,NaN,-3.85,NaN,NaN,-1.22,0.210000000000001,NaN,NaN,3.72,5.82,7.83,12.23,17.37
-8.66,-7.87,-6.37,-5.47,-4.78,NaN,-3.04,NaN,-1,0.00999999999999801,1.73,3.07,4.18,5.82,7.83,12.23,17.37
-8.67,NaN,NaN,-5.5,-4.72,NaN,-3.21,-2.12,-0.879999999999999,0.300000000000001,1.76,3.34,3.97,5.82,7.83,12.23,17.37
-8.67,NaN,-6.36,-5.49,NaN,-3.89,-3.08,NaN,NaN,0.0599999999999987,1.64,3.13,NaN,5.82,7.83,12.23,17.37
-8.66,-7.87,NaN,-5.49,-4.49,NaN,-3.2,NaN,NaN,0.140000000000001,1.82,3.02,NaN,5.82,NaN,12.23,NaN
NaN,NaN,NaN,-5.41,-4.88,NaN,NaN,NaN,NaN,0.00999999999999801,1.66,3.18,NaN,NaN,7.83,12.23,17.37
-8.67,NaN,-6.37,-5.54,NaN,-4.3,-3.19,NaN,-0.91,0.190000000000001,1.66,2.95,4.29,5.82,7.83,NaN,17.37
-8.65,-7.87,NaN,-5.47,-4.69,NaN,-2.68,NaN,NaN,0,1.77,3.21,NaN,5.82,NaN,NaN,NaN
NaN,-7.86,NaN,-5.49,-4.82,NaN,NaN,-2.35,NaN,0.25,1.68,NaN,3.66,5.82,NaN,12.23,NaN
-8.66,-7.87,-6.36,-5.47,-4.83,-3.88,NaN,NaN,NaN,0.0500000000000007,NaN,3.28,NaN,5.82,7.83,12.23,17.37
NaN,-7.86,NaN,-5.45,NaN,-3.99,NaN,NaN,NaN,0.210000000000001,NaN,3.2,NaN,NaN,NaN,12.23,NaN
-8.66,-7.87,-6.37,NaN,-4.66,NaN,NaN,-2.15,NaN,0.0500000000000007,1.73,3.17,4.02,5.82,7.83,NaN,17.37
-8.66,-7.87,-6.35,-5.53,NaN,NaN,-3.24,NaN,NaN,-0.0199999999999996,1.7,3.27,NaN,5.82,NaN,12.23,NaN
-8.67,NaN,NaN,-5.54,NaN,-3.95,-3.14,NaN,-0.91,0.0700000000000003,1.8,NaN,3.94,NaN,7.83,12.23,17.37
-8.66,-7.87,-6.37,-5.52,NaN,-4.19,-3.01,NaN,-0.890000000000001,-0.0399999999999991,1.79,3.29,NaN,5.82,NaN,NaN,NaN
-8.67,NaN,NaN,-5.54,NaN,-4.28,-3.05,-2.03,-0.98,0.25,1.8,NaN,4.17,NaN,7.83,12.23,17.37
NaN,-7.86,NaN,NaN,-4.68,NaN,NaN,NaN,NaN,0.16,1.8,3.09,4.13,NaN,NaN,12.23,NaN
-8.65,-7.87,-6.37,-5.48,-4.57,NaN,-2.98,NaN,NaN,-0.16,1.71,3.25,NaN,5.82,NaN,12.23,NaN
-8.67,NaN,-6.36,-5.47,NaN,NaN,NaN,-2.26,NaN,0.379999999999999,1.77,3.26,NaN,NaN,NaN,NaN,NaN
NaN,-7.86,NaN,-5.51,NaN,NaN,-3.09,NaN,-0.98,0.18,1.72,NaN,NaN,5.82,NaN,12.23,NaN
NaN,-7.86,-6.36,-5.45,NaN,-3.97,NaN,NaN,NaN,0.149999999999999,NaN,NaN,4.07,NaN,7.83,NaN,17.37
NaN,-7.86,-6.37,-5.43,-4.7,NaN,-3.13,NaN,NaN,0.169999999999998,1.74,NaN,3.82,5.82,7.83,NaN,17.37
-8.67,NaN,-6.37,-5.54,NaN,-3.93,-2.76,NaN,-1.05,0.16,NaN,NaN,4.32,5.82,NaN,12.23,NaN
-8.66,-7.87,-6.37,-5.46,-4.61,NaN,NaN,NaN,NaN,0.199999999999999,1.66,3.26,NaN,5.82,NaN,NaN,NaN
-8.67,NaN,-6.37,NaN,NaN,NaN,-3.29,NaN,-1,0.309999999999999,1.63,3.11,NaN,5.82,NaN,12.23,NaN
NaN,NaN,-6.37,-5.54,NaN,NaN,-3.09,NaN,NaN,0.32,1.78,3.35,4.37,5.82,7.83,12.23,17.37
NaN,-7.86,NaN,-5.46,NaN,-3.99,-3.19,-2.03,NaN,0.329999999999998,1.79,3.09,NaN,NaN,7.83,NaN,17.37
-8.66,-7.87,-6.37,-5.46,NaN,NaN,-3.34,NaN,-1.1,0.0199999999999996,1.75,3.01,NaN,NaN,NaN,NaN,NaN
NaN,-7.86,-6.36,-5.53,NaN,-3.95,NaN,NaN,-1,0.32,1.84,3.29,NaN,NaN,7.83,12.23,17.37
-8.66,-7.87,-6.37,-5.47,-4.65,NaN,-3.24,NaN,NaN,0.210000000000001,1.55,2.95,4.2,5.82,7.83,12.23,17.37
-8.66,-7.87,-6.36,-5.49,NaN,-4.09,NaN,NaN,-1.09,0.199999999999999,1.59,3.08,NaN,NaN,7.83,12.23,17.37
-8.67,NaN,NaN,-5.5,NaN,-3.89,-3.1,NaN,NaN,0.27,1.63,NaN,4.21,5.82,NaN,NaN,NaN
NaN,-7.86,NaN,-5.45,-4.77,NaN,-3.14,NaN,-1.18,0.399999999999999,1.71,3.13,NaN,5.82,NaN,12.23,NaN
-8.66,-7.87,-6.36,-5.46,-4.52,NaN,-3.16,NaN,-0.93,0.239999999999998,NaN,3.29,NaN,NaN,NaN,12.23,NaN
-8.66,-7.87,-6.36,-5.5,NaN,-4.09,-2.98,NaN,-1.13,0.32,1.52,NaN,4.14,NaN,7.83,NaN,17.37
-8.66,-7.87,-6.37,-5.5,-4.83,NaN,NaN,-2.23,NaN,0.109999999999999,1.53,3.16,NaN,NaN,NaN,NaN,NaN
-8.66,-7.87,-6.37,-5.44,-4.45,NaN,-3.1,NaN,NaN,0.210000000000001,NaN,3.14,4.21,5.82,7.83,12.23,17.37
-8.66,-7.87,-6.36,-5.47,NaN,-4.07,-2.99,NaN,-0.879999999999999,0.390000000000001,1.88,NaN,NaN,5.82,7.83,NaN,17.37
NaN,NaN,NaN,-5.48,NaN,-4.26,-3.31,NaN,-1.16,0.0700000000000003,1.81,3.23,NaN,5.82,7.83,NaN,17.37
-8.67,NaN,-6.36,-5.49,NaN,-3.71,NaN,NaN,-0.91,0.00999999999999801,NaN,3.43,3.97,5.82,7.83,12.23,17.37
-8.66,-7.87,-6.36,-5.5,NaN,NaN,NaN,NaN,-1.06,0.0999999999999979,1.74,3.23,NaN,NaN,7.83,12.23,17.37
-8.66,-7.87,-6.36,-5.48,-4.43,NaN,-3.28,NaN,-0.98,0.280000000000001,1.75,3.36,NaN,5.82,7.83,NaN,17.37
NaN,-7.86,-6.36,-5.46,-4.63,NaN,NaN,-1.89,NaN,0.0399999999999991,1.67,3.14,3.9,5.82,7.83,12.23,17.37
-8.66,-7.87,NaN,-5.48,NaN,-3.89,NaN,NaN,NaN,-0.00999999999999801,1.74,NaN,NaN,5.82,NaN,NaN,NaN
-8.64,-7.87,-6.37,NaN,-4.65,-3.97,NaN,NaN,NaN,-0.0700000000000003,1.72,NaN,4.37,NaN,7.83,12.23,17.37
-8.66,-7.87,-6.37,-5.49,NaN,-4.11,NaN,NaN,NaN,0.239999999999998,1.8,3.32,NaN,NaN,NaN,12.23,NaN
-8.66,-7.87,-6.37,-5.47,NaN,-4,NaN,NaN,NaN,-0.0799999999999983,1.68,NaN,4.26,NaN,NaN,12.23,NaN
-8.67,NaN,-6.36,-5.48,NaN,-4.1,NaN,-2.29,NaN,0.0599999999999987,1.72,3.21,NaN,NaN,7.83,12.23,17.37
-8.67,NaN,-6.36,-5.49,NaN,-3.92,NaN,-2.05,NaN,-0.0599999999999987,1.65,NaN,NaN,5.82,NaN,12.23,NaN
-8.67,NaN,-6.36,-5.49,-4.86,NaN,-2.98,NaN,NaN,0.32,1.7,NaN,NaN,5.82,NaN,NaN,NaN
NaN,-7.86,-6.36,-5.47,-4.84,NaN,NaN,NaN,NaN,0.00999999999999801,1.41,3.35,NaN,5.82,7.83,NaN,17.37
NaN,-7.86,NaN,-5.51,NaN,NaN,-3.29,NaN,NaN,0.0500000000000007,1.67,3.13,NaN,5.82,NaN,12.23,NaN
-8.67,NaN,NaN,-5.43,NaN,NaN,-3.43,NaN,NaN,0.0799999999999983,1.62,3.26,3.76,5.82,7.83,12.23,17.37
-8.66,-7.87,NaN,-5.5,NaN,-4.15,NaN,-2.67,NaN,-0.0399999999999991,1.67,3.34,NaN,5.82,NaN,12.23,NaN
-8.67,NaN,-6.37,-5.5,NaN,NaN,-3.1,NaN,NaN,0.149999999999999,1.82,NaN,NaN,5.82,NaN,12.23,NaN
-8.67,NaN,-6.37,-5.54,-4.37,NaN,-2.95,NaN,NaN,0.149999999999999,1.66,NaN,NaN,5.82,NaN,12.23,NaN
-8.67,NaN,-6.36,-5.46,NaN,-3.82,NaN,-2.15,NaN,-0.109999999999999,1.64,NaN,4.19,5.82,7.83,12.23,17.37
-8.67,NaN,NaN,-5.5,NaN,-3.94,-3.11,NaN,NaN,0.27,1.78,3.14,4.09,5.82,7.83,NaN,17.37
-8.66,-7.87,NaN,-5.48,-4.72,-3.92,NaN,NaN,NaN,0.0199999999999996,1.85,3.18,NaN,5.82,NaN,12.23,NaN
-8.67,NaN,-6.37,-5.49,-4.81,NaN,-2.98,NaN,-0.870000000000001,0.210000000000001,1.76,NaN,4.1,NaN,NaN,12.23,NaN
NaN,-7.86,-6.36,-5.49,NaN,-3.94,-2.98,NaN,NaN,0.359999999999999,1.68,3.07,4.18,5.82,NaN,12.23,NaN
-8.66,-7.87,-6.37,-5.41,NaN,-3.76,-3.06,NaN,NaN,-0.0199999999999996,1.57,3.19,4.28,5.82,7.83,12.23,17.37
-8.66,-7.87,NaN,-5.49,-4.74,-3.79,NaN,NaN,-0.849999999999998,0.309999999999999,1.75,3.07,3.95,5.82,7.83,12.23,17.37
-8.66,-7.87,NaN,-5.44,NaN,-4.19,-3.23,NaN,-1.01,0.259999999999998,1.88,3.22,NaN,5.82,7.83,NaN,17.37
NaN,NaN,NaN,-5.5,-4.43,-3.83,NaN,NaN,NaN,0.149999999999999,1.57,3.08,NaN,NaN,7.83,12.23,17.37
-8.66,-7.87,NaN,-5.46,NaN,-3.84,NaN,NaN,NaN,0.109999999999999,1.71,3.15,NaN,5.82,NaN,NaN,NaN
-8.66,-7.87,NaN,-5.52,NaN,-4.01,NaN,NaN,NaN,0.23,1.75,3.17,NaN,5.82,NaN,12.23,NaN
NaN,-7.86,-6.37,-5.44,-4.75,NaN,NaN,NaN,NaN,0.0599999999999987,1.67,3.02,3.87,5.82,7.83,12.23,17.37
-8.66,-7.87,-6.37,NaN,NaN,NaN,NaN,-2.26,-0.93,0.140000000000001,1.73,3.23,3.96,NaN,7.83,12.23,17.37
NaN,-7.86,-6.35,-5.5,NaN,-3.86,NaN,NaN,NaN,0.289999999999999,1.7,3.22,NaN,5.82,7.83,NaN,17.37
NaN,-7.86,-6.37,-5.32,NaN,-4.03,-2.76,NaN,-0.849999999999998,0.0199999999999996,1.5,NaN,3.95,5.82,NaN,NaN,NaN
NaN,NaN,-6.37,-5.49,NaN,-4.27,-3.13,NaN,-1.1,0.0399999999999991,1.76,3.11,NaN,5.82,NaN,12.23,NaN
-8.67,NaN,NaN,-5.46,NaN,-3.8,-2.94,NaN,NaN,0.190000000000001,1.71,NaN,NaN,5.82,7.83,12.23,17.37
-8.67,NaN,-6.37,-5.35,-4.93,NaN,NaN,-2.18,-1.19,0.18,NaN,NaN,NaN,5.82,7.83,12.23,17.37
NaN,-7.86,-6.37,-5.5,-4.84,-3.75,-2.98,NaN,NaN,0.27,1.74,NaN,NaN,5.82,NaN,12.23,NaN
-8.66,-7.87,-6.37,-5.45,-4.79,-3.8,NaN,NaN,-0.91,0.0799999999999983,1.63,3.24,NaN,NaN,7.83,NaN,17.37
-8.66,-7.87,NaN,-5.51,-4.33,NaN,-3.41,NaN,NaN,0.18,1.74,3.25,NaN,5.82,NaN,12.23,NaN
NaN,NaN,-6.36,-5.44,NaN,NaN,NaN,NaN,-0.879999999999999,0.0700000000000003,NaN,3.08,3.93,5.82,7.83,12.23,17.37
NaN,NaN,-6.36,-5.51,NaN,NaN,-3.29,NaN,-0.989999999999998,0.0799999999999983,1.6,3.04,3.98,NaN,7.83,NaN,17.37
NaN,-7.86,NaN,-5.52,-4.53,NaN,NaN,-2.05,NaN,0.0199999999999996,1.78,3.13,NaN,NaN,7.83,NaN,17.37
-8.67,NaN,NaN,-5.48,NaN,-3.75,NaN,NaN,NaN,0.129999999999999,1.69,3.17,4.03,NaN,NaN,12.23,NaN
-8.66,-7.87,-6.36,-5.51,-4.65,-4.01,NaN,NaN,NaN,0.0500000000000007,1.76,3.08,NaN,NaN,NaN,NaN,NaN
-8.66,-7.87,-6.36,-5.47,NaN,-4.28,-3,NaN,NaN,0.140000000000001,NaN,3.24,NaN,5.82,7.83,NaN,17.37
-8.66,-7.87,NaN,-5.51,-4.71,-3.7,-3.28,NaN,NaN,0.120000000000001,1.66,NaN,3.93,NaN,7.83,12.23,17.37
-8.66,-7.87,NaN,-5.46,NaN,NaN,-3.25,NaN,NaN,0.109999999999999,1.6,3.25,4.13,5.82,7.83,12.23,17.37
-8.67,-7.88,-6.37,NaN,-4.77,NaN,-3.04,NaN,-1.11,0.329999999999998,1.81,NaN,3.85,5.82,7.83,12.23,17.37
NaN,-7.86,NaN,-5.44,-4.76,NaN,-3.3,NaN,NaN,0,1.78,3.24,NaN,5.82,7.83,NaN,17.37
-8.67,NaN,-6.36,-5.53,NaN,-4.05,-3,NaN,NaN,0.140000000000001,1.7,NaN,3.89,5.82,7.83,12.23,17.37
NaN,NaN,-6.37,-5.44,NaN,NaN,-3.04,NaN,-1.31,0.18,1.72,3.01,NaN,5.82,NaN,12.23,NaN
NaN,-7.86,-6.37,NaN,-4.67,-3.88,NaN,NaN,NaN,0.0599999999999987,1.68,3.11,NaN,5.82,7.83,12.23,17.37
NaN,-7.86,-6.36,-5.48,NaN,-3.72,NaN,NaN,NaN,-0.0300000000000011,1.74,3.18,3.93,5.82,NaN,12.23,NaN
NaN,NaN,-6.34,-5.5,NaN,-3.96,NaN,NaN,NaN,0.210000000000001,1.62,NaN,3.95,5.82,NaN,NaN,NaN
-8.66,-7.87,NaN,-5.49,NaN,NaN,-2.96,NaN,NaN,0.140000000000001,1.75,3.21,NaN,5.82,7.83,12.23,17.37
-8.67,NaN,-6.36,-5.48,-4.84,-3.94,NaN,NaN,NaN,0.00999999999999801,1.92,NaN,NaN,5.82,NaN,NaN,NaN
-8.66,-7.87,NaN,-5.41,NaN,-3.97,NaN,NaN,NaN,0.210000000000001,1.61,3.04,NaN,NaN,7.83,12.23,17.37
NaN,-7.86,-6.37,-5.46,NaN,-3.91,NaN,NaN,-0.989999999999998,0.149999999999999,1.6,3.12,NaN,NaN,7.83,12.23,17.37
-8.67,NaN,-6.36,-5.51,-4.43,NaN,-3.13,NaN,-0.989999999999998,0.34,1.75,3.15,3.87,5.82,7.83,NaN,17.37
-8.66,-7.87,NaN,-5.41,-4.45,NaN,-3.37,NaN,-0.989999999999998,0.0999999999999979,1.69,3.09,NaN,NaN,NaN,12.23,NaN
-8.67,NaN,NaN,NaN,-4.84,NaN,NaN,NaN,-1.1,0.0999999999999979,1.7,3.22,NaN,5.82,NaN,NaN,NaN
-8.66,-7.87,-6.37,-5.48,-4.55,NaN,-3.01,NaN,-0.98,0.109999999999999,NaN,NaN,NaN,5.82,7.83,NaN,17.37
NaN,-7.86,-6.35,-5.49,-4.59,NaN,-3.16,NaN,NaN,0.239999999999998,1.85,3.37,NaN,5.82,7.83,12.23,17.37
-8.67,NaN,NaN,-5.46,NaN,NaN,-2.97,NaN,-0.890000000000001,0.199999999999999,1.79,3.27,3.96,5.82,7.83,12.23,17.37
NaN,-7.86,-6.36,-5.47,-4.68,NaN,-3.05,NaN,-0.859999999999999,0.0999999999999979,1.83,NaN,4.01,5.82,7.83,12.23,17.37
-8.66,-7.87,-6.37,-5.49,NaN,NaN,NaN,-2.54,NaN,0.16,1.78,3.13,NaN,5.82,NaN,NaN,NaN
NaN,NaN,NaN,-5.46,NaN,NaN,NaN,NaN,NaN,-0.0799999999999983,1.64,NaN,NaN,NaN,7.83,12.23,17.37
NaN,-7.86,NaN,-5.39,-4.78,-3.9,NaN,-2.17,-0.949999999999999,0.129999999999999,1.7,3.19,NaN,5.82,7.83,12.23,17.37
-8.66,-7.87,NaN,-5.48,NaN,-4.11,NaN,NaN,NaN,0.149999999999999,1.74,3.16,NaN,NaN,7.83,12.23,17.37
-8.67,NaN,NaN,-5.41,-4.33,NaN,NaN,NaN,NaN,-0.0599999999999987,1.6,3.24,NaN,5.82,NaN,NaN,NaN
NaN,-7.86,NaN,-5.49,NaN,-3.99,NaN,NaN,NaN,0.259999999999998,1.61,NaN,3.88,5.82,7.83,12.23,17.37
-8.66,-7.87,NaN,-5.48,-4.56,NaN,NaN,NaN,NaN,0.469999999999999,NaN,NaN,3.87,NaN,NaN,12.23,NaN
NaN,NaN,-6.37,-5.53,NaN,-4.01,-2.87,-2.07,-1.01,-0.0399999999999991,1.7,NaN,NaN,NaN,7.83,NaN,17.37
NaN,-7.86,-6.37,NaN,-4.78,NaN,-3.1,NaN,-0.98,0.109999999999999,1.65,3.17,NaN,NaN,NaN,NaN,NaN
-8.67,NaN,-6.37,-5.44,NaN,-4.3,-3.18,NaN,NaN,0.120000000000001,1.77,3.12,NaN,NaN,NaN,NaN,NaN
-8.67,NaN,NaN,-5.5,NaN,-3.81,NaN,NaN,NaN,-0.00999999999999801,1.72,3.24,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-5.45,-4.33,NaN,NaN,NaN,NaN,0.16,1.56,3.17,NaN,5.82,7.83,12.23,17.37
-8.66,-7.87,-6.37,-5.42,-4.64,-3.89,NaN,NaN,NaN,-0.32,NaN,3.06,NaN,5.82,NaN,12.23,NaN
-8.67,NaN,-6.36,-5.46,NaN,-3.79,NaN,NaN,NaN,0.169999999999998,1.82,NaN,NaN,5.82,NaN,12.23,NaN
-8.66,-7.87,-6.37,-5.41,NaN,-3.91,-2.92,NaN,NaN,0.00999999999999801,1.78,3.02,NaN,5.82,NaN,NaN,NaN
NaN,NaN,-6.36,-5.45,-4.45,NaN,-3.12,NaN,NaN,0.149999999999999,1.65,NaN,3.85,NaN,7.83,NaN,17.37
NaN,NaN,-6.37,-5.54,NaN,-4.25,-3,NaN,-1.06,0.109999999999999,1.58,3.11,4.19,5.82,7.83,12.23,17.37
NaN,-7.86,-6.37,NaN,NaN,-4.07,-2.89,NaN,NaN,0.109999999999999,1.63,3.29,NaN,NaN,7.83,12.23,17.37
NaN,NaN,-6.37,-5.41,NaN,-4.02,NaN,-2.27,NaN,-0.00999999999999801,1.72,3.19,NaN,5.82,7.83,12.23,17.37
