-12.95,-12.24,-10.6,-8.65,-6.91,NaN,NaN,-3.21,-1.68,-0.0199999999999996,1.61,2.84,3.84,5.16,6.83,7.94,9.21,11.69,NaN,13.92
-12.94,-12.21,-10.74,NaN,-7.18,-5.83,-4.14,NaN,-1.92,0.149999999999999,1.66,2.82,3.88,5.21,6.74,7.95,9.47,11.59,12.43,13.92
-12.75,-12.05,-10.6,-8.5,-7.02,-5.89,NaN,-3.13,-1.93,0.16,1.68,3.02,NaN,5.17,6.63,7.93,9.44,11.58,NaN,13.92
-13.08,-12,-10.66,-8.27,-6.93,-5.16,-3.94,-2.58,NaN,0.0700000000000003,1.68,2.97,4.46,5.71,6.74,7.94,9.34,11.64,NaN,13.92
-13.04,-12.24,-10.84,-8.56,-6.92,-5.19,NaN,NaN,NaN,0.140000000000001,1.61,2.83,3.81,5.41,6.81,8.02,9.39,11.69,12.39,13.92
-12.95,-12.17,-10.64,NaN,-6.82,NaN,-3.95,NaN,-1.74,-0.0700000000000003,1.46,2.85,4.06,4.94,7.05,7.97,9.26,11.7,12.44,NaN
-12.76,NaN,-10.66,NaN,-6.97,-5.85,-4.05,-2.61,-1.39,0.0500000000000007,1.72,2.94,NaN,5.17,7.28,NaN,9.34,11.12,NaN,13.92
-13.06,-12.17,-10.6,-8.61,-7.03,NaN,NaN,NaN,-1.89,-0.0700000000000003,1.71,2.9,4.03,5.3,6.79,8.19,9.27,11.5,12.44,NaN
-13.01,-12.21,-10.71,-8.03,-7.19,-5.9,-3.91,-3.05,-1.83,0.0799999999999983,1.57,3.13,4.04,5.4,NaN,7.87,9.24,11.44,NaN,13.92
-13.01,-12.24,-10.61,-8.51,-7.06,-5.37,-4.04,-2.91,-1.86,0.0700000000000003,1.64,3,3.93,5.22,7.01,8.1,9.42,11.71,NaN,13.92
-12.81,-12.23,-10.64,NaN,-7.4,-5.73,-3.69,NaN,-1.74,0.120000000000001,1.66,2.92,3.96,5.7,6.64,7.9,9.14,11.44,12.44,NaN
-12.75,-12.07,-10.64,NaN,-6.71,-5.84,-3.81,-2.76,-1.83,0.219999999999999,1.75,3.27,3.99,5.71,7.21,7.73,9.32,11.34,12.43,13.92
-13.04,-12.17,-10.63,NaN,-6.6,-5.37,NaN,-2.85,NaN,0.109999999999999,1.95,2.86,NaN,4.93,6.77,8.4,9.37,11.72,NaN,13.92
-12.85,NaN,-10.63,NaN,-6.87,-5.7,-3.98,NaN,-1.98,0.0399999999999991,NaN,2.86,3.98,5.35,6.86,NaN,9.46,11.25,NaN,NaN
-12.94,NaN,-10.78,-8.54,-6.87,-5.51,-4.13,NaN,-1.82,0.0500000000000007,1.5,2.91,3.94,4.79,6.93,8.19,9.21,11.16,NaN,13.92
-13.04,-12.17,-10.53,NaN,-6.86,-5.33,-4.01,-3.1,-1.92,0.18,1.65,3.03,NaN,5.26,6.62,7.81,9.41,11.19,NaN,NaN
-12.93,-12.04,-10.62,NaN,-7.18,-5.24,-4.04,NaN,-1.8,0.0500000000000007,1.71,2.8,3.96,5.27,6.61,8.1,9.2,11.74,NaN,13.92
-12.95,-12.2,-10.72,-8.43,-6.72,-5.76,-3.93,-2.62,-1.92,0,1.72,2.88,3.98,5.14,6.89,7.87,9.43,11.58,12.44,NaN
-12.99,-12.15,-10.73,NaN,-7.22,-5.17,-4.03,-2.59,-1.92,0.0899999999999999,1.63,2.92,4.03,5.17,6.86,NaN,NaN,11.48,12.45,NaN
-13.08,-12.03,-10.61,-8.77,-6.85,-5.89,-4.06,-2.92,-1.82,0.0799999999999983,1.72,2.92,4.05,5.01,6.96,8.21,9.3,11.62,NaN,NaN
-12.94,NaN,-10.78,NaN,-7.12,-5.63,-3.58,-2.64,-1.84,0.169999999999998,1.57,2.97,4.02,5,6.68,8.08,9.07,11.68,NaN,13.92
-13.03,-12.26,-10.59,-8.61,-6.91,-5.3,-3.71,-2.73,-1.71,0.0599999999999987,NaN,3.26,4.05,5.2,NaN,7.97,9.49,11.78,NaN,NaN
-12.93,-12.04,-10.65,NaN,-7.26,-5.47,-3.93,NaN,-1.85,0.0700000000000003,1.5,2.87,3.99,5.32,6.9,8.1,9.13,11.46,NaN,NaN
-12.94,NaN,-10.58,NaN,-6.98,-5.82,-4.19,-2.56,NaN,0.140000000000001,1.34,2.91,4.29,5.21,7.12,NaN,9.46,11.7,NaN,13.92
-12.75,-12.03,-10.73,-8.64,-6.96,NaN,-3.96,-2.57,-1.88,0.129999999999999,1.84,2.97,4.06,5.11,6.72,NaN,NaN,NaN,NaN,NaN
-12.77,NaN,-10.71,-8.49,-7.04,-5.44,-4.14,NaN,-1.38,0.0599999999999987,1.76,2.71,4.01,5.35,6.68,7.93,9.22,11.67,NaN,NaN
-12.76,NaN,-10.7,-8.53,-6.94,-5.89,-4.02,-2.65,-2.03,0.149999999999999,1.75,2.95,3.83,5.06,6.63,7.89,9.22,11.75,NaN,13.92
-12.95,-12.2,NaN,-8.44,-6.97,-5.87,-4.07,-2.73,-1.93,0.199999999999999,1.6,2.86,4,5.33,6.59,8.04,9.22,11.44,NaN,13.92
-12.75,-12.06,-10.73,NaN,-6.93,-5.82,NaN,-3.12,-1.85,0.140000000000001,NaN,2.97,NaN,5.13,6.69,NaN,9.2,11.74,NaN,NaN
-12.85,-12.27,-10.61,NaN,-7.09,-5.87,-4.15,-2.52,NaN,-0.0799999999999983,1.69,3.2,NaN,NaN,6.75,8.12,9.2,11.37,NaN,NaN
-13.04,-12.17,-10.61,-8.01,-6.84,-5.97,-4.32,-2.69,-1.84,0.109999999999999,1.61,2.63,3.92,5.18,6.79,7.94,9.21,11.51,12.44,NaN
-12.77,NaN,-10.47,NaN,-7.15,NaN,NaN,-2.58,NaN,0.0999999999999979,1.58,3.25,3.94,4.98,6.89,7.91,9.36,11.19,NaN,NaN
