i,N,boot,peaks_splithalf,peaks_spearmanbrown,jsd
785,1000,785,-0.2555880507749518,-0.6866844387466521,0.007012054997182598
785,1500,785,0.09218838911936121,0.16881408013079746,0.0017140758750505876
785,2000,785,0.1371999366221864,0.24129430930098364,0.002670532152158975
785,2500,785,0.1531214797846352,0.26557736104826213,0.0015830605711820748
785,3000,785,0.20592785727689997,0.3415259976528027,0.0011613933679952954
785,3500,785,0.23338917072288345,0.3784517916370146,0.0010668623958508417
785,4000,785,0.31964242974332796,0.4844379394583407,8.773045898893858e-4
785,4500,785,0.27884381420377713,0.4360873643938897,6.984514429342384e-4
785,5000,785,0.3608223270246797,0.5303004218244809,7.813494409226021e-4
785,5500,785,0.3374047400128898,0.5045663887951195,5.910655554713685e-4
785,6000,785,0.49602981564177034,0.6631282484553722,5.163229369426858e-4
785,6500,785,0.370924452506373,0.5411304055861512,7.773339734605624e-4
785,7000,785,0.45548878732193976,0.6258911663071303,4.7207800555470027e-4
785,7500,785,0.07359453168384035,0.13709930427535558,9.063520211986316e-4
785,8000,785,0.34452393042508556,0.5124846388061842,5.723042653148931e-4
785,8500,785,0.40240116911123963,0.573874548844334,4.5646803391085375e-4
785,9000,785,0.5984685930082198,0.7488024420698045,2.9055550820933883e-4
785,9500,785,0.5927941996497672,0.7443450004779202,4.1911053833587804e-4
785,10000,785,0.3623903945046594,0.5319919987198941,3.8427447916953086e-4
785,10500,785,0.3258370074676506,0.49151895087013664,4.442107706118207e-4
785,11000,785,0.6048253565406526,0.7537584748092576,2.880493172872509e-4
785,11500,785,0.37351057511413605,0.5438772469343355,5.777591655749874e-4
785,12000,785,0.5711630439170483,0.7270576355883326,2.765098307733092e-4
785,12500,785,0.41191866285475726,0.5834878080326514,3.746266265441412e-4
785,13000,785,0.5049863675788859,0.671084308080839,3.4763279730823344e-4
785,13500,785,0.4435983570574729,0.614573097688573,3.664227537490565e-4
785,14000,785,0.39623820059830184,0.5675796585833418,3.8936374886090736e-4
785,14500,785,0.4764191641948898,0.6453711462824139,3.6073328013591156e-4
785,15000,785,0.4949676679590328,0.6621784250822963,2.820837023661051e-4
786,500,786,-0.14989223524690956,-0.3526429035510457,0.009436353747910912
786,1000,786,-0.014271760714599343,-0.02895678574643574,0.0037988331782214655
786,1500,786,0.11869722572832499,0.212206168029151,0.0030456265911766277
786,2000,786,0.28890549946586896,0.4482958596818671,0.0019039020346969834
786,2500,786,0.27964458191418845,0.4370660195284461,0.0016769635098329494
786,3000,786,0.3477828878921746,0.5160814713059304,0.0015035434108830392
786,3500,786,0.0276942553610784,0.05389590379941956,0.0012436261419739789
786,4000,786,0.1106208054120854,0.19920535411011067,0.0011991121085058293
786,4500,786,0.2606663657617467,0.41353743201396714,0.001230187975641504
786,5000,786,0.4294596046129164,0.6008698717012151,0.0016630354429114193
786,5500,786,0.31345287370108077,0.47729595781815204,0.001025366743973987
786,6000,786,0.3327442093532275,0.4993369425551002,8.468308360506127e-4
786,6500,786,0.16649932740954354,0.2854683641854989,7.78616413549687e-4
786,7000,786,0.3095403786526732,0.4727465967428134,4.969501762731295e-4
786,7500,786,0.35785043351899637,0.5270837268749748,6.087333402793843e-4
786,8000,786,0.41196549209887606,0.5835347880726072,4.981688146140091e-4
786,8500,786,0.14318237770553244,0.2504978741763183,7.74921210626741e-4
786,9000,786,0.39079188592881964,0.5619703276710377,3.960305231079503e-4
786,9500,786,0.4471447766255462,0.6179682694473718,4.6891698821387265e-4
786,10000,786,0.3263900785475793,0.49214794927444305,4.730292619012565e-4
786,10500,786,0.4080279849834823,0.5795736865105972,0.00045565402331500953
786,11000,786,0.5276089703860721,0.6907644307073291,3.6910492851892004e-4
786,11500,786,0.40211822349913146,0.5735867586052819,3.560435661124987e-4
786,12000,786,0.41460555452859094,0.5861783211600011,3.127687080959269e-4
786,12500,786,0.44977056149565275,0.6204713675957773,3.381378379199795e-4
786,13000,786,0.5623765240975079,0.7198988405465954,2.9944340690016703e-4
786,13500,786,0.4376167627286721,0.6088086534245087,3.938778646450455e-4
786,14000,786,0.4525666537669024,0.6231268666305582,3.681977514132846e-4
786,14500,786,0.5827724174808373,0.7363944570229319,3.157816015807486e-4
786,15000,786,0.5217876258950097,0.6857561686219265,3.591828632197128e-4
787,500,787,0.08099807911683686,0.14985795198269247,0.010960817499350767
787,1000,787,0.13378244857157592,0.23599315501862825,0.004150576004014699
787,1500,787,0.258188553624732,0.41041313383580413,0.0024273561649682286
787,2000,787,0.08328293419058384,0.15376026255377476,0.002501896495203245
787,2500,787,-0.3066313195691105,-0.884468330408453,0.002207232117518482
787,3000,787,0.2991486554846494,0.4605302930064636,0.0012933968901796176
787,3500,787,0.37311383284563115,0.5434565203853388,0.0011151175252023856
787,4000,787,0.22206656587085297,0.3634279376796579,0.0012919137182053684
787,4500,787,0.1950394753674426,0.3264151174712838,0.0014051570086292087
787,5000,787,0.49681682229534957,0.6638311580885192,6.338772781175479e-4
787,5500,787,0.3063053152860463,0.46896435573175876,0.001027246602344916
787,6000,787,0.4023276208919732,0.5737997524944509,9.443950028939295e-4
787,6500,787,0.41976074791678997,0.5913119496122194,7.093841244963159e-4
787,7000,787,0.4107824218521551,0.5823469522860323,5.742028828380058e-4
787,7500,787,0.32907460842929287,0.4951935825757667,5.18549275495353e-4
787,8000,787,0.66873030972909,0.8014839855550475,4.7531209553777916e-4
787,8500,787,0.5712369208740277,0.7271174872294464,4.588625231016323e-4
787,9000,787,0.4827751752833349,0.6511778499273623,3.955504424583312e-4
787,9500,787,0.4443152573115943,0.6152607681215383,4.4607484727610477e-4
787,10000,787,0.32031888270375675,0.4852144234244471,4.929848468907146e-4
787,10500,787,0.568565981384528,0.7249500347861315,3.6728626507819207e-4
787,11000,787,0.48107761618211337,0.6496318773923865,4.3350385565490556e-4
787,11500,787,0.48684956773136084,0.6548740078314678,3.8473935151634613e-4
787,12000,787,0.38889728899221826,0.5600087091744582,3.634345490307745e-4
787,12500,787,0.4520911371541287,0.6226759816744788,3.8870507074254543e-4
787,13000,787,0.520369854131701,0.6845306130183562,3.0281772273194453e-4
787,13500,787,0.4407456768485533,0.611829948797942,3.758835417239973e-4
787,14000,787,0.4894344286252917,0.6572084265260696,3.599046199840417e-4
787,14500,787,0.49100030573970666,0.658618651987619,3.117532787699915e-4
787,15000,787,0.5404230999009625,0.7016554087454383,3.230925298223515e-4
788,500,788,-0.17196010091060837,-0.4153425483475267,0.011670102258403037
788,1000,788,-0.029578290390873344,-0.06095966340816324,0.006992795508700821
788,1500,788,-0.12076749506140057,-0.2747111699875889,0.0037436572880594206
788,2000,788,0.35657237431152733,0.5256960573039695,0.0016787282536527251
788,2500,788,0.010378723038860782,0.020544223274308993,0.002154038410588194
788,3000,788,-0.06623562558111647,-0.14186796454370487,0.001763018246732737
788,3500,788,-0.06439493335790127,-0.13765409285141153,0.0015035857480821056
788,4000,788,0.3544833791479328,0.5234222650571443,0.0013293262975162686
788,4500,788,0.185774922427907,0.31333926686107966,9.181124986386848e-4
788,5000,788,0.277253987965914,0.43414072780849766,7.12665576586221e-4
788,5500,788,0.23702968893139828,0.3832239291462037,8.234796111959506e-4
788,6000,788,0.4099488167006889,0.5815087921559849,7.130017788932482e-4
788,6500,788,0.2295834511008627,0.37343289045621675,8.727566638430293e-4
788,7000,788,0.5661487006636124,0.7229820519899834,3.7913394562845025e-4
788,7500,788,0.42106050363131525,0.5926003890127912,4.120760366208258e-4
788,8000,788,0.48611156952503454,0.6542060226075721,5.757455249188715e-4
788,8500,788,0.3923472318360493,0.5635767039500226,6.218706037832216e-4
788,9000,788,0.42955548685965944,0.6009637132774396,5.954367389163895e-4
788,9500,788,0.46229771801059216,0.6322894610538446,4.3182642268217817e-4
788,10000,788,0.4568523073852687,0.6271772438006686,4.042946679766717e-4
788,10500,788,0.3573525075133248,0.5265434078992436,4.68904662838372e-4
788,11000,788,0.46177315120242957,0.6317986492262262,3.515303978620763e-4
788,11500,788,0.675593230025453,0.8063928857186782,2.3153058831526855e-4
788,12000,788,0.48390533070026137,0.6522051247998474,4.1313164105380266e-4
788,12500,788,0.4523408206341522,0.6229127684184232,2.864842853775e-4
788,13000,788,0.3719333788636584,0.5422032652514401,5.010824097482906e-4
788,13500,788,0.5230607623073651,0.6868547536014948,2.8600620925333466e-4
788,14000,788,0.6830287634470913,0.8116661797842927,2.626328133430671e-4
788,14500,788,0.5161261218488845,0.6808485315449605,2.7581756459573755e-4
788,15000,788,0.612600824347579,0.759767470161654,2.388427268347933e-4
789,500,789,0.021864614545344167,0.04279356430219934,0.008966154749339669
789,1000,789,0.3662099649741179,0.5360961702267418,0.0047292218962858654
789,1500,789,0.23824753927391792,0.38481407265888246,0.002175015798918365
789,2000,789,0.05607574821814346,0.10619645098896907,0.002556132546973561
789,2500,789,-0.061240776334430154,-0.1304717435324971,0.0017087466925200675
789,3000,789,0.03625043330996379,0.06996461886954028,0.0014763281589227585
789,3500,789,0.3475008436541207,0.5157708736000137,8.491524996529088e-4
789,4000,789,0.16322996013200217,0.2806495116640204,0.0012867231548336438
789,4500,789,0.2855282087423578,0.4442192816938529,9.610986225887716e-4
789,5000,789,0.29810313307386166,0.4592903683514947,0.0011690559551731008
789,5500,789,0.21034766582526448,0.3475822224713274,9.130792371911942e-4
789,6000,789,0.338829078581262,0.5061573340494132,8.722979016734069e-4
789,6500,789,0.3657932310951306,0.5356495006229128,5.942529876264673e-4
789,7000,789,0.34707004928357693,0.5152962156172383,5.775824558776933e-4
789,7500,789,0.34857842087989127,0.5169568420833226,7.342563275663368e-4
789,8000,789,0.4533762584279085,0.6238938551512018,4.883146520712671e-4
789,8500,789,0.46955616717406773,0.6390448730884734,4.211517823521373e-4
789,9000,789,0.41906004816485887,0.5906163713181709,4.42300244453574e-4
789,9500,789,0.2944000337912596,0.45488261141182235,4.92333333923054e-4
789,10000,789,0.28514031941827034,0.44374970594236984,4.246984346213587e-4
789,10500,789,0.37888388041836113,0.5495515406321315,3.69820925592104e-4
789,11000,789,0.46753220014809005,0.6371678932849459,3.4071895507144007e-4
789,11500,789,0.4445038148891533,0.6154415243593706,4.8015949355919847e-4
789,12000,789,0.3364778451670453,0.5035292524807835,5.391519886805275e-4
789,12500,789,0.42559926356911715,0.5970812057009496,4.364720656813622e-4
789,13000,789,0.4437406602560672,0.614709653155247,3.9465978294615453e-4
789,13500,789,0.40712844017236766,0.5786656406752692,3.6067915874722845e-4
789,14000,789,0.6185625343401074,0.7643356635488874,2.868554977986863e-4
789,14500,789,0.44998562626944744,0.6206759820470491,3.482713377495005e-4
789,15000,789,0.5294146876096569,0.6923101914721198,3.9050003413034553e-4
790,500,790,0.2762656707064547,0.432928154454758,0.007914715256449156
790,1000,790,0.050202216465304594,0.09560485719459176,0.0052774507956679095
790,1500,790,0.07449881541954205,0.13866709641825656,0.0024838820910236814
790,2000,790,0.17402016567642836,0.29645174889506976,0.0025731177115538763
790,2500,790,-0.004952516412007417,-0.009954331815702669,0.0022694684631316573
790,3000,790,0.06762564952915366,0.1266841978908582,0.0014870646011155223
790,3500,790,0.028148342291627444,0.05475541054491795,0.0013786330300543264
790,4000,790,-0.002476978363951185,-0.004966258041621265,0.0015555488966235475
790,4500,790,0.16275819893038726,0.27995192651422685,0.001020252965543977
790,5000,790,0.3076348708801198,0.47052105710986797,0.001012625818577942
790,5500,790,0.32352643259327196,0.48888548747661265,5.366943481401086e-4
790,6000,790,0.2107814227007776,0.3481741935395855,6.318258446020945e-4
790,6500,790,0.35462564271389335,0.5235773361021379,6.962677990447969e-4
790,7000,790,0.349486468716825,0.5179547580779202,7.050300017331832e-4
790,7500,790,0.5406693751891878,0.7018629485288442,4.603016995860022e-4
790,8000,790,0.40146645401962006,0.5729233873107029,5.986843508937404e-4
790,8500,790,0.42692128865177315,0.5983809927668117,5.023184720597124e-4
790,9000,790,0.19287093063451802,0.32337267290422633,5.855659765466556e-4
790,9500,790,0.5750196153856496,0.7301745448355623,3.625884838953171e-4
790,10000,790,0.7292506129364703,0.843429642275063,2.673948546266879e-4
790,10500,790,0.479494738573572,0.6481871493992174,3.130866312813863e-4
790,11000,790,0.5967229426225742,0.7474345444582551,2.4154363982545544e-4
790,11500,790,0.459085851363166,0.629278737689438,5.12287913643605e-4
790,12000,790,0.5006745844555525,0.6672660277473789,3.744142632111368e-4
790,12500,790,0.5987239587950841,0.7490022971149147,3.285585637021707e-4
790,13000,790,0.6361870026620252,0.7776458334248698,2.6317109208634113e-4
790,13500,790,0.7114237784157491,0.8313823699169451,3.2917606832740274e-4
790,14000,790,0.5109256668008224,0.6763081441096137,2.9494583722452524e-4
790,14500,790,0.28707773763852634,0.446092305450398,3.665307656504839e-4
790,15000,790,0.479484885585028,0.6481781466735658,3.657710934890496e-4
791,500,791,0.3345387996606638,0.5013549246312325,0.00918972061249285
791,1000,791,-0.17465269476944714,-0.4232223057193107,0.005637604457131677
791,1500,791,0.10144403138676707,0.18420188134125076,0.002225843450914194
791,2000,791,0.4135496564206312,0.5851222198558137,0.0021248469176863316
791,2500,791,0.09778554288023285,0.1781505386264704,0.001573363347783209
791,3000,791,0.29169629842564754,0.45164842352056667,8.775988704384205e-4
791,3500,791,0.060923047731482174,0.11484913606458232,0.0016495666250732702
791,4000,791,0.24970101418595847,0.39961720659818933,8.676733485859479e-4
791,4500,791,0.2861394135053886,0.44495862656990215,0.0010910140387320722
791,5000,791,0.2510752124342995,0.4013750891055797,0.0011975449995039113
791,5500,791,0.36222952675427006,0.531818639429054,6.700203773630637e-4
791,6000,791,0.29678380288571476,0.45772287134568757,7.37306151878308e-4
791,6500,791,0.4052428518897044,0.5767584604251896,6.39157863466766e-4
791,7000,791,0.238081870669831,0.3845979434962943,7.60937941977527e-4
791,7500,791,0.28644236585343996,0.4453248329759584,9.620618290236264e-4
791,8000,791,0.3222797168133616,0.4874607281884988,5.333796361920344e-4
791,8500,791,0.32391208288078077,0.4893256690821354,6.904876944294738e-4
791,9000,791,0.6157265427473956,0.7621667732219201,3.643908941134257e-4
791,9500,791,0.27808550824489653,0.435159473213606,5.872433541044346e-4
791,10000,791,0.4436237050052797,0.6145974237845551,3.6011730492443246e-4
791,10500,791,0.5199683397693862,0.6841831190355941,5.4911994166727e-4
791,11000,791,0.4855342544293022,0.6536830140154929,3.5787289600904145e-4
791,11500,791,0.5285913770465611,0.6916058601192281,3.618363577412258e-4
791,12000,791,0.577323750521289,0.7320294902431915,3.665181926048103e-4
791,12500,791,0.5465975152477566,0.7068387345238875,3.023013731227079e-4
791,13000,791,0.5753689642021194,0.730456137294196,0.00028974354545360245
791,13500,791,0.43328825838953366,0.6046072809894968,3.8268193414288176e-4
791,14000,791,0.4972354234337103,0.6642047277954017,3.0524584963848885e-4
791,14500,791,0.4319970309073581,0.6033490595069618,3.5346524234100584e-4
791,15000,791,0.658620143031112,0.7941783967816648,2.3512531779773153e-4
792,500,792,-0.1348876551838559,-0.31183847044171487,0.011314519829336003
792,1000,792,0.026674358128848854,0.0519626460282184,0.0064221353826616695
792,1500,792,0.2434974852811493,0.39163325726564796,0.0024478565033720116
792,2000,792,0.23016641206806907,0.3742037009141381,0.001851063431540784
792,2500,792,-0.06606954765842048,-0.1414870828823899,0.002296408952053396
792,3000,792,0.1350362180566992,0.23794169015662833,0.0013658735925118895
792,3500,792,0.0771380001410628,0.1432277018004392,9.423950417548662e-4
792,4000,792,0.3395628719731893,0.5069756397070185,7.153230463589327e-4
792,4500,792,0.4837520566517209,0.652065895353662,0.00073494158949776595
792,5000,792,-0.05402317669039875,-0.11421670247986179,0.0011747203385423367
792,5500,792,-0.2056719425708029,-0.5178513855760045,0.0010874287554750312
792,6000,792,0.42106966554679204,0.5926094627947391,4.781150982591974e-4
792,6500,792,0.5223798079140907,0.6862673889899216,3.913261302412372e-4
792,7000,792,0.4416532891742484,0.612703890027843,7.559849088096308e-4
792,7500,792,0.55677452691108,0.7152924425296456,4.79551577520328e-4
792,8000,792,0.48661984747530385,0.6546661519442518,4.211128718168949e-4
792,8500,792,0.23948018506502036,0.3864203525810423,5.511774712462868e-4
792,9000,792,0.3582157837855777,0.5274799307473361,6.153065389601438e-4
792,9500,792,0.48402150520971043,0.65231063500163,3.8449769608714845e-4
792,10000,792,0.3586489477681674,0.5279493990810721,4.5580543896939836e-4
792,10500,792,0.4505982049300845,0.6212584620588336,5.202943724406514e-4
792,11000,792,0.4026265078024012,0.574103662753709,4.5426115269225995e-4
792,11500,792,0.7013792511731891,0.8244831370660619,3.8976500567278904e-4
792,12000,792,0.3288458399990264,0.49493452152323003,4.812464940709683e-4
792,12500,792,0.43785989876092984,0.6090438980018205,4.599504133503267e-4
792,13000,792,0.42707247894708855,0.5985294864100915,4.907373781671104e-4
792,13500,792,0.47894794605890584,0.6476873609178798,2.792338212264864e-4
792,14000,792,0.505935009490404,0.6719214392414029,3.297733920423528e-4
792,14500,792,0.513820911316698,0.6788397590171806,3.244637969904966e-4
792,15000,792,0.5040812314920968,0.670284584286757,2.75120051180781e-4
793,500,793,-0.029103108077556193,-0.059950975885667945,0.010351734206132066
793,1000,793,0.08074377120981249,0.14942259832675386,0.006472349568114718
793,1500,793,0.11412686910380083,0.2048723036284082,0.00361870813937041
793,2000,793,0.20123779530606098,0.3350507220009474,0.0011811343916079868
793,2500,793,0.3771310840183602,0.5477054267309418,0.0014330898709941447
793,3000,793,0.34805263920978685,0.5163784099911874,0.0010169331173685637
793,3500,793,0.04509228459801325,0.08629340253020365,0.0020432152109729216
793,4000,793,0.386982231180503,0.5580204597879104,0.0015070102016221066
793,4500,793,0.274337003342524,0.43055644248413305,0.0013026054029184658
793,5000,793,0.4295736583972257,0.60098149664963,6.368439861273952e-4
793,5500,793,0.2788533715172382,0.43609905205380217,6.703703974749919e-4
793,6000,793,0.1762916105899952,0.29974133795202745,8.038835839928948e-4
793,6500,793,0.2574422696522231,0.4094697241622475,7.089506076859823e-4
793,7000,793,0.5997377575391156,0.7497950894922867,3.343327115531906e-4
793,7500,793,0.4016217289472213,0.5730814821897564,5.02976856712386e-4
793,8000,793,-0.0057591890118654085,-0.01158509879742633,7.53438320067776e-4
793,8500,793,0.591743490129805,0.7435161428950452,5.724097225572653e-4
793,9000,793,0.3307884150128421,0.49713149180014465,6.063320693768439e-4
793,9500,793,0.3615566216507467,0.531093038514104,5.165173928735618e-4
793,10000,793,0.640573059852935,0.780913786199022,2.488322242808943e-4
793,10500,793,0.5048064157428233,0.6709253900856527,3.524719247169196e-4
793,11000,793,0.472710928800101,0.6419602374856344,4.797261969197874e-4
793,11500,793,0.7161940246786952,0.8346306004797803,2.556237713193608e-4
793,12000,793,0.5921285335492911,0.7438200133619541,3.0938763177886273e-4
793,12500,793,0.26303923438988663,0.4165179152442532,4.5405306891863366e-4
793,13000,793,0.4909264881566664,0.6585522385662785,3.4729744550534376e-4
793,13500,793,0.6242932697548776,0.7686952613539916,2.2461059095381538e-4
793,14000,793,0.5792632413959071,0.7335866829698355,2.4870965556052184e-4
793,14500,793,0.5491975196089126,0.7090090355264121,3.656902574946875e-4
793,15000,793,0.5952597118544355,0.7462856454419778,2.9093393314979653e-4
794,500,794,0.07228718239530699,0.1348280266370987,0.011191577234649613
794,1000,794,-0.11470980440423237,-0.2591462211485058,0.005127851453564916
794,1500,794,0.03163045101354713,0.061321282213938386,0.004476574534792559
794,2000,794,0.3444297724217441,0.5123804597116544,0.0019257224115851114
794,2500,794,0.47400235234854987,0.6431500622686455,0.0013762463087124703
794,3000,794,0.12366663110761786,0.22011266986849562,0.0015963867187744917
794,3500,794,0.16526026149573228,0.283645236959516,0.0015466381174516785
794,4000,794,0.2666133698619245,0.4209861923232161,9.28276369218966e-4
794,4500,794,0.5024233010789083,0.6688172377493241,7.273110323046376e-4
794,5000,794,0.4561225513557545,0.6264892346198082,7.852398505033709e-4
794,5500,794,0.3186176557330561,0.4832601085656293,7.907030951658186e-4
794,6000,794,0.2334530029384813,0.37853570810127546,6.080113125389754e-4
794,6500,794,0.47526512185124864,0.644311472984406,5.808606324493276e-4
794,7000,794,0.2776155498868723,0.43458386196294185,6.829316932981424e-4
794,7500,794,0.5216019447224586,0.685595791371835,4.943972198209761e-4
794,8000,794,0.2198907127380447,0.36050887254400027,5.897046006594106e-4
794,8500,794,0.25428262518790073,0.4054630433070176,5.485192157771144e-4
794,9000,794,0.3855919871764078,0.5565736389139725,4.656668915206044e-4
794,9500,794,0.3083164093496822,0.47131780530511785,7.095277912319562e-4
794,10000,794,0.4841233224189316,0.652403092257687,3.0395260327907884e-4
794,10500,794,0.4220856593101069,0.5936149577865405,5.588173269462128e-4
794,11000,794,0.355955155452082,0.5250249671175958,5.71110384203357e-4
794,11500,794,0.6190721113682532,0.7647245691176593,3.9680123284332856e-4
794,12000,794,0.6573853064987206,0.793279998224997,2.5175204268295694e-4
794,12500,794,0.5610724423927144,0.7188294753736574,2.53561968343488e-4
794,13000,794,0.6284734846231148,0.7718559627251964,2.564728354020002e-4
794,13500,794,0.6325070581587403,0.7748904422773247,2.090550264503065e-4
794,14000,794,0.4169451098210097,0.588512719273478,2.766400725477526e-4
794,14500,794,0.5959251454352614,0.7468083915335929,0.00025376795824839763
794,15000,794,0.5215381585362767,0.6855406886909727,2.977990034827915e-4
795,500,795,-0.01794154034969542,-0.036538640186622125,0.01026252075039977
795,1000,795,0.24383405093145213,0.39206846081895835,0.004299688993765151
795,1500,795,0.32317513059236447,0.48848428771130864,0.0022374982930288
795,2000,795,0.1923024143693558,0.32257321976668185,0.0027205660871661274
795,2500,795,0.20049275766890665,0.33401743806971324,0.0018512744243745264
795,3000,795,0.17615641650270342,0.2995459005809854,0.0013599073735110919
795,3500,795,0.11282291174373787,0.20276885127562663,0.0016083728195082202
795,4000,795,0.21561547855995838,0.35474289750798604,9.666543638345774e-4
795,4500,795,0.4352481620770692,0.6065127600612074,7.523655330564302e-4
795,5000,795,0.3010018260229093,0.4627231415086561,8.034207815735689e-4
795,5500,795,0.0418621621437481,0.08036026964951297,0.0013348541106865662
795,6000,795,0.5455918240100491,0.7059972957083938,7.275070445519634e-4
795,6500,795,0.3384851764974046,0.505773515375291,8.302263528326109e-4
795,7000,795,0.421905522336927,0.5934367870567346,5.224532015006305e-4
795,7500,795,0.5189943661706823,0.683339422092847,3.982718608755107e-4
795,8000,795,0.5088282622858386,0.674468095547171,3.29518039487449e-4
795,8500,795,0.47193805276251644,0.6412471664507736,4.6783493862732894e-4
795,9000,795,0.5441840487960801,0.7048176015292374,4.4974496532428586e-4
795,9500,795,0.4158916396686568,0.5874625261096713,4.121479504995763e-4
795,10000,795,0.29547480077179666,0.45616448980059443,5.73988152337169e-4
795,10500,795,0.4931368243289719,0.6605380247729027,5.44440212620562e-4
795,11000,795,0.632052856852439,0.7745494935395779,2.8284491995539786e-4
795,11500,795,0.5211001411749715,0.6851621758084231,3.9854834437971564e-4
795,12000,795,0.5859185686309516,0.7389012023949595,3.087378374606246e-4
795,12500,795,0.6709400508186152,0.8030689676627393,2.0743346759717184e-4
795,13000,795,0.38745194078921225,0.5585086292341359,3.3281769054675244e-4
795,13500,795,0.48452881494208777,0.6527711824320359,3.665506604113577e-4
795,14000,795,0.38762783383163657,0.5586913499151793,4.3838444156149684e-4
795,14500,795,0.6359993306043411,0.777505612266237,2.8012072334535873e-4
795,15000,795,0.7159785303599134,0.8344842522123425,1.9214074441772995e-4
796,500,796,-0.08195184661236525,-0.17853496313882802,0.00987239427190894
796,1000,796,0.11263724419083833,0.20246894444514732,0.004764371854568622
796,1500,796,0.026993012878803655,0.052567081840485946,0.002244428647312768
796,2000,796,0.3068234670746193,0.4695714070110126,0.0015332780605826267
796,2500,796,0.25275510474872215,0.4035187783959097,0.002057903931822691
796,3000,796,0.35317154205983564,0.5219907913851455,0.0017899828116815972
796,3500,796,0.0451092545244677,0.08632447627687066,0.0012484830678709071
796,4000,796,0.11060868512779319,0.19918570169486097,0.001507532723565669
796,4500,796,0.3262299395015388,0.49196587979932305,9.640596923153211e-4
796,5000,796,0.4357648947601601,0.6070142769899013,7.072394979585142e-4
796,5500,796,0.41161813806990377,0.5831862413339439,5.344613419207875e-4
796,6000,796,0.4297422964313156,0.6011465108138253,6.621931942200259e-4
796,6500,796,0.44487103498091446,0.6157934157587855,5.856433273119116e-4
796,7000,796,0.14115273444482138,0.2473862265483562,9.5665981499412e-4
796,7500,796,0.3526937902574752,0.5214687799969017,4.548366491592161e-4
796,8000,796,0.5687305893998131,0.7250838266848688,4.5929155253582484e-4
796,8500,796,0.44338321855147333,0.6143665976613426,4.3801699014031056e-4
796,9000,796,0.659059571647106,0.7944977780307129,2.731690862750663e-4
796,9500,796,0.5809388323854097,0.7349289175329528,3.434336545765571e-4
796,10000,796,0.5854783439984146,0.7385510451336699,3.7715384673323976e-4
796,10500,796,0.3790182693532605,0.5496928906257559,4.275373276057767e-4
796,11000,796,0.3877522737888858,0.5588205922808285,3.868068325419316e-4
796,11500,796,0.4306847077567231,0.6020679544859687,3.8114818976948977e-4
796,12000,796,0.35576193013068086,0.5248147513573997,4.34773007052719e-4
796,12500,796,0.5729371817432247,0.728493405068168,3.4993762062157424e-4
796,13000,796,0.5136214875688783,0.6786656925620654,3.999542401398181e-4
796,13500,796,0.5533515452440622,0.7124614475561226,2.9133639576431813e-4
796,14000,796,0.5843735321435116,0.7376714143323361,2.540204819702253e-4
796,14500,796,0.4445844607591592,0.6155188191980424,3.6182277508989725e-4
796,15000,796,0.47208216035411377,0.641380179813541,3.261219083389953e-4
797,500,797,0.11162916765593033,0.20083886048316,0.009050788814763813
797,1000,797,-0.015694754138920707,-0.031890014210359696,0.003996448859578027
797,1500,797,0.17530813546123472,0.29831859437004116,0.0020923702466622823
797,2000,797,0.1296579499322049,0.22955258260252348,0.0033904559358681387
797,2500,797,0.17032831357473835,0.29107783106515606,0.0024898064745544238
797,3000,797,0.3287671616025954,0.49484540422578915,0.0010925481858184575
797,3500,797,0.15694556949251018,0.2713102044400477,0.0018251803994831497
797,4000,797,0.17969556710552984,0.3046473549890947,0.0013904505228772169
797,4500,797,0.2481766876934129,0.39766275101970505,0.0011657407641821643
797,5000,797,0.20623114442353646,0.3419429938896086,8.704287421053356e-4
797,5500,797,0.46619632086299034,0.6359261910964163,5.201795575869855e-4
797,6000,797,0.41473981173873414,0.5863124912403693,5.04868735234778e-4
797,6500,797,0.47822776039768244,0.6470285205157106,7.350275606561687e-4
797,7000,797,0.41739295151498296,0.5889586950024717,5.076651440989004e-4
797,7500,797,0.5017744131733187,0.6682420592225249,5.260834604497821e-4
797,8000,797,0.5471887332571074,0.7073328825309861,3.781982721270867e-4
797,8500,797,0.5269562444015917,0.6902047734944807,3.9828214073343214e-4
797,9000,797,0.4398413008675785,0.6109580279473181,4.518952345293463e-4
797,9500,797,0.4841576188326728,0.6524342329805575,3.32851614906662e-4
797,10000,797,0.5617174139545008,0.7193585842551999,3.6063384731690285e-4
797,10500,797,0.6393778533689737,0.7800249979649679,3.8439860489397745e-4
797,11000,797,0.3804060551232899,0.5511509511443199,3.727992338130598e-4
797,11500,797,0.37799820187557365,0.5486192962531964,4.151959686939737e-4
797,12000,797,0.5817009743860995,0.7355384915430974,3.264094581665588e-4
797,12500,797,0.4822717924307718,0.650719786875113,4.010863468050655e-4
797,13000,797,0.5057218579400843,0.6717334350607641,2.720503208357277e-4
797,13500,797,0.39982091689805854,0.5712458101912695,3.9599820052427476e-4
797,14000,797,0.503147585805866,0.6694586620196965,4.0136778969185994e-4
797,14500,797,0.5573488550892849,0.7157662244627024,3.3555868682488794e-4
797,15000,797,0.28598886764466275,0.44477658374829043,3.949096842628812e-4
798,500,798,0.26814676043366265,0.42289547046110915,0.009983219225188491
798,1000,798,-0.041309342797356735,-0.08617866980761651,0.004907996941310727
