i,N,boot,entropy.cor.r,entropy.cor.sp,peaks_splithalf,peaks_spearmanbrown,jsd
932,150,932,0.7641090500222323,0.35454545454545455,0.4408906455828386,0.6119696132866472,0.04594109636724822
932,200,932,0.8979108021773461,0.7727272727272727,0.5008479146530052,0.6674199427712179,0.03699351331238812
932,250,932,0.8954616420996306,0.7727272727272727,0.6678743128479084,0.8008688756738604,0.014431655510942026
932,300,932,0.9731789269768087,0.9454545454545454,0.6333472069758216,0.7755206048914461,0.01212362091986248
932,350,932,0.9446623573297541,0.9,0.5034227121225,0.6697021510494259,0.01543914806727875
932,400,932,0.9052198429020422,0.7636363636363637,0.2965054823124025,0.45739179102207195,0.013667258128351624
932,450,932,0.9466271077344017,0.7909090909090909,0.7252204175038914,0.8407278399280312,0.010747702206513597
932,500,932,0.9681678959600348,0.9272727272727272,0.47897779195048984,0.6477146506964238,0.012516663386675182
932,550,932,0.9952762222820009,0.9727272727272727,0.7050560868794394,0.8270180580039679,0.006241766460586421
932,600,932,0.9846193251704956,0.9454545454545454,0.7350145896833241,0.8472719411742577,0.007588128556517276
933,50,933,0.5053581110824106,0.3100915561758619,-0.1970178921974611,-0.49071552225895854,0.13214049827818036
933,100,933,0.5948315936461459,0.45454545454545453,0.2211390792451363,0.3621849189886486,0.045489817100482194
933,150,933,0.9470364635025534,0.890909090909091,0.5649299333016565,0.7219875104692759,0.0326045630116634
933,200,933,0.8277631575373414,0.6727272727272727,0.4229102784150329,0.5944300000223611,0.02928765506041652
933,250,933,0.8426627102815726,0.7272727272727273,0.40148888807090843,0.5729462309523429,0.029958989893803967
933,300,933,0.887259635731917,0.7727272727272727,0.31915461414564217,0.48387749354512843,0.02729604631456272
933,350,933,0.9822323526354384,0.9818181818181819,0.8213981099390355,0.9019424204481344,0.009210147230569274
933,400,933,0.9701200180852071,0.9727272727272727,0.4619034525350887,0.6319205987701874,0.015881204018484904
933,450,933,0.992554454074572,0.9818181818181819,0.6070344506601019,0.7554716084782847,0.011460781052784329
933,500,933,0.9713025069640943,0.9363636363636364,0.6428236970439305,0.7825839111045412,0.013711286169202416
933,550,933,0.9831056147882894,0.9090909090909091,0.6320953463966393,0.7745813965981674,0.009546120051704503
933,600,933,0.9824017842610542,0.9818181818181819,0.4843908355723847,0.6526459527562395,0.011724908670750347
934,50,934,-0.09246614286798971,-0.10045766829498909,-0.1409412901817769,-0.3281295878173451,0.1022129110629191
934,100,934,0.6613614993023865,0.5727272727272728,-0.1943996009903626,-0.4826204188313392,0.05640561589915785
934,150,934,0.8004392049831338,0.8181818181818182,0.16071766901680354,0.2769280994110151,0.03839783063741581
934,200,934,0.6787547648013844,0.4727272727272727,0.26299907459913674,0.4164675650021517,0.03690130230242304
934,250,934,0.9381916449737016,0.7363636363636363,0.5740850516651347,0.7294206257252019,0.023618859224844996
934,300,934,0.9309066859602214,0.7454545454545454,0.3744876089374148,0.5449123098707637,0.020067872726139444
934,350,934,0.9624233656407667,0.9090909090909091,0.47427902760239327,0.6434046998195572,0.01738676968441523
934,400,934,0.8520474328710846,0.7090909090909091,0.43282065131813646,0.6041518886818935,0.02305153584030887
934,450,934,0.9727950534786219,0.9636363636363636,0.5508736593963691,0.7104043015480449,0.015827235433755277
934,500,934,0.9558760207768894,0.9636363636363636,0.6308735586900853,0.7736633601403187,0.010255778399434246
934,550,934,0.9356191582865551,0.7363636363636363,0.612879151836993,0.7599814916560272,0.013851036778514706
934,600,934,0.9392292363477781,0.8363636363636363,0.7101442454366328,0.8305080081187177,0.008077188440571495
935,50,935,0.3105583752663422,0.3066433814465952,0.3511069065062142,0.5197322355699161,0.09403859760124389
935,100,935,0.8427046890074003,0.7090909090909091,0.14778055756879976,0.25750664026201114,0.053403427285189604
935,150,935,0.7889382390605804,0.779045301358731,0.3138477884037834,0.4777536502688528,0.0327414775907527
935,200,935,0.825042962703281,0.7090909090909091,0.6004909109496861,0.7503834065428985,0.03468418067686932
935,250,935,0.7629713551503895,0.5454545454545454,0.3525646556701021,0.5213276188936502,0.03010386972137215
935,300,935,0.930041996525362,0.9545454545454546,0.5659511743195961,0.7228209711781098,0.02005455861117044
935,350,935,0.9750375650507643,0.8363636363636363,0.33519737161608454,0.5020941154345911,0.015816846268870283
935,400,935,0.95737175279298,0.9727272727272727,0.5881820672915995,0.7406985375356285,0.016059421038266117
935,450,935,0.9713104519664707,0.9272727272727272,0.7437213079163383,0.8530277224231995,0.017378512005062505
935,500,935,0.9801090842494846,0.9818181818181819,0.6721157099807182,0.8039105260107492,0.013255640611231505
935,550,935,0.9856124770827548,0.9181818181818181,0.7116562148805544,0.8315410637879949,0.008837706531919384
935,600,935,0.955400344999548,0.8545454545454546,0.5794269287979799,0.7337179305141412,0.009609472924703226
936,50,936,0.5100266704824908,0.5675190940205642,0.20683378587230092,0.34277095701758337,0.10981500990268521
936,100,936,0.7387554672128325,0.7727272727272727,0.1125599339042634,0.20234403644082563,0.057623376490881284
936,150,936,0.5034640208664382,0.49090909090909096,0.15776801847155184,0.2725382217412295,0.036850466721357486
936,200,936,0.9639930459986231,0.9272727272727272,0.545449739703728,0.7058783287359367,0.023036057133736347
936,250,936,0.9096876396907747,0.8,0.29905627947038743,0.4604208211707498,0.026503770615280024
936,300,936,0.9448716798247566,0.9545454545454546,0.33890046740831165,0.5062369842387402,0.025628879180573706
936,350,936,0.9418911106475538,0.8636363636363636,0.5856012300790974,0.7386488090071484,0.014957063887421546
936,400,936,0.933175479247793,0.9636363636363636,0.6646585191187219,0.798552389556262,0.00927872903227214
936,450,936,0.9631255454414203,0.8727272727272727,0.5940044012203982,0.7452983200869682,0.015713867634522427
936,500,936,0.9645390336431736,0.890909090909091,0.7006086803424856,0.8239504930686229,0.007313774235352566
936,550,936,0.9732626691205185,0.890909090909091,0.6389907241396824,0.7797368401521528,0.010988807000621957
936,600,936,0.9778308224610842,0.9818181818181819,0.849852187886376,0.9188325353253323,0.007700401576547394
937,50,937,-0.09520027594803226,0.0642228862990377,-0.01890326620327491,-0.03853496918723104,0.13220519144876924
937,100,937,0.6356458687520616,0.5818181818181819,0.4233889291267817,0.594902658666204,0.041798841015405916
937,150,937,0.9144609680772571,0.9818181818181819,0.21985410376612638,0.3604596698693033,0.03867834420679482
937,200,937,0.8359390966607179,0.7090909090909091,0.2564560263615385,0.4082212524447627,0.03267819519987464
937,250,937,0.9083077672635681,0.8181818181818182,0.43204196223335767,0.6033928804147074,0.015596314720400142
937,300,937,0.9424607778547923,0.7636363636363637,0.5932576282229232,0.7447102310561372,0.016179100866198972
937,350,937,0.9660124322973891,0.9636363636363636,0.569767256905802,0.725925775810716,0.022845004145153114
937,400,937,0.9295375003453664,0.9272727272727272,0.7126769438587681,0.8322374472480052,0.011219591895945855
937,450,937,0.9817108623208932,0.9636363636363636,0.39901757560554435,0.570425393594981,0.012156170534543369
937,500,937,0.9823858080176718,0.890909090909091,0.6314107323599653,0.7740671552976477,0.011544777005478785
937,550,937,0.9658063918392656,0.8636363636363636,0.6905931601647817,0.8169832653262004,0.013234652547988168
937,600,937,0.9763294469929712,0.9363636363636364,0.6471199889494508,0.7857593779335896,0.007772265629302605
938,50,938,0.6512534849453938,0.35240366866907724,-0.10396346727069825,-0.2320518493906236,0.15692483993174638
938,100,938,0.21422942209176926,0.3090909090909091,0.1770932020087263,0.3008992010259072,0.07209783104086552
938,150,938,0.8091679496298564,0.7545454545454546,0.5917482701058188,0.743519916081303,0.029772896786119808
938,200,938,0.7004476358687953,0.5636363636363636,0.6164401949177523,0.762713271862332,0.017692547812515343
938,250,938,0.9307306846273017,0.8727272727272727,0.5720276414341002,0.7277577395678124,0.03329502181887376
938,300,938,0.9204814403584841,0.8,0.6305902829220854,0.7734503137011726,0.014910453211446947
938,350,938,0.9570179139585681,0.9,0.541883527030469,0.7028851628943578,0.020239545076671958
938,400,938,0.9757401705426899,0.8727272727272727,0.5684098197526065,0.7248230820720885,0.014115221557813881
938,450,938,0.94076807679930885,0.8818181818181817,0.6595958838965473,0.7948873461265633,0.010451857477668889
938,500,938,0.9717151396220998,0.9181818181818181,0.5635319105326297,0.7208447831942977,0.01678587973654285
938,550,938,0.9825729507537093,0.9636363636363636,0.6399031616450553,0.780415791141157,0.008512281792111744
938,600,938,0.9807771094493563,0.9818181818181819,0.6377895145399118,0.7788418583435367,0.009077402335896455
939,50,939,0.5424399697546367,0.43636363636363634,-0.2999713748500457,-0.8570260245737474,0.13023637859433257
939,100,939,0.46565649799066927,0.3727272727272727,0.38751350325216605,0.5585725866362824,0.04270780997238273
939,150,939,0.9025547605582491,0.9272727272727272,0.23948033694590193,0.38642055030253253,0.03448790746025854
939,200,939,0.9380058630197172,0.9727272727272727,0.40519771345912386,0.5767127423822281,0.030771625349076362
939,250,939,0.9163603337023976,0.8,0.6679706104617468,0.8009381055902794,0.018640373521095474
939,300,939,0.8995837529636781,0.7272727272727273,0.4842894206192565,0.6525538939935412,0.021546651007693644
939,350,939,0.9831420390599298,0.8272727272727273,0.5917393115368894,0.7435128444060867,0.012144810413888657
939,400,939,0.9228949451180496,0.9363636363636364,0.5835527106359178,0.7370170967047591,0.010936041191856719
939,450,939,0.9536023295485845,0.9181818181818181,0.5324845507550336,0.6949297472430452,0.01123752825674662
939,500,939,0.9806702123699705,0.9181818181818181,0.5843609654739956,0.7376614019257556,0.011505211932351878
939,550,939,0.9900600332033179,0.9818181818181819,0.6098350004652645,0.7576366525625468,0.01059521436741442
939,600,939,0.9781510198554721,0.9272727272727272,0.6975932938873979,0.821861509937927,0.011122455751969481
940,50,940,0.2777418863343903,0.28701668997426927,0.2755505294186365,0.43204957085349716,0.08369920387185714
940,100,940,0.8267759113144681,0.8,0.4444472116835708,0.6153872679992878,0.03350826135800661
940,150,940,0.8598049919530717,0.874717531350154,0.4394060720016496,0.6105380275221544,0.05802056512949923
940,200,940,0.6977856498068973,0.8181818181818182,0.397033672183853,0.5683952793538715,0.019954708318577142
940,250,940,0.9357160268981872,0.9272727272727272,0.4731222531639753,0.6423394285814396,0.025406822666406474
940,300,940,0.9353422577402833,0.7000000000000001,0.7116766607516875,0.8315550209572323,0.010359105482430265
940,350,940,0.9348299195637308,0.890909090909091,0.565421183510196,0.7223885679665242,0.013341896359967714
940,400,940,0.9333997998729664,0.890909090909091,0.5868556706001694,0.7396459318549279,0.011533779376092717
940,450,940,0.9137985414693673,0.7636363636363637,0.5215708402040156,0.6855689218309181,0.01666337893370018
940,500,940,0.9536675857232757,0.8545454545454546,0.4219468436859976,0.5934776613621069,0.014691425231893132
940,550,940,0.9662111178699935,0.8727272727272727,0.6225377926353828,0.7673630721713237,0.010354125936456925
940,600,940,0.9852998880108317,0.9272727272727272,0.6767421479038572,0.8072107553923801,0.012700798648887433
941,50,941,-0.09593825359744403,-0.15454545454545454,0.039901469452841586,0.07674086560111562,0.13061896175517668
941,100,941,0.7882528084106943,0.6454545454545454,0.23111924961353425,0.3754620028662306,0.04980693360114852
941,150,941,0.8169459573711749,0.7818181818181817,0.4178095616305742,0.5893733163289797,0.04961426498042473
941,200,941,0.7101825041101809,0.6727272727272727,0.1751059287597361,0.2980257770370564,0.02461274492162701
941,250,941,0.9630245133702077,0.8818181818181817,0.5673997769911027,0.7240013496497053,0.023930103749034384
941,300,941,0.9370248982018866,0.8090909090909091,0.634783489893353,0.7765964041327134,0.0171683117664045
941,350,941,0.9158572121572546,0.8636363636363636,0.572386112804039,0.728047784374414,0.01587371879188955
941,400,941,0.9644905335862971,0.9272727272727272,0.5066293423519,0.672533486651779,0.013821991071801078
941,450,941,0.9670134445617518,0.9272727272727272,0.3948427381718509,0.566146601859004,0.012425852290100625
941,500,941,0.950064408402186,0.8090909090909091,0.8066128932772024,0.89295597997643394,0.009726326054767791
941,550,941,0.9903468732049923,0.990909090909091,0.6368091180932228,0.7781104235722544,0.012486822080259995
941,600,941,0.96706583990470385,0.9545454545454546,0.705264748474249,0.8271615877889581,0.008181491884179878
942,50,942,0.3896820139634421,0.4054680223446026,0.13842373981191286,0.24318491431807782,0.10277810326354997
942,100,942,0.47630228847377726,0.34545454545454546,0.21957172606090455,0.36008005329887305,0.050935904203019
942,150,942,0.6858556598435447,0.6636363636363636,0.36373944217997545,0.5334441916536898,0.03276684856666769
942,200,942,0.8108381193579746,0.7545454545454546,0.2700441549225272,0.425251600703599,0.03178365986040287
942,250,942,0.9707209041088428,0.9272727272727272,0.6014385679160253,0.7511228716049794,0.015934766651867355
942,300,942,0.9595640572883325,0.8272727272727273,0.5159134682851023,0.6806634799131859,0.023742192704207597
942,350,942,0.9215989194773542,0.7727272727272727,0.5116954235788731,0.6769821692883828,0.01287207400853173
942,400,942,0.9617583304305513,0.9363636363636364,0.5137091943067249,0.678742252790507,0.012970244981983512
942,450,942,0.975141340718564,0.9727272727272727,0.5811614495185297,0.7351070312212529,0.01767318669133413
942,500,942,0.9456613326564355,0.9272727272727272,0.5669246602801123,0.723614446375189,0.014951511027554697
942,550,942,0.9532614497510551,0.890909090909091,0.776240062188061,0.874026071939679,0.0067031576371514474
942,600,942,0.9790312379948718,0.9181818181818181,0.7657076489391071,0.8673096584241093,0.007789073175140954
943,50,943,0.6084094303190188,0.6940639269406392,0.3150510561419434,0.47914650107385265,0.11195016186156272
943,100,943,0.6017018708451305,0.6514823280368335,0.30247300959347867,0.4644595432927781,0.054082006710815866
943,150,943,0.5873214637732306,0.509090909090909,0.4561302921094582,0.6264965361700896,0.03538881933127365
943,200,943,0.8794101175104043,0.890909090909091,0.39596650887051377,0.5673008719828,0.03140264153308343
943,250,943,0.8535317609291859,0.7454545454545454,0.3789109555608758,0.5495800204252532,0.018535293051139254
943,300,943,0.8534003286441838,0.6181818181818182,0.4383616167729347,0.6095290803941638,0.025504342531898417
943,350,943,0.9242345330387614,0.8727272727272727,0.36701325755629005,0.5369563982318253,0.023540105721722767
943,400,943,0.9787523022217562,0.990909090909091,0.6541550013002394,0.7909234633828687,0.012474152498658462
943,450,943,0.9600901844209941,0.890909090909091,0.45528586717652214,0.6256995652130486,0.010511005258048507
943,500,943,0.984590582731212,0.9727272727272727,0.7560258330259783,0.8610645912004574,0.007052732353716885
943,550,943,0.987211639164961,0.890909090909091,0.6478881382452606,0.7863253860606809,0.014448030154059677
943,600,943,0.9839550598477826,0.9636363636363636,0.6842049742271111,0.8124960853308199,0.010261396126697651
944,50,944,0.336489981451794,0.3090909090909091,-0.08648063477710222,-0.18933508816422526,0.08835321812324656
944,100,944,0.8247630871379275,0.7181818181818183,0.044964978907832596,0.086060260038243,0.06440505950688061
944,150,944,0.8780717164325141,0.7636363636363637,0.3521867082831971,0.5209143177133441,0.03921177776664178
944,200,944,0.8616360213972661,0.8454545454545456,0.49403203526646,0.6613406186813786,0.030111182277536237
944,250,944,0.9047217220319257,0.8545454545454546,0.5407268843134498,0.7019114027524723,0.01922466093858026
944,300,944,0.9421216380400538,0.9272727272727272,0.5407124312938657,0.7018992257234974,0.01606828113329932
944,350,944,0.9422984990280823,0.9454545454545454,0.5641351974049628,0.7213381533014696,0.014834769198720697
944,400,944,0.9264231649975365,0.7363636363636363,0.40531184749117194,0.5768283363080636,0.014841516888061658
944,450,944,0.9554141867405465,0.8545454545454546,0.5751763624016566,0.7303009061470306,0.010334358576309516
944,500,944,0.971194986059399,0.9545454545454546,0.6414242503693972,0.7815459656149795,0.008851618835039522
944,550,944,0.9821508792627763,0.9181818181818181,0.7536278426752733,0.8595071591992575,0.008807431200083909
944,600,944,0.983373945411439,0.9818181818181819,0.666626925254342,0.7999713855008178,0.011744430123973556
945,50,945,0.2573624812857451,0.12557077625570778,0.5115932021382839,0.6768927002510854,0.04367661937423066
945,100,945,0.5313840568451625,0.21818181818181817,0.22745693441713244,0.37061493244997984,0.0421764674864875
945,150,945,0.895347208969718,0.9454545454545454,0.4455852346719275,0.6164772909748931,0.04829644280482606
945,200,945,0.9280442708971292,0.8545454545454546,0.35653814895069735,0.5256588607205555,0.02805219042930975
945,250,945,0.7559379907428069,0.4818181818181818,0.5924244909022984,0.7440534785628916,0.02177668702221234
945,300,945,0.8507494734073009,0.7818181818181817,0.5242293518561747,0.6878615101038162,0.014178445922298433
945,350,945,0.9377383579363046,0.7727272727272727,0.5609525622537864,0.7187310823127812,0.014804896808482387
945,400,945,0.9673424439597204,0.9818181818181819,0.610999535910707,0.7585347137487604,0.012420048172633076
945,450,945,0.9539872785259783,0.9272727272727272,0.6623173727291448,0.7968603151175293,0.009270134263511389
945,500,945,0.9849210164276551,0.9454545454545454,0.7854587540433954,0.8798397075985378,0.009211532245048766
945,550,945,0.9760591064381753,0.9,0.6658554260568178,0.7994156223183647,0.010083430463595246
945,600,945,0.9821382665944847,0.9818181818181819,0.681084662142194,0.8102919233993756,0.006860920009586954
946,50,946,0.5611445923582552,0.5525114155251142,-0.036954537268673635,-0.07674515627510585,0.2008017327520074
946,100,946,0.6247423633949983,0.5818181818181819,0.06584249348878252,0.1235501378318343,0.049983973643239324
946,150,946,0.6052711069367963,0.5272727272727272,0.30047459702261103,0.4620999098491222,0.034086813478668945
946,200,946,0.8080319722254787,0.5454545454545454,0.24746922813059952,0.39675404018012633,0.03351703702987713
946,250,946,0.8763149554671514,0.5636363636363636,0.3556130187918007,0.5246527052517439,0.0247142831659369
946,300,946,0.9100294407818844,0.7454545454545454,0.27085678088491727,0.4262585445644244,0.021648828103378058
946,350,946,0.9411185040140748,0.8818181818181817,0.7150405021757567,0.8338467823571896,0.01986169748234995
946,400,946,0.9536139256997329,0.9545454545454546,0.6826063615538075,0.81136786018502,0.014139907428527615
946,450,946,0.9532024845161576,0.8727272727272727,0.6048318493802877,0.7537635168617147,0.015035422644245268
946,500,946,0.9629617220897537,0.8090909090909091,0.7039654591322188,0.8262672877074967,0.00938074886883936
946,550,946,0.9607695147302813,0.9454545454545454,0.5810661235983261,0.7350307680691885,0.015495989793065981
946,600,946,0.9852148544601187,0.9181818181818181,0.7857390064778684,0.8800155046482785,0.006214034345687082
947,50,947,0.18564658643104026,-0.10855227212603064,0.16344930877112593,0.2809736660444047,0.11962776072996151
947,100,947,0.5269107677085801,0.4818181818181818,0.5074295554141169,0.6732381670395433,0.03656655857939974
947,150,947,0.5968805111470434,0.4090909090909091,0.35126976148355815,0.5199106373813905,0.04577162131110599
947,200,947,0.8735416603534006,0.8090909090909091,0.6629096034840404,0.7972888028250569,0.028549054416264437
947,250,947,0.9069481623175681,0.9272727272727272,0.4268154744511495,0.5982770471638343,0.0240965476373663
947,300,947,0.9648464441185767,0.9636363636363636,0.3998255886712018,0.5712505785106274,0.023101349096118887
947,350,947,0.9447096982459315,0.9363636363636364,0.4777835245316421,0.64662180434454,0.021739011702792015
947,400,947,0.920206490321404,0.8181818181818182,0.7250791186351514,0.8406328855326005,0.01371166320368497
947,450,947,0.9684921532956315,0.9,0.5023839098430992,0.6687823352628497,0.015599124358190367
947,500,947,0.9735381136006843,0.890909090909091,0.7177300607870588,0.8356727022151513,0.009212186596356947
947,550,947,0.9903896319011106,0.990909090909091,0.6671072316535887,0.8003171229626195,0.014132036908862755
947,600,947,0.9606188927453015,0.9090909090909091,0.7014588194383085,0.8245381097967173,0.007076503582592696
948,50,948,0.37296205918400505,0.31034564763127925,0.2997205550541432,0.46120768635786874,0.11528666081547377
948,100,948,0.9201066863781222,0.8337151470681156,0.5743657409425873,0.7296471537785232,0.0596216586565842
948,150,948,0.7620526531419535,0.7272727272727273,0.5280296616092375,0.6911248843862696,0.043757798655753015
948,200,948,0.9616336083789672,0.9272727272727272,0.519610634562494,0.6838733853847941,0.0236963586052929
948,250,948,0.9199147141217372,0.8818181818181817,0.38861349698039643,0.5597144170432654,0.028181876486483366
948,300,948,0.9789210115536917,0.9636363636363636,0.5442664249001932,0.7048866906957061,0.017436543423210302
948,350,948,0.9587167352843496,0.9545454545454546,0.5846179732748547,0.7378661395170881,0.010126585920449686
948,400,948,0.9652528990012794,0.9454545454545454,0.4459379323556709,0.6168147641429734,0.031391700726911095
948,450,948,0.9568761589203535,0.8,0.6440279381239741,0.7834756614402605,0.011153094468856324
948,500,948,0.9515992794940358,0.8636363636363636,0.6156735574433686,0.7621261790254295,0.009678664318018951
948,550,948,0.9671757117012392,0.9181818181818181,0.46574646936497177,0.6355075439025337,0.010587259166320518
948,600,948,0.9649326565929103,0.9545454545454546,0.8067860400144881,0.8930620694944253,0.007518616452120274
949,50,949,0.5135275771340615,0.42922821907858977,0.37599205882662984,0.54650323948418,0.12079104275392853
949,100,949,0.6555369882528154,0.6272727272727273,0.1221376802902177,0.21768751274554707,0.04834244804609607
949,150,949,0.9282972802822594,0.8,0.060785060887470446,0.11460391577652243,0.03944774472068258
949,200,949,0.8618028504646038,0.8090909090909091,0.5611135592536608,0.7188632190497642,0.024950831641550972
949,250,949,0.7713876709550779,0.6090909090909091,0.5112166158641146,0.6765629897098513,0.018841559099115432
949,300,949,0.9431794839775072,0.9818181818181819,0.4826378736476632,0.6510529404732557,0.017097388483922414
949,350,949,0.9398574488255669,0.8727272727272727,0.7734436071785178,0.8722505796607061,0.011650685403767954
949,400,949,0.939367498191598,0.7090909090909091,0.5741441701053176,0.7294683435087203,0.018441290696426835
949,450,949,0.9791827313069486,0.7454545454545454,0.4202828812439022,0.5918298203746749,0.01427228947889193
949,500,949,0.9633542412803009,0.9818181818181819,0.7724716372296925,0.8716321559165111,0.006883093805199393
949,550,949,0.9786151511041631,0.9272727272727272,0.6230941116998345,0.767785561180159,0.01064211596170796
949,600,949,0.985494893143305,0.9363636363636364,0.6957383707276137,0.8205727755385799,0.008804689863641458
950,50,950,0.5095185205816307,0.39817871919184744,0.41857605014726645,0.5901355096243347,0.07561481831956182
950,100,950,0.6983269633802668,0.5909090909090909,0.2874993736675434,0.44660118606283866,0.05372971695233197
950,150,950,0.6833793575016565,0.6636363636363636,0.5007343474357379,0.6673191005341197,0.026493662022142015
950,200,950,0.8890938705252273,0.8545454545454546,0.44498021119279757,0.6158980001884964,0.023684295010592323
950,250,950,0.9074622138830704,0.7000000000000001,0.352086100797278,0.5208042603051168,0.03216910675514296
950,300,950,0.8930529617533063,0.8545454545454546,0.29982973830564885,0.46133694201593234,0.021817968382588683
950,350,950,0.971906106960225,0.890909090909091,0.4315797392027602,0.6029419492107437,0.019803084733131117
950,400,950,0.9513701484194954,0.9545454545454546,0.7229844249069353,0.8392234015069362,0.01161450531139024
950,450,950,0.9585280053727647,0.8363636363636363,0.5777140808514614,0.7323431892547735,0.010792412459443134
950,500,950,0.9822763289474605,0.9636363636363636,0.5985267861347391,0.7488479909454449,0.012466362745257621
950,550,950,0.9910421938963255,0.990909090909091,0.6000168065288887,0.7500131299627761,0.009532048567436203
950,600,950,0.9915392629983978,0.990909090909091,0.7181193550095888,0.8359365173504852,0.008599144639085912
951,50,951,-0.08091941500750285,-0.09237899924561553,0.2255760166233781,0.3681142802465562,0.11594231635018173
951,100,951,0.6982330316528219,0.7454545454545454,0.5136662273690201,0.6787047475609591,0.05136584704960391
951,150,951,0.8574430532828414,0.8818181818181817,0.5304558003840689,0.6931997647379959,0.03532713122767148
951,200,951,0.8851430547470978,0.6818181818181818,0.4802849045935592,0.6489087379100589,0.0362999058790752
951,250,951,0.8940051860616166,0.8818181818181817,0.273856315094505,0.4299642147225813,0.028700674098983588
951,300,951,0.9024692859222899,0.890909090909091,0.4383490914691758,0.6095169720188469,0.01686626935174273
951,350,951,0.9633760601276726,0.990909090909091,0.4941345355736867,0.6614324531143498,0.02158675372234828
951,400,951,0.9404295837676205,0.8454545454545456,0.779934397344932,0.8763630822667776,0.012668647478955481
951,450,951,0.9712113592718273,0.9727272727272727,0.6363367429582175,0.7777576903979181,0.011363649639886161
951,500,951,0.9887971643134066,0.9727272727272727,0.6492000473905457,0.787290842512096,0.010594344124968244
951,550,951,0.9740801232523101,0.8454545454545456,0.6929243869069559,0.8186123281890433,0.010839948380941516
951,600,951,0.9730653285339287,1,0.7369745445452598,0.8485726481825902,0.008093727381991
952,50,952,0.1528154136899579,0.08219178082191782,-0.3941243355139346,-1.3010073142589442,0.14092214870384048
952,100,952,0.5801454652130401,0.6363636363636364,0.14276741058682582,0.2498625866719684,0.051833195587201904
952,150,952,0.7581861527330067,0.6,0.3591897088802606,0.5285350625207005,0.026848367858172125
952,200,952,0.770741522483964,0.7636363636363637,0.48928275097605345,0.6570716684328545,0.020940242309597734
952,250,952,0.9264465799057949,0.7727272727272727,0.2603335850483377,0.41311853962592465,0.02214962159124214
952,300,952,0.9499684053999087,0.7636363636363637,0.5679970742031827,0.7244874158860592,0.02096983412067826
