"boot","degree","RMSE_interval","abs_int_size","melcon","entropy_0.25"
425,0,NA,7.5998149431273,3.93996942094302,6.5966389054256
425,1,3.82785998720476,6.11405112663846,3.99566353976108,6.38052872018735
425,2,2.85934317414844,5.06991701494029,4.13306622388925,6.24254076381769
425,3,2.59797239493936,4.55799420925407,4.16044328364422,6.04608865194854
425,4,2.87692176050052,4.24971561468238,4.19323942337447,5.98481873844839
425,5,2.71380865476272,4.50838222719564,4.17363147484193,5.99439443999835
425,6,2.70421473662405,4.59713869226594,4.17975473542574,6.01581274635567
425,7,2.33821245290949,4.53068298968162,4.19202395901977,5.97547629952635
425,8,2.65466042663263,4.36378954743568,4.15253353842104,6.07654058696808
425,9,2.19339727575974,3.91834880979485,4.14222532846928,5.85813260957678
425,10,2.36691749900143,4.25157279583589,4.09695132278301,6.02062445729274
426,0,NA,7.57785471933533,3.95965463629926,6.63021983136404
426,1,4.14546550098871,5.82655777861439,3.99994229997934,6.34338892370477
426,2,2.91008005882675,4.99685795148587,4.09497904333375,6.25070521560803
426,3,2.78018697948721,4.14905290699655,4.14989074035367,5.93268112547211
426,4,2.31763980332595,4.09229161906743,4.18184612209227,5.91036584925569
426,5,2.27847887972311,4.06890431227713,4.17108344081925,5.9356724132062
426,6,2.48543404632698,4.31612417689804,4.21465133848499,5.9757675470481
426,7,2.35225353618018,4.38729238610365,4.20140306457919,6.00300351555838
426,8,2.58306580834232,3.98448566689155,4.22421998202737,5.91515697090231
426,9,2.12436871924279,3.84534112047066,4.1683874019624,5.90628657832823
426,10,2.3146970912171,4.42142440614135,4.15727608499501,6.01113082096254
427,0,NA,6.81679674621667,3.97632163586709,6.52963689850718
427,1,3.62578338925788,5.62342100140651,4.03989800784132,6.24450080312503
427,2,2.95141437979175,4.6473896691811,4.19953865986793,6.10180358613694
427,3,2.49967118398638,4.27748104164433,4.16203742452316,5.99948037665367
427,4,2.57289041887382,3.95967719159008,4.2244570374925,5.83008227073936
427,5,2.42812550403892,4.12387630047338,4.19731324961518,5.88142170875707
427,6,2.96582604154105,4.5077086388747,4.25342141940347,6.00624805133622
427,7,2.42012982641988,4.35950032123487,4.15414966660365,5.99696106704373
427,8,2.2852920283784,3.88300746748573,4.23166350931049,5.90888138416229
427,9,2.05334312759122,3.85056468333617,4.17731946642715,5.84837105905876
427,10,2.42529461061043,4.27208871815644,4.08958730816862,6.02811496292965
428,0,NA,7.13399318551497,3.98167464051439,6.59588886497599
428,1,4.31550261962939,5.49745879025755,4.02888689235576,6.37040049670099
428,2,2.82489193353503,4.89252031076276,4.12123366634259,6.20834288342392
428,3,2.72408992260082,4.32289713134752,4.15180816575707,5.99024700013058
428,4,2.82942684921703,4.11590864011932,4.19650411225525,5.97506657599144
428,5,2.29346082288864,4.16354840186775,4.21247726738127,5.91050943555396
428,6,2.68272053745935,4.5465062035601,4.28042383937674,5.99040196333375
428,7,2.73374768886253,4.55781976840203,4.14911421586298,6.02555672778631
428,8,2.44702387136413,3.89974006282927,4.17275980640329,5.93633300868937
428,9,1.91735490516956,3.86672986929888,4.11671236803702,5.85720779328313
428,10,2.23332679350581,4.12938800716685,4.1491513667391,5.90761964758176
429,0,NA,7.23733075668802,3.98821423029185,6.65739917916684
429,1,4.15057323692067,5.68751223826988,4.02179741939811,6.42024105038134
429,2,2.76555385832054,5.08970049557115,4.14126765158809,6.19379083617698
429,3,2.633773858711,4.33426318895484,4.17634865061514,5.96688933948253
429,4,2.73012624891791,4.17656021836855,4.17784655507056,5.93696304944284
429,5,2.54088164328338,4.10086097468489,4.22705820724542,5.93112832417547
429,6,3.0240587096297,4.52623478390012,4.18155761175584,6.00216230092569
429,7,2.47270741463584,4.65166482418163,4.17951584360027,6.07365503720956
429,8,3.10664750742357,4.1844448289667,4.14757662936068,5.99348884178965
429,9,2.15950545481555,3.89168220159966,4.14974535160181,5.86503989275197
429,10,2.5419525340373,4.21089074699533,4.13308762223182,5.96216505694472
430,0,NA,6.19118856376789,4.06134690937348,6.37534075144637
430,1,3.14371318086917,5.20563998380988,4.01400379674821,6.25187606796337
430,2,2.87541263102874,4.58826847989595,4.09977996808364,6.16234535189731
430,3,2.4459116328325,4.17045039545829,4.17431573098548,5.92710521384039
430,4,2.88333212491545,3.88484156773322,4.20064086482579,5.87921901176358
430,5,2.424873769626,4.25334923707961,4.20185319338714,5.89151738063012
430,6,2.85748132544387,4.7841507892718,4.17929666431314,5.99822808509985
430,7,2.34808921600747,4.7451291122292,4.18954456021051,5.94808227561415
430,8,3.09546766040258,3.95029988261068,4.20290129374459,5.83109587571359
430,9,2.1885280761514,3.7929751415191,4.16743660819896,5.78502632077133
430,10,2.34352578405258,4.1980753760362,4.12529388207187,5.94971591893341
431,0,NA,6.94068207174958,3.97352210863701,6.62592050950022
431,1,3.53363675713464,5.71492189821945,4.0234337774033,6.37750849972585
431,2,3.21798528372465,4.67924515948153,4.20077313848718,6.18442909048805
431,3,2.62921935506936,4.15966899258805,4.1460418231206,5.92410423492573
431,4,2.27293683251222,4.03209744564783,4.19014764775863,5.84585585404635
431,5,2.28210245634575,4.09139412883057,4.22758726725437,5.92374538697083
431,6,3.10703510539455,4.44255009855315,4.23566545556203,6.00973382296744
431,7,2.54154251513666,4.45804314413508,4.1871911290149,5.96597549616246
431,8,2.80939753146662,4.20770144344686,4.16652073654219,6.02672283735514
431,9,2.11885239575994,3.95987714352984,4.17029483441328,5.90482159118839
431,10,2.58724792766563,4.26767725215199,4.11307888163948,5.99476250492814
432,0,NA,7.31797964446238,4.00218059523694,6.53947904555751
432,1,3.72580084191308,5.90030875724565,4.05475803039823,6.31176117069797
432,2,3.29548873791906,4.89099350277936,4.1134878797542,6.12560551858115
432,3,2.55761361776519,4.24458952518767,4.22990991117979,5.95361057672634
432,4,2.65008306450307,4.17296155539333,4.16167736328117,5.83189740987698
432,5,2.3272315742225,4.0250915716599,4.19920704447478,5.81578885540444
432,6,3.03643521442892,4.44983295927606,4.24284291021501,5.90207971238573
432,7,2.49831771270802,4.31075139496024,4.18545740292053,5.95383049366824
432,8,2.67195894519676,3.84331393294707,4.15470508940258,5.8560215976275
432,9,1.96008670661949,3.90832456345749,4.17923545244669,5.81615410996522
432,10,2.35351714336243,4.23272037999927,4.16513494486681,5.93661569321638
433,0,NA,7.11635323228574,3.96660108654803,6.63278054573547
