"boot","degree","mean_error_interval","mean_abs_int_size","melcon","interval_entropy_0.25"
18,5,0.902308817566067,5.92372720770471,4.0330261765083,6.10212934795706
18,6,0.833778097227187,5.73810135302276,4.15742452030631,6.0479575854157
18,7,0.86586381818873,5.57233491640019,4.16104961795133,6.02369914001483
18,8,0.83345089460722,5.53237471934408,4.13814093140262,5.93927843899479
18,9,0.860366050547199,5.49910469061509,4.09814825556632,5.89558139864834
18,10,0.639050234187694,5.37520326597134,4.16318876750728,5.89910310644203
19,0,0,7.28732354183387,3.89232851246942,6.48183493556448
19,1,1.47377490785903,6.46691231562573,4.04339759127672,6.20086187302648
19,2,0.939208056014151,6.35460787792421,4.02896663573213,6.25667970077983
19,3,0.917629201088245,6.22310003177847,4.03650067623723,6.24201800481737
19,4,0.769605997649092,6.1364607842592,4.10623972438287,6.04794995697728
19,5,0.931026733207158,5.90285583256344,4.08872639595031,6.02881818400657
19,6,0.774690455188745,5.69406374541439,4.14648489395668,5.98723457866223
19,7,0.937881387722405,5.39264803726586,4.1941982981429,5.88897820128259
19,8,0.765308566865942,5.36809321568856,4.17492843749522,5.90171512786392
19,9,0.807862263411509,5.43882589341942,4.12239889149437,5.85669862028892
19,10,0.611584477309821,5.42492306857972,4.17459796899758,5.91580896537776
20,0,0,7.35229235176035,3.93081253245319,6.51311424894447
20,1,1.3751905235201,6.61499263204883,4.01067978432514,6.33069714881405
20,2,1.06772820934048,6.4659958906129,4.03050525619163,6.24794000046871
20,3,0.893892586770101,6.40756606420877,4.05914514899788,6.19836547789262
20,4,0.772665474297908,6.16524935373406,4.12056383741704,6.1087359099869
20,5,0.873707849143556,5.92070181438397,4.06829520294713,6.13350006426417
20,6,0.794035422240926,5.81580870458409,4.15729683004668,6.0126308313468
20,7,0.880892606124353,5.53516676399473,4.17210858851043,6.00596948365441
20,8,0.815999957315088,5.42751574904942,4.15703600922621,5.89734382114228
20,9,0.800648419896173,5.36208434540669,4.13549121914333,5.84787809730848
20,10,0.65601370210628,5.33458810292301,4.13984197090486,5.86455527631354
21,0,0,7.05132796257021,3.89613865996227,6.44196015035782
21,1,1.51634130504573,6.39630718228259,4.02437275162852,6.2247126436776
21,2,0.955494026733588,6.17443680787022,4.00266668948473,6.18682117647214
21,3,0.904100011457994,6.01289127675341,4.01166353539856,6.16806973120677
21,4,0.758473836489819,5.93684371822036,4.09885754676429,5.8902639930406
21,5,0.922804149392421,5.73213605111377,4.0685027963109,5.95786847864052
21,6,0.808682939636686,5.60959606192439,4.17227758211065,5.84157872075798
21,7,0.874292684967892,5.44934526085899,4.12855526758215,5.98280001847809
21,8,0.748684845047433,5.40540619360323,4.15108506799237,5.87054490337562
21,9,1.00055919583037,5.45500732999704,4.13706986423337,5.90937591935241
21,10,0.677237941003628,5.40904256370674,4.15865912608507,5.88238110225827
22,0,0,7.54187333754961,3.87432538556261,6.46138714890014
22,1,1.43988383158165,6.74284714428759,3.99757826667588,6.27342556560331
22,2,0.959840451307235,6.58223514399742,4.03055186403756,6.21789897480849
22,3,0.903856345049233,6.36203072318929,4.02907473722722,6.20609258346013
22,4,0.795899954772033,6.18897498321703,4.11133960623485,6.08410190594327
22,5,0.883926180750145,5.92281760314098,4.07276821950975,6.07352520912736
22,6,0.799265472841555,5.71850727485236,4.15050191535748,6.01484434354082
22,7,0.959308280529135,5.50780471744336,4.13397343974595,5.94201746765158
22,8,0.824338295590581,5.41480832624123,4.14344292288278,5.97547163406761
22,9,0.940297120751992,5.24248387481098,4.15267850888273,5.84050840075187
22,10,0.627371186162822,5.13687969568122,4.18736536974221,5.89726085405125
