"boot","degree","mean_error_interval","mean_abs_int_size","melcon","interval_entropy_0.25"
554,6,1.69297924208584,7.81053707158139,-0.14000430008165,6.36052056323601
554,7,1.66385008621011,7.86539623522307,-0.0901281191477983,6.30430206371333
554,8,1.44256819331155,8.11050370932627,-0.0905938105681483,6.35183033014132
554,9,1.22870467899638,8.16186659093195,-0.104587744698869,6.36674446151329
554,10,1.25454179069871,7.83470571210899,-0.118705204986149,6.26454016372859
555,0,1.37484159877485,7.40956827379245,-0.106798056074509,6.50433981143365
555,1,1.71457495549891,7.33503569882058,-0.11495296030426,6.4109884099977
555,2,1.81749622311296,7.51019584182425,-0.129785627466946,6.39726287429921
555,3,1.70462982974439,7.7214087400563,-0.0972247220755599,6.41788323514794
555,4,1.58694179832752,7.85825960915509,-0.102388628341778,6.36316822941412
555,5,1.81991022781586,7.90706692550205,-0.0865190898358514,6.43232146048237
555,6,1.69515855008374,7.92508421845791,-0.110350929942047,6.29972179693512
555,7,1.61023459671856,8.09405614042174,-0.0924756465142692,6.33541448381353
555,8,1.5553943880446,8.37993949750047,-0.0800587545008642,6.31851097429602
555,9,1.2757935707358,8.60885449743367,-0.0758914694740033,6.28192277416413
555,10,1.35578733670837,8.35875829106588,-0.129841964345159,6.23149922028944
556,0,1.43395337325344,7.25051762817865,-0.108046638319896,6.41109321714324
556,1,1.76646567835409,7.23418552426453,-0.112786808972822,6.44370667103728
556,2,1.72003513093902,7.30495533720626,-0.139530338306246,6.49387282425915
556,3,1.63779076097101,7.4066144933215,-0.126464007133203,6.38031843462977
556,4,1.55144452115945,7.60920332470112,-0.112919843032672,6.39314276481433
556,5,1.72506897533496,7.84634635685014,-0.134731470730382,6.43649861875671
556,6,1.68855452594037,7.97314846646986,-0.146500409111636,6.3771181748568
556,7,1.41510325061202,8.14816252056839,-0.121704246280322,6.33366990779925
556,8,1.57276421713127,8.38443665962707,-0.110811224273343,6.36622364370429
556,9,1.20443807743104,8.55649081482205,-0.120490853969311,6.26784403398765
556,10,1.30479883624019,8.45569905134188,-0.142987834824081,6.30547976656662
557,0,1.51395911533926,7.12486609318621,-0.0958187202148742,6.42353748221496
557,1,1.64513618731247,7.13889554801467,-0.120104325019248,6.37846326433181
557,2,1.83731427568416,7.26889962123027,-0.107841726491461,6.42133074080184
557,3,1.80352180711535,7.53923358443316,-0.0786748634079537,6.38600686325379
557,4,1.61592063845562,7.66180447460791,-0.0947783363421839,6.22235019481779
557,5,1.6258029531889,7.78295691319572,-0.0912924207808592,6.35448565435363
557,6,1.5378957146535,7.71688385268417,-0.141238310879524,6.34753883286134
557,7,1.55177763124591,7.86576714453771,-0.0898604687296686,6.28658716006111
557,8,1.50669299160069,8.15211252241082,-0.0745742098708679,6.24766148031612
557,9,1.13587226216199,8.36759631785743,-0.12123892971115,6.234028630086
557,10,1.30564502290416,8.33699023126003,-0.126150532741052,6.30462220719337
558,0,1.52795567436411,7.51359602621481,-0.100267245455319,6.43282166236
558,1,1.73092642769339,7.57171405081976,-0.121985082679416,6.51281645059229
558,2,1.55966154435205,7.75404838006284,-0.108341482693849,6.37993260953426
558,3,1.67603068644546,7.90239901262657,-0.0862313134361079,6.39064801669129
558,4,1.67196116044917,8.01324161874812,-0.136282254602429,6.31645007138187
558,5,1.64435236965404,8.12018305784017,-0.119937267935488,6.38400884191061
558,6,1.66978301793445,8.26090052741766,-0.156360810630555,6.29643588763792
558,7,1.58665838996029,8.42574473006401,-0.131756835408875,6.29688705518808
558,8,1.58386439292211,8.81044848357289,-0.113714477367289,6.26968563057513
558,9,1.33238979453335,8.83512227897571,-0.139053954307509,6.19097653551897
558,10,1.27143976015464,8.62710706131129,-0.128464106499651,6.2300027440459
559,0,1.51478298702875,7.3530732782313,-0.0932294471579729,6.42885528013967
559,1,1.76969623013106,7.36676881581246,-0.107890372889737,6.35449211772076
559,2,1.7109449898892,7.51835997511582,-0.0965441258173718,6.39383843175608
559,3,1.70423855192983,7.56941253532263,-0.109042600863219,6.33154608739365
559,4,1.59664367185431,7.82506647991463,-0.112231984059489,6.35808218134788
559,5,1.86850590910546,7.9815928262026,-0.0937585249718496,6.41547096173388
559,6,1.67211071325988,8.1102121388468,-0.122476277498646,6.28687819396036
559,7,1.58690207556207,8.30172247108405,-0.0747924320182651,6.27812635611791
559,8,1.45195589069035,8.45086555157964,-0.0843234353410759,6.28772726889814
559,9,1.23252327191024,8.48926917405246,-0.12321289688767,6.22945500522593
559,10,1.37791566176153,8.28612265883971,-0.0948571862417962,6.33398524575408
560,0,1.35483153520466,7.54225358097725,-0.0832276305475777,6.45865798814542
560,1,1.68764601023573,7.40549309016915,-0.120107638262353,6.40047256643187
560,2,1.67143132232208,7.46821212814159,-0.120404094684996,6.40931395853866
560,3,1.69762907566439,7.49844823697304,-0.0759768263784682,6.39076638122544
560,4,1.64528986486742,7.5883414192137,-0.0966376995487374,6.28827487073982
560,5,1.75739110333623,7.63964250009301,-0.108857868732434,6.32959595637507
560,6,1.69826977337757,7.73051243291536,-0.127808970348798,6.36578981998407
560,7,1.50962702741085,7.90108852114666,-0.110190184212869,6.39549979708525
560,8,1.56347341084072,8.14586915012967,-0.111335126355429,6.35706533490061
560,9,1.15381204481799,8.30332280302156,-0.119215730932552,6.32993786886511
560,10,1.30753612838852,8.27249545000136,-0.133232523899021,6.38540346134295
561,0,1.48107221900094,7.26625929146489,-0.0476509181999513,6.44441904259385
561,1,1.65518959707258,7.36595573516692,-0.0659977090380457,6.45848108556945
561,2,1.79855699849453,7.48047994772394,-0.0902980155518171,6.44904812960499
561,3,1.82575998173168,7.52774093432498,-0.0681099155420378,6.41806980928821
561,4,1.65455247798986,7.81105067441898,-0.0854701149087876,6.34059766061427
561,5,1.71780430352774,7.90305303568122,-0.0786617685220875,6.37938924372945
561,6,1.64682704344633,8.03604176660059,-0.113821548853173,6.28432663562943
561,7,1.61028097607304,8.05351020380436,-0.091752761300779,6.31053069245813
561,8,1.48021737286726,8.32703602639205,-0.0975784896746496,6.40772068360449
561,9,1.30589428560032,8.44926921399546,-0.0911072736792045,6.30185808942629
561,10,1.34315807300263,8.170468556465,-0.141766986885065,6.32206153283604
562,0,1.52343451364184,7.18047301480722,-0.0958547541676478,6.45643924340026
562,1,1.6830277628855,7.2552483355198,-0.123328263758742,6.38897508486732
562,2,1.76646256562617,7.47973690256284,-0.111555045393876,6.43265876623624
562,3,1.62163379895731,7.59590653414516,-0.123401712427938,6.45854377327474
562,4,1.57988857976181,7.79674265306934,-0.122625030095878,6.34539739954686
562,5,1.66034713570424,7.88254522367377,-0.106420422236559,6.38854297490917
562,6,1.80869218040226,7.84750044669012,-0.125800428859855,6.3632728393221
562,7,1.58636984606307,8.10313004556756,-0.116237050875115,6.32607550517591
562,8,1.71154941874822,8.30748889910652,-0.0945250253648946,6.37236207359104
562,9,1.24519013827686,8.50239682884164,-0.12825355909185,6.2972785553583
562,10,1.3463017632722,8.3582287536821,-0.12639179381454,6.36827638105788
563,0,1.6135620108818,7.47240325066471,-0.0813693134859691,6.52543894056023
563,1,1.61601208642841,7.48242140172919,-0.0916295519519804,6.50196806138426
563,2,1.74951082563566,7.68364868549311,-0.122627686389502,6.50071577493293
563,3,1.68298071662863,7.77765090065217,-0.0978807325899769,6.40037095007957
563,4,1.63135034260665,7.84551430054403,-0.0940149578282195,6.35504245969028
563,5,1.84663930488281,7.99549579485049,-0.100954771638538,6.39888516486266
563,6,1.49552284806751,8.07145519770361,-0.134493292401726,6.35854130652115
563,7,1.59011242224317,8.27730030108759,-0.0792318125900953,6.3738905121474
563,8,1.53787143361479,8.50282647907563,-0.088723950541184,6.38491656978494
563,9,1.11992766852414,8.62060375780352,-0.115718222597236,6.33010686635552
563,10,1.25897488448651,8.43661296009375,-0.116730588590433,6.35239559670407
564,0,1.54188738190683,7.3398483087793,-0.0905672350035107,6.42701563399551
564,1,1.68496688995675,7.37199431354908,-0.10997532506363,6.43389392375565
564,2,1.68607749944497,7.5562873642882,-0.125565723117973,6.45457151269256
564,3,1.71876849775377,7.62517145266607,-0.107282303294236,6.33153278981464
564,4,1.585334816033,7.69260494514392,-0.124909023123999,6.29873083125773
564,5,1.62150385830613,7.85699719061547,-0.128821754671828,6.39145651859058
564,6,1.59330411595696,7.96603401869401,-0.144927610857858,6.39738552642033
564,7,1.47876662811936,8.16058246344392,-0.114077137430828,6.32962063900479
564,8,1.45497082526321,8.35985502259175,-0.103294261960517,6.35140742300078
564,9,1.33101199488273,8.52749795151117,-0.0970733371828148,6.31269162238765
564,10,1.4267589540768,8.15080048234918,-0.124663790420042,6.45668843205337
565,0,1.41864284149645,7.45160066715538,-0.115718222783243,6.52818320858977
565,1,1.6545737543478,7.43225211726649,-0.100985158297108,6.36678410162885
565,2,1.60534920487329,7.72886377877626,-0.140046546003838,6.44181259237523
565,3,1.69499608569257,7.69649588731299,-0.133618701482143,6.32882702494722
565,4,1.52707154272942,7.77331518999099,-0.100280065431856,6.45963223056864
565,5,1.66720779267236,7.79267548073302,-0.105787852897757,6.37417888685123
565,6,1.76757301251928,7.94007626833437,-0.153409085246563,6.25680137681917
565,7,1.55068858233918,8.14828677350591,-0.127344514634546,6.2796791215528
565,8,1.54756233693662,8.38601325018241,-0.106898916938755,6.35527125610807
565,9,1.22855962445816,8.48941220110647,-0.112250563664573,6.29332266297296
565,10,1.30119064734957,8.12047862984449,-0.132645956766191,6.22799725872423
566,0,1.46611289098667,7.22433414956659,-0.0706174174748839,6.46916048661345
566,1,1.70683986070003,7.23565985959936,-0.0878292828687438,6.44784141108512
566,2,1.8317590367056,7.34242012173352,-0.120959448804504,6.42530115943945
566,3,1.6938448744448,7.4352103588835,-0.0765581092002788,6.42580820281494
566,4,1.63919261271788,7.6135314649888,-0.0620120325819492,6.33355726166251
566,5,1.72583611315248,7.67878894404924,-0.0919924677396008,6.35419492660055
566,6,1.59639540630254,7.63833728235033,-0.117888934216443,6.34106866109659
566,7,1.59266580058209,7.72700220962498,-0.0724394447733048,6.2730875501058
566,8,1.55486093118878,7.89728621784661,-0.0608946185729784,6.29171569845026
566,9,1.16306477518666,8.06867336724202,-0.074311252401424,6.26506957584007
566,10,1.2372758224234,7.74481809716009,-0.11663082444765,6.28212583058426
567,0,1.56607443082904,7.57362341384237,-0.106657976442061,6.50500584847277
567,1,1.63171795925347,7.51385298536624,-0.100591022262376,6.43470472090307
567,2,1.71261243350274,7.75967853793805,-0.112299908035349,6.51591118257638
567,3,1.7605898888292,7.82729837104797,-0.0813350097634031,6.37417713601071
567,4,1.54339724634751,7.98014243029338,-0.121623500061503,6.3841217917262
567,5,1.73063537796607,8.07281005225959,-0.100981203987119,6.36680497980077
567,6,1.74915648609741,8.07101050910546,-0.13001286094578,6.38720380327594
567,7,1.7104491677453,8.41919004313317,-0.0972786015641965,6.37781930575795
567,8,1.58282868995983,8.68631894056844,-0.0948615898877494,6.360195143087
567,9,1.22540440938431,8.76424430226562,-0.113201702168792,6.21820003649869
567,10,1.30861469789651,8.54622164135028,-0.148758839196026,6.33171793796262
568,0,1.54250438827565,7.35288087106589,-0.10315796342624,6.5008781038486
568,1,1.54341506399548,7.23643465007235,-0.118048314689698,6.45036284337196
568,2,1.72301497086939,7.32517288493007,-0.114391580552903,6.49481794106385
568,3,1.5727085075894,7.47888140359477,-0.104392670947543,6.39502555175799
568,4,1.67588712767587,7.69836135728793,-0.0935610067968404,6.36640305418306
568,5,1.73121372983326,7.85008750606379,-0.121048604560207,6.41386819537435
568,6,1.67761972589857,7.92924354278714,-0.147701279125273,6.33353824945488
568,7,1.42700294954012,8.09786193374455,-0.117643104858744,6.31658494751627
568,8,1.55813080248084,8.27163157950184,-0.0941824533437922,6.34114095053902
568,9,1.19673208878925,8.47897272907464,-0.115354871540599,6.29609974962565
568,10,1.26285402108138,8.34258582904086,-0.112204376798106,6.35829025155372
569,0,1.43414676036073,6.91043121088072,-0.0466847896656525,6.52916251901193
569,1,1.69432616314326,6.84047497298654,-0.0889910381729928,6.4821780993332
569,2,1.77193814095117,6.92317803665206,-0.0818793943658598,6.45806053306056
569,3,1.66092350827014,7.05018505415893,-0.0732070651144172,6.32154962034765
569,4,1.66919789995161,7.31581673935588,-0.0838257820207201,6.41968562463289
569,5,1.74276006686897,7.48626215085493,-0.0789821285504379,6.42087115167428
569,6,1.6778059811425,7.56488078083328,-0.1053690375731,6.3868877707599
569,7,1.62169938595461,7.80136716228574,-0.0852017631262903,6.34670082475358
569,8,1.60026148470283,8.13321858378956,-0.0825416197421976,6.4094750133017
569,9,1.32223183217242,8.28981327628079,-0.0937504868547429,6.27250346118657
569,10,1.31062477887425,8.0090416290627,-0.122376387485252,6.34419919186979
570,0,1.53953036455517,7.16259704226494,-0.0941439445942117,6.5123692259936
570,1,1.60185728103852,7.24161005629533,-0.0974893667043948,6.43841391262383
570,2,1.75884881775263,7.469581858413,-0.130624402039973,6.39197426071303
570,3,1.77133966205222,7.61973589244216,-0.10045655969259,6.32589389871257
570,4,1.5991562996205,7.71263089454957,-0.0975819656358593,6.34486604342756
570,5,1.74656025435158,7.77126686283499,-0.117218293326753,6.35503178698539
570,6,1.67600093095992,7.91573868025937,-0.126862941726427,6.30023129526621
570,7,1.4502553554126,8.1021508786049,-0.107273637395428,6.3180422750052
570,8,1.50880108508046,8.26030786401589,-0.100458853898063,6.35918304632581
570,9,1.38072329893245,8.36060924903757,-0.096991848125659,6.33937410909035
570,10,1.32067707091625,8.16043740158654,-0.120043217806722,6.30442634201089
571,0,1.51049187949476,7.41495788010072,-0.100326461581728,6.48718399742196
571,1,1.63064503970389,7.4275105862292,-0.11259446669126,6.43416237524316
571,2,1.86386739433811,7.53097069411546,-0.129325304206214,6.46355475740528
571,3,1.75376621858023,7.56601766178273,-0.0980015854144986,6.42105318606573
571,4,1.56453660444779,7.71284132553678,-0.108762645927136,6.32563774517639
571,5,1.74637128908128,7.92951650727544,-0.132946331342006,6.39392713161665
571,6,1.65101936494411,8.05537525809674,-0.147719654235239,6.31573465543712
571,7,1.58541924011241,8.07369337782391,-0.10936176807121,6.37274104373827
571,8,1.52562654277973,8.30226904537083,-0.103947600636089,6.38981855081251
571,9,1.22855718970432,8.42725691985693,-0.0952044118518871,6.23738552642033
571,10,1.29536302286611,8.29806900513834,-0.137268417619909,6.28649227479484
572,0,1.42268199432257,7.38399008492677,-0.0803287184231248,6.51502353636102
572,1,1.68744854453826,7.37047642125802,-0.106974854853422,6.41766201293618
572,2,1.64149463056693,7.45588577646256,-0.119188987959739,6.37985380935616
572,3,1.68579551393536,7.4959583242164,-0.0583841528546919,6.40621589043122
572,4,1.61253552559723,7.62458868808674,-0.117873849327228,6.32936386209098
572,5,1.7547162730854,7.74479583733995,-0.0893643287823587,6.40434675472373
572,6,1.56159747404187,7.75586416958223,-0.10747352579137,6.39315516924072
572,7,1.58158239063634,7.94663207749343,-0.105664984569879,6.34241800924413
572,8,1.45534388690968,8.24425555710107,-0.0892983002296173,6.40914923257923
572,9,1.24810543772721,8.47091759319999,-0.124222182469529,6.30453594425065
572,10,1.30425497147037,8.29855050866406,-0.13539650412884,6.3417927543741
573,0,1.48289794329591,7.407035225204,-0.0892013879751456,6.49084010516957
573,1,1.69524865428226,7.35034983801023,-0.118675719961318,6.41791356392226
573,2,1.82227905313191,7.54319290484506,-0.137425495443724,6.45542654484279
573,3,1.66839533343017,7.61722785642196,-0.0899695713636933,6.35967749109691
573,4,1.57702149197031,7.71874997705918,-0.0893263305893979,6.34750948757853
573,5,1.70934969287066,7.74427765661434,-0.0932751347851914,6.34248382181779
573,6,1.60249596732548,7.90359809516291,-0.13312151458898,6.39756162511193
573,7,1.64376372246941,8.04346010478879,-0.110688845355258,6.28929894271351
573,8,1.58400815697634,8.29067332555466,-0.0988241106164607,6.37154521612133
573,9,1.31875497050629,8.46187822566411,-0.0859408801893544,6.28019901099565
573,10,1.20174343928984,8.23477425053444,-0.136467689081157,6.26434167234251
574,0,1.56355808234255,7.97250435853009,-0.113958102771428,6.37900156930603
574,1,1.63604015601764,7.8602334219304,-0.148919628337576,6.31941227791496
574,2,1.89693639126901,7.95948111463118,-0.130992444066642,6.40026251635711
574,3,1.63554708638362,7.91335129298908,-0.114613536098236,6.29046583982188
574,4,1.58101725055785,8.06252296259121,-0.146764822564702,6.33651302634188
574,5,1.80258903841806,8.16022012315144,-0.123002886467566,6.31149227231855
574,6,1.66733202120402,8.21562371854995,-0.129595530010938,6.36570317251218
574,7,1.57401570266429,8.48907865843636,-0.145304402569607,6.30318691595821
574,8,1.44492099285113,8.69995840746583,-0.116139294977784,6.23226616290746
574,9,1.13528954440551,8.80647530240906,-0.123031883492504,6.1779421560042
574,10,1.27481995187545,8.65996659936511,-0.143295939040022,6.24791229599035
575,0,1.57283420524118,7.09166106459386,-0.106526108411766,6.42690257516083
575,1,1.67737310823537,7.07169377014769,-0.113778097516513,6.39327957117151
575,2,1.64432795512965,7.28550998264225,-0.109728501618566,6.35003684347638
575,3,1.66148784466732,7.32641764127185,-0.0750080459639999,6.44902253328551
575,4,1.66547206963543,7.59211824352777,-0.101078274070663,6.41753196760721
575,5,1.71083712456197,7.66488237212971,-0.101106377189594,6.38483089141603
575,6,1.69592032858131,7.78577546140294,-0.133767332712517,6.37268411347824
575,7,1.5424911432763,7.95643109239183,-0.107420303861355,6.29628436158037
575,8,1.54443120090638,8.26600943240271,-0.110916681388048,6.42127282124924
575,9,1.22638076760019,8.32995451097097,-0.117840645941361,6.37950610842429
575,10,1.30202408522606,8.04841263919096,-0.134611479185106,6.40648552704341
576,0,1.54718500894649,7.40097769004015,-0.0823286113669519,6.48736442692383
576,1,1.69726104794032,7.37925777298992,-0.115620841600449,6.54646850299019
576,2,1.64581777225012,7.63511556052012,-0.105541122986056,6.44703475734053
576,3,1.74728083025201,7.7423490279467,-0.108880094327538,6.40112832112064
576,4,1.7462217934608,7.92596252156681,-0.119171830591537,6.39216957051556
576,5,1.61573553779865,7.93916222541392,-0.10953423088601,6.44524021508361
576,6,1.70021665911066,8.00576953999149,-0.119621422554942,6.32767349072662
576,7,1.53616810162128,8.23539393018973,-0.120199609362386,6.39648868354013
576,8,1.53111762975629,8.44135915525897,-0.112764877739727,6.37879959923378
576,9,1.32329411868761,8.46870555681928,-0.0995114616106609,6.28684729337649
576,10,1.44709560378153,8.29493370753129,-0.113540310493884,6.32018151147385
577,0,1.59559147112294,7.66310989473163,-0.0962778614963221,6.40127144203946
577,1,1.56628326823708,7.46604490714981,-0.129297626377942,6.41274265076119
577,2,1.6143959637426,7.42392045540203,-0.0985052045665069,6.39120622073281
577,3,1.81325433268827,7.67066911822346,-0.101427641605839,6.30962910416502
577,4,1.50557976787982,7.93796499163962,-0.10850883098039,6.37412560245131
577,5,1.67272227642308,7.93697163075894,-0.122256180056946,6.35144779328762
577,6,1.73828552660075,8.01773070633435,-0.118692557711601,6.33587930870374
577,7,1.49162663243896,8.21933269734303,-0.11133116927915,6.33101510373719
577,8,1.55493501669804,8.48756763646911,-0.0971248867849984,6.389309128944
577,9,1.27623651696136,8.6694937122723,-0.119069266638066,6.30411087083742
577,10,1.24832065303147,8.45109278200732,-0.122352821033614,6.21917826861288
578,0,1.58594359022629,7.90361351480049,-0.113362643609845,6.4482324112582
578,1,1.67769500214465,7.91750360580348,-0.112007793278135,6.42352146508038
578,2,1.79864906758804,8.04578253825937,-0.110313181066618,6.36325651318738
578,3,1.6350989854128,8.10570465280098,-0.0913822320346701,6.25814808004974
578,4,1.50350713439132,8.19305611237162,-0.0789531894064664,6.30736694826666
578,5,1.7478657570491,8.22531644830143,-0.0949969670932699,6.36383858673035
578,6,1.63585008340776,8.26383426060911,-0.124757880061637,6.30525976548777
578,7,1.46437561075106,8.37858617342349,-0.125391333822331,6.20841551668293
578,8,1.51903469810767,8.64060812786741,-0.11691665551542,6.34719672360725
578,9,1.32287617385015,8.78687583932463,-0.129210252943321,6.20793557791785
578,10,1.34721279584929,8.60586862981327,-0.136571960656022,6.25110926702055
579,0,1.4967254746578,7.61330425986395,-0.109409494244924,6.5074811085481
579,1,1.82837643244907,7.56749706150456,-0.115552333882091,6.46632874830729
579,2,1.55306850377688,7.6846667530387,-0.115555074576775,6.48130204946862
579,3,1.7359719931561,7.77454321775144,-0.0970744693346692,6.44152796562138
579,4,1.61542716660832,7.88163180057957,-0.111401599699378,6.39054013890189
579,5,1.74106864986721,7.98799851528819,-0.117405725282529,6.39069284123962
579,6,1.52500539113121,8.15517970978175,-0.143772475795359,6.3393037484311
579,7,1.52419865771489,8.34807736312552,-0.120143722979472,6.35789692544524
579,8,1.52058538171753,8.66138476006325,-0.0998511339685203,6.39596529483943
579,9,1.24050933805376,8.7404581611042,-0.118015029248951,6.27349020365635
579,10,1.3696208143299,8.46142648474349,-0.136495168279364,6.29413017301311
580,0,1.3631055648691,7.27168377660226,-0.0904815545858812,6.41471520967883
580,1,1.76795427644191,7.1742650741778,-0.0947968877449226,6.47638315681963
580,2,1.78272273932915,7.47140929094283,-0.118452125145019,6.44318703813016
580,3,1.71192078462919,7.49221880434696,-0.0873977963298995,6.35264925933183
580,4,1.68885863860478,7.57816615981999,-0.102087174446954,6.38595446151131
580,5,1.66312171234602,7.66063167639386,-0.0975658365040295,6.38715600819856
580,6,1.73490175416709,7.87811158865394,-0.113244586121199,6.27515077344046
580,7,1.58623893869732,7.94465497081951,-0.09143273768251,6.35927252156805
580,8,1.36740027080508,8.23150935629968,-0.0932293575885794,6.35032009487978
580,9,1.28369920461871,8.36635217229726,-0.106009602093577,6.2974227004329
580,10,1.39879393218746,8.29744528151503,-0.119490473307663,6.33200297675337
581,0,1.62035773431402,7.08505738138079,-0.0540589172742732,6.51518530880999
581,1,1.66662857237077,7.0527946477015,-0.0959261783705736,6.4313065848221
581,2,1.6379984194565,7.17863166646434,-0.117759701598,6.36963207330239
581,3,1.73090124313026,7.29461779660629,-0.092037071673975,6.35895526534741
581,4,1.46862579449269,7.58086487801701,-0.0957339611496036,6.37813669841343
581,5,1.63778722022627,7.76544980216234,-0.104286310910952,6.38374945583975
581,6,1.71011530304287,7.75020079815467,-0.10479100460002,6.44828534607043
581,7,1.69230087046434,7.9263165549034,-0.0826611728679655,6.33460549365853
581,8,1.55301473698622,8.21692585483329,-0.0676059336231752,6.4115801631299
581,9,1.37488708961643,8.33405648180028,-0.096202280850941,6.35821342241292
581,10,1.35758256289106,8.2241680753544,-0.111238016316793,6.34943259390299
582,0,1.56108824131569,7.51934009780185,-0.0781270361580914,6.55651986202198
582,1,1.68393197949432,7.47971195180221,-0.0931657484070189,6.44829384692977
582,2,1.79568664756051,7.73612520300563,-0.0954287318124377,6.42733713889359
582,3,1.82299697435999,7.6808991601769,-0.0639336317389108,6.35611518646621
582,4,1.54659891111427,7.80713048845398,-0.0740102247194242,6.41666254106958
582,5,1.63598548841879,7.93785129038209,-0.0717692525998629,6.41289303803633
582,6,1.62961467039044,8.00109879852572,-0.131261591252524,6.36474200219402
582,7,1.57961101041121,8.22327628662746,-0.0813416508788816,6.23733390319793
582,8,1.43650915253877,8.47264997483296,-0.0723810500140681,6.3348824666498
582,9,1.2703413065654,8.60301100574616,-0.107033396278606,6.25694639403919
582,10,1.22268747358127,8.29276409018451,-0.150975951313423,6.29050185648537
583,0,1.49672400254327,7.47354167808579,-0.0838382568538709,6.5312593703651
583,1,1.55919569950555,7.4901259793882,-0.15671848937746,6.4521900714429
583,2,1.87417740327072,7.67450220744471,-0.12330560893244,6.45407339972436
583,3,1.65858832191843,7.62703455048486,-0.120460986639595,6.40046788773739
583,4,1.70247894609969,7.84917013798214,-0.105290266020776,6.28201893309342
583,5,1.69444642176474,7.98471254613435,-0.120378382262116,6.38748336402475
583,6,1.57350515658742,8.13739131683721,-0.153474204652536,6.36042222106203
583,7,1.4079775458054,8.32617958328028,-0.108343783605592,6.31989090186961
583,8,1.55237152310068,8.60590296487976,-0.111671828438208,6.32746336291648
583,9,1.17040173919304,8.70667412499139,-0.128407098207433,6.34967486384145
583,10,1.38961943411955,8.45433201619967,-0.121442227169683,6.30215989973611
584,0,1.58054888558109,7.13734570455883,-0.0764993979495927,6.50469146215632
584,1,1.6447684632428,7.23913660469367,-0.10969896745183,6.37749982037715
584,2,1.88359459482604,7.32802382957084,-0.104657209786403,6.45839450543003
584,3,1.76164515411843,7.46565539863857,-0.0806842207480807,6.36693166245745
584,4,1.64725186158808,7.65970320872173,-0.0988611615334999,6.39048376507923
584,5,1.7145118400412,7.83165440527135,-0.111704090646882,6.41482880783115
584,6,1.73479415671818,7.87772725847066,-0.117119565990717,6.33589672029469
584,7,1.50206792366805,8.14840449301772,-0.0858480642797469,6.36892558413528
584,8,1.51643662851604,8.30405535705982,-0.0904657485560368,6.40691031112803
584,9,1.14130448588434,8.34579258371479,-0.116261604667162,6.2148182647604
584,10,1.33116773704296,8.1222111815388,-0.127432190002995,6.34355362836165
585,0,1.41018780576579,7.47601050505225,-0.0975336856341438,6.42613868397573
585,1,1.58573850729005,7.53952844170648,-0.135043741224077,6.40997518155914
585,2,1.83099854655917,7.58828005963138,-0.104336406585528,6.43321637976063
585,3,1.76726269329778,7.65684437950722,-0.10177887047379,6.41783143922181
585,4,1.52665051450976,7.82946165342057,-0.111281567372606,6.34239759809469
585,5,1.78039765379365,8.00974512811921,-0.105404275069022,6.37485899458795
585,6,1.7249864012691,8.02672809536938,-0.117563114260474,6.35499718840666
585,7,1.64177106650021,8.16059326535295,-0.109031685333107,6.30069883624025
585,8,1.53760148104528,8.41650449588779,-0.107176744604406,6.43897950329768
585,9,1.20495289320151,8.60279266390359,-0.0982867508710708,6.28973283293345
585,10,1.36083519561792,8.31485379501689,-0.12158337269943,6.31458612814206
586,0,1.63790018676197,7.54785175365115,-0.096402872810972,6.52387927146786
586,1,1.5939700029001,7.55725234124982,-0.122940670756982,6.47219312537502
586,2,1.76033377867023,7.54086327113564,-0.14167444166179,6.38759639894298
586,3,1.82030276220123,7.56524712947394,-0.0984305256530764,6.29613684669614
586,4,1.55339103767906,7.77009222587238,-0.0963558423701376,6.37981911275382
586,5,1.65179648691806,7.82872681337548,-0.131644792149368,6.39478407917817
586,6,1.65439597383181,7.92919209142492,-0.132300243363728,6.40397315574579
586,7,1.46741208010877,8.11266187426141,-0.0819171235320853,6.31043306659818
586,8,1.4992542339599,8.1880696774816,-0.0854437984884585,6.41256873134546
586,9,1.28176343710876,8.35163111515856,-0.0872266556998843,6.26414034597412
586,10,1.41470838323903,8.07464362473295,-0.133578216638563,6.29441509900842
587,0,1.55296071465917,7.50616450251043,-0.127573860085179,6.45379320552449
587,1,1.67065882703573,7.45315671965798,-0.13507735467245,6.44919351401554
587,2,1.72964473111619,7.66360566727277,-0.150155314745025,6.44134629242677
587,3,1.53995356830038,7.77927326528718,-0.106137906547165,6.32533736621077
587,4,1.43902568153542,8.00632393450052,-0.12817019863139,6.35957289190234
587,5,1.66119119135085,7.99953156936798,-0.100855979970987,6.32850898321683
587,6,1.61794649377251,8.07337002838039,-0.115244793554174,6.31446810149351
587,7,1.55254820739877,8.2035366030161,-0.113300315503038,6.38540903722884
587,8,1.4870280897532,8.46782910559466,-0.130522567492111,6.42348317485745
587,9,1.23341847081851,8.65871172697389,-0.119693006789627,6.34908766037287
587,10,1.23711055205377,8.49971795508682,-0.134589955336681,6.32422348586456
588,0,1.59170394718638,7.47030444474249,-0.100260720555647,6.51273077222338
588,1,1.62694710244618,7.51295740652918,-0.122863465792686,6.47730049883174
588,2,1.70401955241067,7.64261449672982,-0.117801705843845,6.50438214259671
588,3,1.93856194593588,7.73472176484396,-0.0745236568468497,6.37483688627557
588,4,1.51222738158427,7.78501074101471,-0.0915283279665549,6.38933210951492
588,5,1.76229662162571,8.02087140126387,-0.0817436665010443,6.51594907305201
